id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,****Ecuador****,344,NO UNIT,14,other,0,default,1948,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65165,0,0,0,0
2,82,M3 Stuart,131,CS main battle tank,2,armor,3,track,1967,1,2002,12,3,4,3,39,21,20,0,2,3,0,1,8,6,11,0,0,78,50,53,0,0,66,120,0,51,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,18003,0,299,299,299
3,82,AMX-13,131,CS main battle tank,2,armor,3,track,1990,1,2002,12,3,3,4,47,20,50,0,10,8,0,0,7,6,11,0,1,83,27,10,0,0,63,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,7099,0,2214,2214,2214
4,82,Nimda,131,CS main battle tank,2,armor,3,track,2002,1,2025,12,3,3,3,105,23,70,20,25,22,0,0,6,6,16,0,2,96,22,0,10,0,70,120,0,0,0,0,0,0,0,6,5,5,6,5,5,3,0,5,4,4,5,4,4,2,0,0,0,0,0,0,0,0,28103,0,2451,2452,2451
5,82,Marmon Hrrngtn,130,main battle tank,2,armor,3,track,1946,1,1966,12,3,3,3,27,18,11,0,1,0,0,0,9,6,10,3,0,68,120,0,0,0,0,0,0,0,0,0,65,120,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,23950,0,445,445,445
6,82,M3 Stuart,130,main battle tank,2,armor,3,track,1946,1,1966,12,3,4,3,40,21,20,0,2,3,0,1,8,6,11,0,0,78,33,70,0,0,66,120,0,51,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,18003,0,299,299,299
10,82,AMX-13,130,main battle tank,2,armor,3,track,1967,1,1989,12,3,3,4,53,20,50,0,10,8,0,0,7,6,11,0,1,83,10,27,0,0,63,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,54089,0,2214,2214,2214
11,82,Nimda,130,main battle tank,2,armor,3,track,1990,1,2025,12,4,3,3,115,23,70,20,25,22,0,0,6,6,16,0,2,96,10,0,22,0,70,120,0,0,0,0,0,0,0,6,6,5,6,5,5,3,0,5,4,4,5,4,4,2,0,0,0,0,0,0,0,0,54090,0,2451,2451,2451
13,82,Type 69-IIb,130,main battle tank,2,armor,3,track,2001,1,2025,12,4,4,4,142,18,72,30,10,22,0,2,6,13,30,0,0,97,19,0,15,6,60,120,0,56,90,0,67,120,0,20,18,6,24,16,7,4,0,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,14256,0,1606,1606,1606
16,82,T-55AM,130,main battle tank,2,armor,0,default,1998,1,2025,12,4,4,4,134,18,71,20,10,22,0,2,6,13,27,0,0,91,19,12,9,3,64,120,0,53,90,0,0,0,0,33,8,6,36,15,6,3,0,26,8,6,29,15,6,3,0,0,0,0,0,0,0,0,11150,0,2667,2667,2667
20,82,EE-17 Sucuri,143,assault gun,2,armor,2,wheel (AT),1975,1,2005,12,3,3,3,72,36,60,10,10,12,0,0,6,0,16,0,1,98,10,0,20,0,61,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,5,4,2,2,0,0,0,0,0,0,0,0,65019,0,715,715,715
25,82,M3 Halftrack,166,tracked APC,3,APC,3,track,1946,1,1999,12,3,3,3,19,24,11,0,0,0,0,0,9,112,10,0,0,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7207,0,206,206,206
30,82,M113A1,166,tracked APC,3,APC,3,track,1970,1,1999,12,3,2,4,27,20,41,0,0,0,0,0,9,111,10,2,0,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,0,0,0,0,0,0,0,0,12060,0,684,684,684
