id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,*****Jordan****,344,NO UNIT,14,other,0,default,1946,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65105,0,0,0,0
3,9,Churchill VII,130,main battle tank,2,armor,3,track,1946,1,1956,12,4,5,4,53,8,91,0,3,2,0,0,7,13,34,0,0,81,40,44,0,0,63,120,0,0,0,0,64,120,0,0,0,0,0,0,0,0,0,15,10,6,15,10,8,2,0,0,0,0,0,0,0,0,7017,0,4377,4377,4377
5,9,PzKw IVh,130,main battle tank,2,armor,3,track,1946,1,1956,12,4,5,4,53,13,41,0,4,3,0,0,7,12,25,0,2,80,35,42,5,5,70,120,0,0,0,0,71,120,0,8,3,2,5,10,10,2,0,8,3,2,5,3,3,2,0,0,0,0,0,0,0,0,7521,0,3791,3791,3791
7,9,Challenger,130,main battle tank,2,armor,3,track,1952,1,1954,12,5,5,4,57,17,60,0,5,6,0,0,7,13,32,0,2,87,12,20,0,10,66,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,10,6,6,2,0,0,0,0,0,0,0,0,8019,0,1587,1587,1587
9,9,Centurion Mk 3,130,main battle tank,2,armor,3,track,1955,1,1964,12,5,4,4,80,12,92,0,10,6,0,1,7,13,38,0,1,91,35,10,0,20,66,120,0,51,90,0,0,0,0,13,11,5,16,12,8,3,0,13,5,5,16,10,6,3,0,0,0,0,0,0,0,0,8167,0,1003,1003,1003
10,9,Centurion Mk 3,133,medium tank,2,armor,3,track,1965,1,1974,12,5,4,4,95,12,90,20,10,6,0,1,7,13,38,0,1,91,25,0,0,40,66,120,0,51,90,0,0,0,0,13,11,5,16,12,8,2,0,13,5,5,16,10,6,2,0,0,0,0,0,0,0,0,8167,0,1003,1003,1003
11,9,Centurion Mk 5,130,main battle tank,2,armor,3,track,1965,1,1980,12,5,4,4,106,12,90,20,15,6,0,1,7,13,40,0,1,91,25,0,0,39,62,120,0,53,90,0,0,0,0,26,15,6,23,14,6,3,0,26,6,6,23,12,6,3,0,0,0,0,0,0,0,0,36835,0,1011,1011,1011
12,9,Centurion Mk 5J,130,main battle tank,2,armor,3,track,1972,6,1980,12,5,4,4,159,12,90,20,15,16,0,2,6,13,40,0,2,106,0,0,34,30,62,120,0,53,90,0,0,0,0,26,15,6,23,14,6,3,0,26,6,6,23,12,6,3,0,0,0,0,0,0,0,0,8011,0,1010,1010,1010
14,9,Chieftain Mk 3,130,main battle tank,2,armor,3,track,1975,1,1982,12,5,4,5,192,15,90,22,20,16,0,2,6,13,41,0,2,99,0,0,24,20,67,120,0,53,90,0,0,0,0,35,30,9,39,22,12,5,0,35,12,6,39,20,11,5,0,0,0,0,0,0,0,0,8115,0,1237,1237,1237
16,9,Chieftain Mk 5,130,main battle tank,2,armor,3,track,1978,1,1984,12,5,4,5,237,17,90,22,20,22,0,2,6,13,41,0,2,99,0,0,30,34,67,120,0,53,90,0,0,0,0,35,30,9,39,22,13,5,0,35,12,6,39,20,11,5,0,0,0,0,0,0,0,0,8115,0,1242,1242,1242
