id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,20,Headquarters,0,average,5,force HQ,6,force HQ,1948,9,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,Tank Company,0,average,2,company,1,armor,1951,1,2025,12,0,0,8,1,8,1,1036,1,1036,1,1036,1,0,0,0,0,0,0,0,0,0,0
3,20,Lt Tank Company,0,average,2,company,1,armor,1948,9,1970,12,0,0,3,1,3,1,1008,1,1008,1,1008,1,0,0,0,0,0,0,0,0,0,0
4,20,Infantry Co,0,average,2,company,3,infantry,1948,9,2025,12,0,0,300,1,1039,1,1039,1,1040,1,1171,1,80,1,565,1,0,0,0,0,0,0
5,20,Jeep Recon Co,0,average,2,company,1,armor,1948,9,2025,12,3,3,490,1,1021,1,1021,1,1021,1,1016,1,1077,1,0,0,0,0,0,0,0,0
6,20,Truck Inf Co,0,average,2,company,3,infantry,1948,9,2025,12,0,0,300,1,585,1,1014,1,1014,1,1014,1,1171,1,585,1,1160,1,0,0,0,0
7,20,Motor Inf Co -,0,average,2,company,3,infantry,1978,1,2025,12,0,0,300,1,67,1,1012,1,1012,1,1012,1,0,0,0,0,0,0,0,0,0,0
8,20,Light Tank Pl,0,average,1,platoon,1,armor,1948,9,1970,12,0,0,3,1,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0
9,20,Motor Inf Co,0,average,2,company,3,infantry,1978,1,2025,12,0,0,300,1,67,1,1012,1,1012,1,1012,1,1167,1,1160,1,0,0,0,0,0,0
10,20,Light Tank Sec,0,average,0,section,1,armor,1948,9,1970,12,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,Mech Inf Co (-),0,average,2,company,3,infantry,1953,9,2025,12,0,0,309,1,55,1,1170,1,1170,1,1170,1,0,0,0,0,0,0,0,0,0,0
12,20,Motor Inf Pl,0,average,1,platoon,3,infantry,1978,1,2025,12,0,0,300,1,300,1,300,1,300,1,67,1,67,1,67,1,67,1,0,0,0,0
