id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
2,Pistol,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,1,0
3,M2 Carbine,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,5,0
4,M.44 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
5,Sten SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,2,0
6,.303 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
7,FN-FAL Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
8,AK47 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
10,Sterling SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,2,0
11,.303 Bren LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,21,12,0
12,7.62mm L4A1 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,20,12,0
13,7.62mm FN-LMG,2,secondary infantry weapon,0,1,7,0,0,0,0,0,18,12,0
14,7.62mm DPM LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,20,12,0
15,PIAT,2,secondary infantry weapon,0,5,2,0,2,222,10,0,2,2,0
16,M9A1 Bazooka,2,secondary infantry weapon,0,4,2,0,2,222,12,0,4,5,0
17,Rifle-Grenade,2,secondary infantry weapon,0,3,3,0,2,222,5,0,1,3,0
18,M38/44 Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,8,0
19,RPG-2,2,secondary infantry weapon,0,5,4,0,2,222,20,0,3,3,0
20,RPG-7,2,secondary infantry weapon,0,5,4,0,2,222,33,0,5,10,0
22,Boys AT Rifle,2,secondary infantry weapon,0,2,0,0,0,2,4,0,16,13,0
25,.303 Bren CMG,5,light gun,0,1,5,0,0,0,0,0,21,24,0
26,7.9mm Besa CMG,5,light gun,0,1,5,0,0,0,0,0,23,24,0
28,.303 Bren AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,21,24,0
29,84mm MAW,2,secondary infantry weapon,0,5,7,0,2,222,40,0,6,9,0
30,73mm SPG RCL HE,3,team weapon,0,4,5,0,2,0,0,0,7,39,0
31,82mm B10 RCL HE,3,team weapon,0,5,7,0,2,0,0,0,6,89,0
33,3 inch Mortar,3,team weapon,0,4,9,0,1,0,0,0,3,55,2
35,Vickers HMG,3,team weapon,0,1,5,0,0,0,0,0,23,30,0
36,7.62mm PKMS MMG,3,team weapon,0,1,6,0,0,0,0,0,22,24,0
38,12.7mm DShK HMG,3,team weapon,0,1,10,0,1,0,0,0,21,40,0
40,81mm L1 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,112,2
41,82mm M37 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,74,2
43,4.2 inch Mortar,3,team weapon,0,4,15,0,2,0,0,0,3,81,10
44,120mm M43 Mrtr,3,team weapon,0,5,19,0,2,0,0,0,3,114,3
45,82mm B10 RCL,3,team weapon,0,5,7,0,2,222,24,0,6,16,0
46,107mm B11 RCL,3,team weapon,0,5,11,0,3,222,38,0,8,18,0
47,120mm Wombat,27,high-explosive squash head gun,0,7,15,0,3,222,55,0,10,23,0
48,73mm SPG-9 RCL,3,team weapon,0,4,5,0,2,222,40,0,7,24,0
49,15mm Besa TMG,5,light gun,0,1,10,0,1,2,0,0,26,40,0
50,12.7 DShK AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,21,40,0
51,.30 M1919 AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,20,24,0
52,12.7mm 54 AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,21,40,0
53,12.7 NSVT AAMG,4,anti-air weapon,0,1,13,0,1,0,0,0,25,40,0
54,7.62mm 57T CMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
55,7.62mm 57T BMG,5,light gun,0,1,6,0,0,0,0,0,24,10,0
56,14.5 ZPU-2 AAMG,4,anti-air weapon,0,1,15,0,1,3,0,0,23,50,0
57,40mm Bofors AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
58,.50 M2HB AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,23,40,0
59,7.62mm SGMB CMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
60,7.62mm DTM BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
61,7.62mm DTM CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
62,7.62 SGMB AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,24,24,0
63,7.62mm SGMT BMG,5,light gun,0,1,6,0,0,0,0,0,24,10,0
64,7.62mm PKT TMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
65,.30 Browng TMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
66,.30in M1919 CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
67,.30in M1919 TMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
68,12.7 M2HB CMG,5,light gun,0,1,10,0,1,0,0,0,23,40,0
70,23mm (2) ZU-23,4,anti-air weapon,0,2,19,0,1,5,0,0,20,50,0
76,57mm ZiS-2 Gun,6,medium gun,0,3,3,0,2,11,0,16,18,50,50
77,76mm ZiS3 M.42,6,medium gun,0,4,5,0,2,9,12,13,10,50,25
78,75mm M8 PH,6,medium gun,0,4,5,0,2,0,9,0,6,162,0
80,25 Pounder GH,6,medium gun,0,5,7,0,2,0,11,10,7,202,24
81,76mm L5 Gun,27,high-explosive squash head gun,0,4,5,0,2,0,30,0,7,44,0
83,105mm M56 PH,7,large gun,0,5,11,0,3,0,12,0,6,201,0
86,85mm S-53 55,6,medium gun,0,5,7,0,2,13,18,16,13,80,35
87,85mm D-48 Gun,6,medium gun,0,5,7,0,2,19,20,25,19,80,20
89,100mm BS-3 49,7,large gun,0,5,11,0,3,19,38,24,15,90,70
90,100mm T59 Gun,6,medium gun,0,5,11,0,3,19,38,0,14,90,0
91,100mm D10TG 55,6,medium gun,0,5,11,0,3,18,28,20,14,90,40
92,90mm Gun F1,6,medium gun,0,5,9,0,2,0,32,0,8,35,0
95,20 Pounder 52,6,medium gun,0,5,7,0,2,20,0,30,17,80,80
96,60mm GunMortar,5,light gun,0,4,7,0,1,11,20,0,5,53,2
97,105mm Gun F 65,7,large gun,0,5,11,0,3,0,36,0,14,100,0
105,132mm M-13 Rckt,3,team weapon,0,5,21,0,2,0,0,0,1,170,0
106,165mm Demo Gun,27,high-explosive squash head gun,0,9,23,0,4,0,80,0,5,24,0
107,160mm PM Mortar,3,team weapon,0,7,27,0,3,0,0,0,5,161,12
111,5.5 inch FG,7,large gun,0,8,19,0,3,0,0,0,10,206,0
112,122mm M30 FH,7,large gun,0,7,15,0,3,0,20,0,6,202,0
115,130mm M46 FG,7,large gun,0,7,17,0,3,0,28,0,15,217,0
116,RKG-3 Grenade,2,secondary infantry weapon,0,3,4,0,3,222,13,0,3,1,0
119,Flamethrower,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,1,0
120,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
121,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
125,SA-7 Strela-2,12,surface-to-air missile,0,4,2,0,2,0,0,0,50,68,16
140,9M31 Strela-1,12,surface-to-air missile,0,5,3,0,3,0,0,0,70,83,10
145,9M14 Malutka,13,anti-tank guided missile,0,5,0,0,0,222,46,0,60,60,10
146,SS-11 ATGM,13,anti-tank guided missile,0,8,0,0,0,222,60,0,60,60,7
170,7.62mm MG,11,aircraft weapon,0,1,5,0,0,0,0,0,18,24,0
174,7.62 SGM MG,3,team weapon,0,1,6,0,0,0,0,0,24,24,0
175,12.7mm DShKM MG,3,team weapon,0,1,10,0,1,0,0,0,21,40,0
177,12.7mm (4) YaKB,19,auto cannon,0,1,20,0,1,0,0,0,27,40,0
181,23mm NS-23,11,aircraft weapon,0,2,10,0,1,0,0,0,16,20,0
182,23mm GSh-23L,11,aircraft weapon,0,2,20,0,3,0,0,0,15,40,0
183,30mm NR30-1,11,aircraft weapon,0,2,15,0,4,0,0,0,16,40,0
184,37mm N-37,11,aircraft weapon,0,2,15,0,4,0,0,0,9,20,0
185,4x57mm S-5K,11,aircraft weapon,0,2,10,0,13,0,0,0,5,40,1
186,30mm GSh-30,11,aircraft weapon,0,2,19,0,5,0,0,0,13,40,0
187,2x57mm S-5K,11,aircraft weapon,0,2,8,0,1,222,13,0,5,40,1
191,2x 82mm RS-82,11,aircraft weapon,0,3,17,0,42,0,0,0,1,104,2
192,5in Rocket,11,aircraft weapon,0,5,19,0,15,0,0,0,8,20,0
196,500lb Bomb,11,aircraft weapon,0,24,48,0,6,0,0,0,1,1,0
197,250kg Bomb,11,aircraft weapon,0,25,50,0,6,0,0,0,1,1,0
198,500kg Bomb,11,aircraft weapon,0,50,100,0,8,0,0,0,1,1,0
199,BL66/B CBU,14,large cluster bomb,0,2,80,0,4,0,0,0,6,1,0
200,BL755 CBU,14,large cluster bomb,0,2,60,0,18,0,0,0,8,1,0
201,5in Rocket,11,aircraft weapon,0,5,19,0,15,0,0,0,8,20,0
207,Kh-23 Kerry,21,air-to-surface missile,0,12,25,0,25,0,0,0,70,200,100
225,76mm Naval Gun,10,naval artillery,0,5,5,0,2,0,0,0,60,224,0
231,7.5mm AAT52 CMG,5,light gun,0,1,6,0,0,0,0,0,16,24,0
236,7.5 AAT52 AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,16,24,0
240,Enfield Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,8,0
244,6 Pounder Gun,6,medium gun,0,3,3,0,2,11,0,17,13,50,60
245,17 Pounder Gun,6,medium gun,0,4,5,0,2,17,0,28,15,70,70
