id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,****Denmark****,344,NO UNIT,14,other,0,default,1948,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65120,0,0,0,0
2,35,M24,121,cavalry tank,1,cavalry,3,track,1952,5,1962,12,4,5,4,45,17,90,0,3,5,0,0,7,6,15,0,0,84,24,24,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,56806,0,16,4124,4125
3,35,M41,121,cavalry tank,1,cavalry,3,track,1962,1,1987,12,4,4,4,65,24,90,0,5,8,0,1,7,6,18,0,0,86,25,25,10,5,237,120,0,55,90,0,0,0,0,4,3,2,4,3,4,1,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,8420,0,13,13,4126
4,35,M41-DK1,121,cavalry tank,1,cavalry,3,track,1985,1,1999,12,4,4,4,153,28,90,40,10,22,0,1,7,6,20,0,4,87,25,10,10,20,237,120,0,238,90,0,0,0,0,4,3,2,8,5,3,1,0,4,2,2,5,3,3,1,0,0,0,0,0,0,0,0,8421,0,7337,7337,7337
5,35,M10 Achilles,143,assault gun,2,armor,3,track,1953,3,1982,12,5,5,3,47,16,90,0,5,4,0,0,7,0,25,0,0,102,18,12,0,24,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,3,3,0,0,0,0,0,0,0,0,0,64510,0,253,253,253
6,35,Centurion Mk 5,143,assault gun,2,armor,3,track,1982,1,1992,12,5,4,4,101,12,90,20,10,6,0,1,7,13,38,0,2,95,35,0,0,29,237,120,0,55,90,0,0,0,0,26,15,6,23,14,6,3,0,26,6,6,23,12,6,3,0,0,0,0,0,0,0,0,36835,0,1014,1009,7295
8,35,M4A3E4 Sherman,156,reserve tank,2,armor,3,track,1952,5,1954,12,5,5,3,61,14,90,0,3,4,0,1,7,13,37,0,0,85,21,50,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,56802,0,1770,1770,1770
9,35,Humber Scout,162,wheeled gun APC,3,APC,2,wheel (AT),1946,1,1954,12,2,3,4,21,30,91,0,0,0,0,0,9,0,10,0,0,240,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,23592,0,3378,3377,3378
10,35,Humber Mk IV,284,armored car,8,recon,2,wheel (AT),1946,1,1954,12,3,3,3,26,22,90,0,2,1,0,0,8,0,10,0,2,79,35,35,0,0,239,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,1,1,0,0,0,0,0,0,0,0,25149,0,442,442,442
11,35,Staghound III,286,heavy armored car,8,recon,2,wheel (AT),1946,1,1954,12,3,4,3,33,24,90,0,3,2,0,0,7,0,10,0,0,83,25,30,0,0,239,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,5,4,3,1,0,0,0,0,0,0,0,0,56808,0,478,478,478
