rid,name,wclass,size,sound,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
1,Sniper Rifle,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Pistol,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,M1 Carbine,1,0,0,1,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,.303 Rifle,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Sten SMG,1,0,0,1,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Uzi SMG,1,0,0,1,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,FN-FAL Rifle,1,0,0,1,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,M16A1 Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Galil Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Galil SAR,1,0,0,1,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,.303 Bren LMG,2,0,14,1,0,0,5,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7.62mm FN-LMG,2,0,0,1,0,0,7,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5.56 Negev LMG,2,0,0,1,0,0,6,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7.62mm L4A1 LMG,2,0,0,1,0,0,5,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,M9A1 Bazooka,2,0,0,4,2,222,2,0,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
16,Super Bazooka,2,0,0,5,2,222,7,0,4,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
17,Rifle-Grenade,2,0,0,3,2,222,3,0,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
18,RPG-7,2,0,0,5,2,222,4,0,5,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
19,Shipon,22,0,0,4,2,222,9,0,10,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
20,M72 LAW,2,0,0,4,2,222,4,0,5,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
21,40mm MK 47 GL,3,0,0,3,1,222,15,0,22,40,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
22,Tavor SAR,1,0,0,1,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Tavor Rifle,1,0,0,1,0,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,105mm M68 61,7,0,0,5,3,0,11,0,13,100,100,30,43,0,0,0,0,0,0,0,0,0,0,0,0
