id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,**North Yemen**,344,NO UNIT,14,other,0,default,1946,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65160,0,0,0,0
2,77,Vickers Mk.VIb,132,light tank,2,armor,3,track,1946,1,1962,12,2,3,2,24,19,12,0,1,1,0,0,9,0,10,0,1,148,120,0,0,0,149,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,64512,0,3869,1208,1208
3,77,M5 Stuart,132,light tank,2,armor,3,track,1962,1,1975,12,3,4,3,39,21,12,0,2,2,0,0,8,6,13,0,0,79,44,103,0,0,66,120,0,51,90,0,65,120,0,0,0,0,0,0,0,0,0,6,3,3,6,4,4,1,0,0,0,0,0,0,0,0,3,0,1205,1205,1205
5,77,AMX-13,132,light tank,2,armor,3,track,1972,1,1990,12,3,3,4,51,20,32,0,10,8,0,0,7,6,11,0,1,82,12,25,0,0,231,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,6003,0,2215,2215,2215
10,77,Valentine Mk 5,130,main battle tank,2,armor,3,track,1946,1,1962,12,3,4,3,39,10,11,0,2,2,0,0,8,13,13,0,0,76,12,67,0,0,26,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,7,5,6,2,0,0,0,0,0,0,0,0,32109,0,454,454,454
11,77,Matilda Mk 2,130,main battle tank,2,armor,3,track,1946,1,1962,12,4,4,3,41,8,12,0,2,2,0,0,8,10,20,0,1,76,0,93,0,0,26,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,8,7,7,2,0,0,0,0,0,0,0,0,638,0,3920,3920,3920
20,77,M4A4 Sherman,130,main battle tank,2,armor,3,track,1962,1,1980,12,5,5,4,50,15,21,0,3,3,0,0,7,13,23,0,0,93,49,48,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,10,4,4,8,5,5,2,0,0,0,0,0,0,0,0,8427,0,178,178,178
25,77,M60A1 Patton,130,main battle tank,2,armor,3,track,1980,1,2002,3,5,4,6,142,16,41,20,15,18,0,1,6,13,39,0,1,87,23,0,20,20,66,120,0,56,90,0,0,0,0,26,9,6,26,14,8,4,0,26,9,6,26,14,6,4,0,0,0,0,0,0,0,0,1344,0,4491,4491,4491
26,77,M60A1 Patton,130,main battle tank,2,armor,3,track,2002,4,2015,12,5,4,6,148,16,61,20,15,18,0,1,6,13,39,0,1,88,22,0,20,20,66,120,0,56,90,0,0,0,0,26,9,6,26,14,8,4,0,26,9,6,26,14,6,4,0,0,0,0,0,0,0,0,1344,0,4491,4491,4491
29,77,T-34/85 M1947,130,main battle tank,2,armor,3,track,1962,1,1982,12,4,5,3,49,18,22,0,3,3,0,0,7,13,24,0,0,77,29,26,0,0,64,120,0,0,0,0,63,120,0,0,0,0,0,0,0,0,0,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,52603,0,740,740,740
30,77,T-34/85M,130,main battle tank,2,armor,3,track,1972,1,2002,12,4,5,3,51,19,32,0,3,3,0,0,7,13,24,0,0,75,23,23,9,0,64,120,0,0,0,0,63,120,0,0,0,0,0,0,0,0,0,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,52603,0,740,740,740
32,77,T-54B,130,main battle tank,2,armor,3,track,1965,1,2005,12,4,4,4,83,16,32,20,5,6,0,2,6,13,27,0,0,90,19,9,6,0,61,120,0,53,90,0,60,120,0,0,0,0,0,0,0,0,0,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,7522,0,4425,4425,4425
34,77,T-55A,130,main battle tank,2,armor,3,track,1975,1,2010,12,4,4,4,89,18,32,20,5,6,0,2,6,13,27,0,0,90,19,18,6,0,61,120,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,20,8,6,23,15,6,4,0,0,0,0,0,0,0,0,52660,0,4423,4423,4423
35,77,T-55M,130,main battle tank,2,armor,3,track,1994,1,2015,12,4,4,4,128,18,31,20,10,22,0,2,6,13,27,0,0,91,19,15,9,0,64,120,0,54,90,0,0,0,0,28,8,6,28,16,6,4,0,20,8,6,25,16,6,4,0,0,0,0,0,0,0,0,52661,0,1471,1471,1471
37,77,T-62A,130,main battle tank,2,armor,3,track,1982,1,1994,12,4,4,4,99,21,42,20,5,6,0,2,6,13,30,0,0,99,25,0,15,0,67,120,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,20,8,5,28,18,11,4,0,0,0,0,0,0,0,0,32143,0,1304,1304,1304
38,77,T-62A,130,main battle tank,2,armor,3,track,1995,1,2005,12,4,4,4,103,21,42,20,5,6,0,2,6,13,30,0,0,99,20,0,20,0,67,120,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,20,8,5,28,18,11,4,0,0,0,0,0,0,0,0,32143,0,1304,1304,1304
40,77,T-62M1,130,main battle tank,2,armor,3,track,1982,1,2025,12,4,4,4,135,21,42,20,10,22,0,2,6,13,30,0,0,99,20,0,20,0,67,120,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,20,8,5,28,18,11,4,0,0,0,0,0,0,0,0,7525,0,1302,1302,1302
42,77,T-72Y,130,main battle tank,2,armor,3,track,2000,1,2025,12,4,3,4,171,22,51,30,20,22,0,2,7,13,41,0,1,101,18,0,12,9,64,120,0,54,90,0,0,0,0,45,24,6,43,20,7,5,0,34,10,6,39,18,7,5,0,0,0,0,0,0,0,0,52666,0,1448,1448,1448
43,77,T-80BV,130,main battle tank,2,armor,3,track,2000,1,2025,12,4,3,5,318,23,90,30,30,22,0,4,7,0,42,0,2,103,14,0,8,12,164,0,6,64,120,0,52,90,0,79,25,13,75,34,15,11,0,52,13,7,46,26,12,6,0,0,0,0,0,0,0,0,11140,0,1457,4449,1457
45,77,Type 88Y,130,main battle tank,2,armor,3,track,2010,1,2025,12,4,3,4,230,20,91,30,30,22,0,4,7,13,36,0,2,102,15,0,15,12,68,120,0,52,90,0,0,0,0,25,18,9,37,28,12,5,0,23,10,6,31,17,7,4,0,0,0,0,0,0,0,0,14261,0,3431,3431,3431
50,77,SU-85,143,assault gun,2,armor,3,track,1962,1,2010,12,3,4,3,50,19,21,0,3,3,0,0,7,13,29,0,0,86,16,22,0,10,54,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,9,5,5,2,0,0,0,0,0,0,0,0,65001,0,126,126,126
51,77,SU-100,143,assault gun,2,armor,3,track,1962,1,1979,12,4,4,3,51,17,22,0,3,4,0,0,6,13,24,0,0,90,15,18,0,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,6,12,6,4,2,0,0,0,0,0,0,0,0,55003,0,2940,2940,2940
52,77,SU-100,143,assault gun,2,armor,3,track,1980,1,2025,12,4,4,3,55,17,32,0,3,4,0,0,6,13,24,0,0,91,15,12,6,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,6,12,6,4,2,0,0,0,0,0,0,0,0,55003,0,2940,2940,2940
55,77,Lloyd Carrier,166,tracked APC,3,APC,3,track,1946,1,1959,12,2,2,2,13,18,12,0,0,0,0,0,9,110,12,0,0,24,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13,0,630,630,630
56,77,M3 Halftrack,166,tracked APC,3,APC,3,track,1950,1,1980,12,3,3,3,19,24,12,0,0,0,0,0,9,112,10,0,0,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12058,0,148,148,148
57,77,BTR-50PK,166,tracked APC,3,APC,3,track,1962,1,2025,12,4,2,4,25,16,22,0,0,0,0,0,9,114,12,4,0,53,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,11057,0,46,46,46
58,77,M113A1,166,tracked APC,3,APC,3,track,1980,1,2025,12,3,2,4,27,20,31,0,0,0,0,0,9,111,10,2,0,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,0,0,0,0,0,0,0,0,12060,0,2034,2034,2034
59,77,BMP-1R,166,tracked APC,3,APC,3,track,1980,1,2025,12,4,3,4,45,22,31,0,5,5,0,0,7,109,11,2,0,84,20,0,20,0,67,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,3,2,1,0,0,0,0,0,0,0,0,11037,0,1702,1702,1702
60,77,M113T,166,tracked APC,3,APC,3,track,2000,1,2025,12,3,4,4,31,20,90,0,0,0,0,0,9,109,10,0,0,55,90,0,0,0,0,90,0,0,90,0,118,4,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,0,0,0,0,0,0,0,0,1234,0,4308,4310,4309
65,77,BMP-1,160,heavy APC,3,APC,3,track,1990,1,2025,12,4,3,4,80,22,52,20,5,5,0,0,7,108,11,2,0,84,20,0,20,0,145,0,4,67,120,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,3,2,1,0,0,0,0,0,0,0,0,11037,0,1706,1706,1706
66,77,BMP-2,160,heavy APC,3,APC,3,track,1990,1,2025,12,4,2,4,116,22,61,20,15,12,0,2,9,109,11,3,1,73,40,20,0,0,147,0,4,67,120,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,3,2,1,0,0,0,0,0,0,0,0,11174,0,1707,1707,1707
71,77,Al-Walid,161,wheeled APC,3,APC,2,wheel (AT),1962,1,2010,12,4,2,4,18,22,22,0,0,0,0,0,9,116,10,0,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,7504,0,2929,2929,2929
72,77,BTR-152,161,wheeled APC,3,APC,2,wheel (AT),1960,1,1979,12,4,2,4,15,22,21,0,0,0,0,0,9,115,10,0,0,53,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,11056,0,8987,8987,8987
73,77,BTR-152K,161,wheeled APC,3,APC,2,wheel (AT),1967,1,2025,12,4,2,4,21,22,22,0,0,0,0,0,9,115,10,0,0,53,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,11056,0,8997,8997,8997
74,77,BTR-60P,161,wheeled APC,3,APC,2,wheel (AT),1965,1,1979,12,4,2,4,25,28,22,10,0,0,0,0,9,116,10,4,0,53,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,11061,0,2045,2045,2045
75,77,BTR-60PB,161,wheeled APC,3,APC,2,wheel (AT),1980,1,2009,12,4,2,4,45,27,72,20,2,3,0,0,9,112,10,4,0,70,50,25,0,0,64,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,11058,0,1479,1480,1478
76,77,BTR-60/90,161,wheeled APC,3,APC,2,wheel (AT),2010,1,2025,12,4,2,4,56,27,72,30,5,6,0,0,9,112,10,4,0,92,20,0,20,0,64,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1233,0,4754,4755,4755
80,77,2x3in Mortars,179,mortar,4,artillery,0,default,1946,1,1965,12,1,8,0,25,2,90,0,0,0,0,0,7,0,0,0,0,33,50,0,0,0,33,50,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7082,0,67,67,67
82,77,2x82mm Mortars,179,mortar,4,artillery,0,default,1963,1,2025,12,1,8,0,29,2,92,0,0,0,0,0,7,0,0,0,0,40,50,0,0,0,40,50,0,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7082,0,67,67,67
84,77,2x107mm Mortars,179,mortar,4,artillery,0,default,1960,1,2005,12,1,8,0,40,1,91,0,0,0,0,0,6,0,1,0,0,41,40,0,0,0,41,40,0,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,0,68,68,68
86,77,2x120mm Mortars,183,heavy mortar,4,artillery,0,default,1965,1,2025,12,1,12,0,46,1,92,0,0,0,0,0,5,0,2,0,0,42,40,0,0,0,42,40,0,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34115,0,68,68,68
87,77,2x120mm Mortars,183,heavy mortar,4,artillery,0,default,1975,1,2025,12,1,12,0,52,1,92,0,0,0,0,0,5,0,2,0,0,43,40,0,0,0,43,40,0,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34115,0,68,68,68
88,77,2x160mm Mortars,183,heavy mortar,4,artillery,0,default,1965,1,2025,12,1,16,0,48,0,91,0,0,0,0,0,3,0,3,0,0,107,24,0,0,0,107,24,0,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11080,0,68,68,68
90,77,Vickers HMGs,7,machine gun,0,infantry,0,default,1946,1,1965,12,1,8,0,15,4,20,0,1,1,0,0,9,0,0,0,0,34,90,0,0,0,34,90,0,3,60,0,121,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7090,0,0,0,0
91,77,7.62mm SGM MMGs,7,machine gun,0,infantry,0,default,1950,1,1964,12,1,6,0,13,5,10,0,1,1,0,0,9,0,0,0,0,35,90,0,0,0,35,90,0,23,60,0,121,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11093,0,0,0,0
92,77,7.62mm PKM MMGs,7,machine gun,0,infantry,0,default,1965,1,2025,12,1,6,0,13,5,10,0,1,1,0,0,9,0,0,0,0,36,90,0,0,0,36,90,0,23,60,0,121,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45377,0,0,0,0
93,77,12.7 DShK HMGs,7,machine gun,0,infantry,0,default,1950,1,1974,12,1,8,0,21,4,10,0,1,1,0,0,9,0,0,0,0,38,90,0,0,0,38,90,0,23,60,0,121,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11095,0,0,0,0
94,77,12.7mm NSV HMGs,7,machine gun,0,infantry,0,default,1975,1,2025,12,1,8,0,23,4,10,0,1,1,0,0,9,0,0,0,0,37,90,0,0,0,37,90,0,23,60,0,121,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11096,0,0,0,0
100,77,25 Pdr Howitzer,189,field gun,4,artillery,0,default,1946,1,1969,12,1,6,0,22,0,90,0,0,1,0,0,7,0,3,0,0,243,45,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7087,0,650,650,650
101,77,76mm ZiS-3 FG,189,field gun,4,artillery,0,default,1962,1,2025,12,1,6,0,19,0,90,0,0,0,0,0,7,0,3,0,0,109,45,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11090,0,57,57,57
102,77,105mm M101 FH,189,field gun,4,artillery,0,default,1960,1,2025,12,1,8,0,25,0,90,0,0,0,0,0,6,0,3,0,0,110,40,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7088,0,59,59,59
103,77,122mm M38 FH,189,field gun,4,artillery,0,default,1965,1,2010,12,2,8,0,27,0,90,0,0,0,0,0,6,0,4,0,0,112,35,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41091,0,60,60,60
104,77,122mm D30 FH,189,field gun,4,artillery,0,default,1970,1,2025,12,2,8,0,27,0,92,0,0,0,0,0,6,0,4,0,0,111,35,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11092,0,60,60,60
106,77,130mm M46 FG,189,field gun,4,artillery,0,default,1965,1,2025,12,2,8,0,28,0,91,0,0,0,0,0,6,0,3,0,0,113,35,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41262,0,60,60,60
