rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,*****Chile*****,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,125,2,0,65143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,M3 Stuart,12,0,3,4,79,66,51,65,33,70,120,0,90,0,120,0,21,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,75,40,59,54079,0,2,0,0,8,1,2,0,6,3,11,299,0,4,0,1,12,0,0,210,210,210,0,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,M24 Chaffee,12,0,4,5,84,66,55,65,24,24,120,0,90,0,120,0,17,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,56,85,48,59,34013,0,3,0,0,7,1,5,0,6,3,14,16,0,4,2,1,12,0,0,210,208,210,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,M24 HV Chaffee,12,0,4,5,83,66,55,65,0,0,120,0,90,0,120,0,17,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,84,101,80,59,54097,20,12,40,0,7,1,5,0,6,3,14,324,0,4,2,1,12,0,0,210,208,210,0,324,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,M41A3,12,0,4,4,86,66,55,0,20,25,120,0,90,0,0,0,24,3,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,68,89,68,59,12002,10,5,10,10,7,1,8,0,6,4,18,13,0,4,1,1,12,0,0,0,208,0,0,13,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,M41A3,12,0,4,4,93,66,55,0,20,20,120,0,90,0,0,0,24,3,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,90,104,71,59,12002,10,5,10,15,7,1,8,0,6,4,18,323,0,4,1,1,12,0,0,0,208,0,0,323,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M41A3,12,0,4,4,94,66,55,0,20,15,120,0,90,0,0,0,24,3,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,105,125,75,59,12002,10,5,15,15,7,1,8,0,6,4,18,323,0,4,1,1,12,0,0,0,208,0,0,323,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,AMX-13/90,12,0,3,3,87,63,0,0,12,0,120,0,0,0,0,0,20,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,87,99,61,59,7099,20,15,0,20,6,0,8,0,6,4,12,2448,0,4,1,1,12,0,0,0,0,0,0,2448,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,M4A4 Sherman,59,0,5,5,84,66,55,65,45,45,120,0,90,0,120,0,15,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,48,80,55,59,8427,0,3,0,0,7,1,3,0,13,3,24,129,0,4,2,1,12,0,0,0,208,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,M4A1E9 Sherman,59,0,5,5,84,66,55,65,45,45,120,0,90,0,120,0,15,12,5,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,47,80,56,59,7244,0,3,0,0,7,1,3,0,13,3,24,129,0,4,2,1,12,0,0,0,208,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,M51 Sherman,59,0,5,4,96,66,55,0,25,0,120,0,90,0,0,0,15,12,5,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,79,98,108,59,54080,0,5,0,30,6,1,18,0,13,4,24,1832,0,4,2,1,12,0,0,0,208,0,0,738,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,M51C Sherman,59,0,5,4,96,55,0,0,30,0,90,0,0,0,0,0,15,13,5,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,95,102,119,59,65045,0,20,0,25,6,1,22,0,13,4,24,1832,0,4,2,1,12,0,0,208,0,0,0,1833,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,M50/60 Sherman,59,0,5,5,83,66,55,65,0,0,120,0,90,0,120,0,14,12,5,4,9,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,84,105,131,59,65048,0,20,80,0,7,1,18,0,10,4,37,737,0,4,2,1,12,0,0,0,208,0,0,737,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
