id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,*****Greece****,344,NO UNIT,14,other,0,default,1948,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65116,0,0,0,0
4,31,M24,121,cavalry tank,1,cavalry,3,track,1950,1,1966,12,4,5,3,48,17,60,0,3,5,0,1,7,6,15,0,0,84,24,24,0,0,66,120,0,54,90,0,65,90,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,54095,0,16,4123,4125
5,31,M24,121,cavalry tank,1,cavalry,3,track,1967,1,1990,12,4,5,3,49,17,90,0,3,5,0,1,7,6,15,0,0,84,24,24,0,0,66,120,0,54,90,0,65,90,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,54095,0,16,4123,4125
13,31,Centaur,133,medium tank,2,armor,3,track,1946,1,1963,12,4,5,4,45,18,40,0,2,2,0,0,7,13,21,0,2,234,24,20,0,20,64,120,0,0,0,0,63,120,0,0,0,0,0,0,0,0,0,8,3,3,8,7,4,1,0,0,0,0,0,0,0,0,31021,0,274,274,274
15,31,M16 SPAA,236,light SP AA gun,6,anti-air,3,track,1950,1,1985,12,3,4,3,25,24,90,0,2,2,0,0,9,0,10,0,0,53,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12046,0,4388,4390,4389
16,31,M47,133,medium tank,2,armor,3,track,1976,1,1983,12,5,5,4,100,16,50,0,10,18,0,0,6,13,37,0,0,91,31,30,10,0,66,120,0,54,90,0,65,90,0,16,8,5,12,9,7,2,0,16,8,5,12,9,6,2,0,0,0,0,0,0,0,0,36745,0,455,455,455
17,31,M47,133,medium tank,2,armor,3,track,1957,6,1975,12,5,5,4,98,16,50,0,10,18,0,0,6,13,37,0,0,90,31,30,10,0,66,120,0,54,90,0,65,90,0,16,8,5,12,9,7,2,0,16,8,5,12,9,6,2,0,0,0,0,0,0,0,0,36745,0,455,455,455
18,31,M48,133,medium tank,2,armor,3,track,1963,9,1983,12,5,4,4,106,16,50,20,10,18,0,0,6,13,37,0,0,88,30,24,10,0,66,120,0,54,90,0,0,0,0,20,9,5,15,8,6,3,0,20,9,5,15,8,5,3,0,0,0,0,0,0,0,0,31102,0,1549,1549,1549
19,31,M48A1,133,medium tank,2,armor,3,track,1963,9,1994,5,5,4,4,107,16,60,20,10,18,0,0,6,13,37,0,0,88,25,24,15,0,66,120,0,56,90,0,0,0,0,20,9,5,15,8,6,3,0,20,9,5,15,8,5,3,0,0,0,0,0,0,0,0,33113,0,1554,1554,1554
20,31,M48A2C,121,cavalry tank,1,cavalry,3,track,1967,2,1994,5,5,4,4,104,16,90,0,10,18,0,0,6,13,37,0,0,87,20,20,12,10,66,120,0,56,90,0,0,0,0,20,9,5,15,8,6,3,0,20,9,5,15,8,5,3,0,0,0,0,0,0,0,0,1230,0,4778,4773,4772
