rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,**Uruguay**,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,125,2,0,65174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,M3A1 Stuart,12,0,3,4,78,66,51,65,33,70,120,0,90,0,120,0,21,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,101,41,91,18003,0,2,0,0,8,1,3,0,6,3,11,299,0,4,0,1,10,0,0,0,0,0,0,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,209,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,M24 Chaffee,12,0,4,5,84,66,55,65,24,24,120,0,90,0,120,0,17,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,60,85,47,91,34013,0,3,0,0,7,1,5,0,6,4,14,16,0,4,2,1,12,0,0,0,208,0,0,4125,4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,M24UR Chaffee,12,0,4,5,81,66,55,65,24,0,120,0,90,0,120,0,18,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,86,119,56,91,23609,0,8,0,24,7,1,5,0,6,4,14,213,0,4,2,1,6,0,0,0,208,0,0,4125,4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,M41C Caxias,12,0,4,4,87,66,55,0,20,0,120,0,90,0,0,0,24,5,4,3,6,4,4,2,6,5,4,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,92,119,125,79,91,65026,20,8,10,10,6,2,8,0,6,4,18,2433,0,4,1,1,12,0,0,0,208,0,0,2433,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M41A1 Bulldog,12,0,5,4,86,66,55,0,25,25,120,0,90,0,0,0,24,3,2,2,4,3,3,1,4,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,72,84,62,91,52502,0,5,5,10,7,1,8,0,6,4,18,13,0,4,0,1,12,0,0,0,208,0,0,4126,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,M41A1UR Bulldog,12,0,4,4,87,66,55,0,20,0,120,0,90,0,0,0,24,7,4,4,6,5,4,2,8,6,4,7,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62,85,104,85,91,65026,20,8,0,25,6,2,8,0,6,4,18,2433,0,4,1,1,12,0,0,0,208,0,0,2433,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,M41A1UR Bulldog,12,0,4,4,87,66,55,0,20,0,120,0,90,0,0,0,24,7,4,4,6,5,4,2,8,6,4,7,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62,105,125,84,91,65026,20,8,5,20,6,2,8,0,6,4,18,2433,0,4,1,1,12,0,0,0,208,0,0,2433,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Scorpion,12,0,3,3,81,233,0,0,0,0,90,0,0,0,0,0,24,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,85,125,68,91,8121,30,10,0,40,7,0,10,0,0,4,10,1269,0,4,2,1,12,0,0,0,0,0,0,1269,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
