rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,Stuart VI,12,0,3,4,79,51,66,65,24,150,90,0,120,0,120,0,17,6,3,3,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,49,48,27,36015,0,3,0,0,8,1,3,0,5,3,12,128,0,4,0,1,12,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,M24 Chaffee,12,0,4,5,84,66,55,65,24,24,120,0,90,0,120,0,17,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,55,49,27,54095,0,3,0,0,7,1,5,0,6,3,15,16,0,4,0,1,12,0,0,0,208,0,0,4125,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,M41 Bulldog,12,0,4,4,86,66,55,0,25,20,120,0,90,0,0,0,26,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,55,74,64,27,12002,0,5,10,10,7,1,8,0,6,4,18,13,0,4,0,1,12,0,0,0,208,0,0,4126,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Scorpion,12,0,3,3,82,34,0,0,0,0,120,0,0,0,0,0,24,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,73,100,69,27,7006,30,10,0,40,7,0,10,0,0,3,10,1269,0,4,2,1,12,0,0,0,0,0,0,1269,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Scimitar,12,0,3,3,77,25,0,0,27,26,120,0,0,0,0,0,24,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,73,89,69,27,7005,30,15,0,0,9,2,6,0,0,3,10,1264,0,4,2,1,12,0,0,0,0,0,0,1264,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Scimitar,12,0,3,3,77,25,0,0,18,18,120,0,0,0,0,0,24,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,99,70,27,7005,30,15,17,0,9,2,6,0,0,3,10,1264,0,4,2,1,12,0,0,0,0,0,0,1264,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Sherman V,59,0,5,5,78,66,51,65,47,50,120,0,90,0,120,0,11,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,49,53,27,4015,0,3,0,0,7,1,3,0,10,3,31,129,0,4,0,1,12,0,0,0,0,0,0,4143,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,M4A1(76) W,59,0,5,5,85,66,55,65,35,30,120,0,90,0,120,0,13,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,49,54,59,27,2478,0,3,15,0,7,1,4,0,10,4,33,444,0,4,0,1,12,0,0,0,208,0,0,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,M4A1(76) W HVSS,59,0,5,5,85,66,55,65,21,35,120,0,90,0,120,0,15,10,5,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,49,55,60,27,12008,0,3,15,0,7,0,4,0,13,4,37,444,0,4,0,1,12,0,0,0,208,0,0,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
