id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,52,Battalion HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,52,Tank Troop,0,average,1,platoon,1,armor,1946,1,2025,12,0,0,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,52,Tank Squadron,0,average,2,company,1,armor,1946,1,2025,12,0,0,4,1,1002,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
4,52,Armour Car Tp,0,average,1,platoon,1,armor,1946,1,2025,12,3,3,12,1,12,1,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0
5,52,Armour Car Sqn,0,average,2,company,1,armor,1946,1,2025,12,3,3,12,1,12,1,1237,1,1004,1,1004,1,0,0,0,0,0,0,0,0,0,0
6,52,Recce Section,0,average,0,section,1,armor,1950,1,1976,12,3,3,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,52,Recce Company,0,average,2,company,1,armor,1950,1,1976,12,3,3,10,1,10,1,1006,1,1006,1,1006,1,0,0,0,0,0,0,0,0,0,0
8,52,FSV Section,0,average,0,section,1,armor,1977,1,2025,12,0,0,21,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,52,Scout Car,0,average,0,section,1,armor,1950,1,1976,12,3,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,52,Recce Car Grp,0,average,3,combat group,1,armor,1946,1,1976,12,3,3,12,1,12,1,1237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,52,Mechanised Coy,0,average,2,company,3,infantry,1977,1,2025,12,0,0,173,1,26,1,1169,1,1169,1,1169,1,0,0,0,0,0,0,0,0,0,0
12,52,Mechanised Grp,0,average,3,combat group,3,infantry,1977,1,2025,12,0,0,173,1,26,1,1195,1,1384,1,0,0,0,0,0,0,0,0,0,0,0,0
13,52,Mechanised Co,0,average,2,company,3,infantry,1960,1,1976,12,0,0,172,1,19,1,1168,1,1168,1,1168,1,1009,1,0,0,0,0,0,0,0,0
14,52,Mechanised Grp,0,average,3,combat group,3,infantry,1960,1,1976,12,0,0,172,1,19,1,1195,1,1107,1,0,0,0,0,0,0,0,0,0,0,0,0
15,52,Mech Co Wpn Grp,0,average,3,combat group,3,infantry,1960,1,1974,12,0,0,172,1,19,1,1192,1,1396,1,1107,1,1382,1,0,0,0,0,0,0,0,0
16,52,Mech Co Wpn Grp,0,average,3,combat group,3,infantry,1977,1,2025,12,0,0,173,1,26,1,1193,1,1396,1,1391,1,1392,1,0,0,0,0,0,0,0,0
17,52,Mech Hv Wpn Grp,0,average,3,combat group,3,infantry,1988,1,2025,12,0,0,173,1,26,1,1008,1,1237,1,1193,1,1049,1,1392,1,1393,1,0,0,0,0
18,52,Motorised Co,0,average,2,company,3,infantry,1946,1,1976,12,0,0,45,1,264,1,1165,1,1165,1,1165,1,1192,1,1390,1,0,0,0,0,0,0
19,52,Pioneer Pl,0,average,1,platoon,3,infantry,1946,1,2025,12,0,0,270,1,270,1,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,52,Infantry Pl,0,average,1,platoon,3,infantry,1946,1,1976,12,0,0,45,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,52,Infantry Coy,0,average,2,company,3,infantry,1946,1,1974,12,0,0,45,1,1020,1,1020,1,1020,1,1192,1,1396,1,0,0,0,0,0,0,0,0
22,52,Motorised Co +,0,average,2,company,3,infantry,1946,1,1976,12,0,0,45,1,264,1,1165,1,1165,1,1165,1,1397,1,1192,1,1390,1,0,0,0,0
