rid,name,nation,start_yr,end_yr,pscr,type,ERID[1],ERID[2],ERID[3],ERID[4],ERID[5],ERID[6],ERID[7],ERID[8],ERID[9],ERID[10],start_mo,end_mo,exp_mod,mor_mod,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59
1,Headquarters,26,46,125,10,5,245,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Battle Tank Co,26,65,125,1,2,7,1010,1010,1010,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Battle Tank Pl,26,46,125,1,0,7,7,7,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Battle Tank,26,46,125,1,0,7,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Assault Gun,26,50,79,1,0,315,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Infantry Co,26,46,125,3,2,325,375,1040,1040,1040,1050,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Tribal Levy,26,46,125,3,3,345,1146,1041,1041,1041,1051,0,0,0,0,1,12,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Village Militia,26,46,125,3,3,390,375,1042,1042,1042,1052,0,0,0,0,1,12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Al Qaeda Co,26,97,101,3,3,420,1044,1044,1044,1170,1175,0,0,0,0,1,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Al Qaeda Co +,26,97,101,3,3,420,1044,1044,1044,1201,1221,1170,1175,0,0,1,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Truck Inf Co,26,54,125,3,2,326,375,40,310,1045,1045,1045,1186,1165,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Motorised Co,26,65,125,3,2,455,375,42,310,1043,1043,1043,1171,1176,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,KHAD Company,26,78,89,3,2,325,375,1047,1047,1047,1054,0,0,0,0,1,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Cavalry Sqdn,26,46,125,3,2,410,1035,1035,1035,1034,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Dsmnt Cav Sqdn,26,46,125,3,2,415,1036,1036,1036,0,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Cav Trnsp Sqdrn,26,46,125,4,3,239,1157,1157,1157,0,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Cavalry Scouts,26,46,125,3,0,412,412,0,0,0,0,0,0,0,0,1,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Cavalry Troop,26,46,125,3,1,410,410,410,0,0,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Dsmnt Cav Trp,26,46,125,3,1,415,416,417,0,0,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Cav Trnspt Trp,26,46,125,4,0,239,239,239,0,0,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Infantry Pl,26,46,125,3,1,325,325,325,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Tribal Pl,26,46,125,3,0,345,346,347,0,0,0,0,0,0,0,1,12,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Militia Pl,26,46,125,3,0,390,390,390,0,0,0,0,0,0,0,1,12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Motorised Pl,26,65,125,3,1,455,455,455,42,42,42,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Al Qaeda Pl,26,97,101,3,0,422,421,420,0,0,0,0,0,0,0,1,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Truck Inf Pl,26,54,125,3,1,326,326,326,40,40,40,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,KHAD Rifle Pl,26,78,89,3,1,325,325,325,0,0,0,0,0,0,0,1,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Infantry Supp't,26,46,125,3,0,90,90,74,74,170,375,70,435,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Tribal Support,26,46,125,3,0,425,425,90,170,375,435,0,0,0,0,1,12,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Militia Support,26,46,125,3,0,425,425,101,375,435,0,0,0,0,0,1,12,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,KHAD Support,26,78,89,3,0,93,93,76,76,161,70,0,0,0,0,1,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Taliban Unit,26,97,101,3,3,620,1057,426,1057,177,1057,177,1058,364,0,1,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Taliban Platoon,26,97,101,3,0,620,621,622,375,0,0,0,0,0,0,1,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Taliban Support,26,97,101,3,0,425,425,76,177,624,448,0,0,0,0,1,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
