id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,65,Battalion HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,65,Tank Company,0,average,2,company,1,armor,1946,1,2007,6,0,0,5,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0,0,0
4,65,Tank,0,average,0,section,1,armor,1946,1,2007,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,65,Light Tank Co,0,average,2,company,1,armor,1946,1,1980,12,0,0,370,1,370,1,1008,1,1008,1,1008,1,0,0,0,0,0,0,0,0,0,0
7,65,Support Tank Co,0,average,2,company,1,armor,1984,1,2003,12,-5,0,410,1,1036,1,1036,1,1036,1,0,0,0,0,0,0,0,0,0,0,0,0
8,65,Light Tank Pl,0,average,1,platoon,1,armor,1946,1,1985,1,0,0,370,1,370,1,370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,Tank Platoon,0,average,1,platoon,1,armor,1946,1,2007,6,0,0,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,65,StuG Company,0,average,2,company,1,armor,1946,1,1959,12,0,0,345,1,1012,1,1012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,65,StuG Platoon,0,average,1,platoon,1,armor,1946,1,1959,12,0,0,345,1,345,1,345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,65,AMOS Assault Pl,0,average,1,platoon,1,armor,2013,6,2025,12,3,3,348,1,348,1,348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,65,TOW BV Pl,0,average,1,platoon,1,armor,1986,1,2025,12,3,3,35,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
