id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,****Nigeria****,344,NO UNIT,14,other,0,default,1960,10,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65145,0,0,0,0
2,0,**10/1960-2025*,344,NO UNIT,14,other,0,default,1901,1,1901,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,61,Scorpion,132,light tank,2,armor,3,track,1975,1,2010,12,3,3,4,69,28,60,30,10,10,0,0,7,0,10,0,2,97,0,0,40,0,67,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,8121,0,1266,1266,1266
4,61,Scorpion 90,132,light tank,2,armor,3,track,2005,1,2025,12,3,3,4,67,24,91,30,10,10,0,0,6,0,10,0,2,98,11,0,11,11,67,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,8121,0,1270,1270,1270
10,61,Comet,130,main battle tank,2,armor,3,track,1960,10,1968,12,4,5,4,51,17,50,0,4,3,0,0,7,13,30,0,2,81,31,25,0,5,70,120,0,0,0,0,71,120,0,0,0,0,0,0,0,0,0,8,3,3,10,6,6,3,0,0,0,0,0,0,0,0,7002,0,244,244,244
15,61,T-55A,130,main battle tank,2,armor,3,track,1968,1,1995,12,4,4,4,92,18,52,20,5,6,0,2,6,13,27,0,0,91,23,12,8,0,62,120,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,20,8,6,23,15,6,4,0,0,0,0,0,0,0,0,52660,0,4440,4440,4440
17,61,T-55AMR,130,main battle tank,2,armor,3,track,1995,1,2025,12,4,4,4,149,18,62,20,25,22,0,2,6,13,27,0,2,93,19,9,9,6,64,120,0,54,90,0,0,0,0,33,11,6,35,16,6,4,0,28,9,6,33,16,6,4,0,0,0,0,0,0,0,0,52661,0,2667,2667,2667
21,61,GILA MRAP,175,light MRV APC,3,APC,2,wheel (AT),2009,1,2025,12,4,2,7,40,30,92,0,0,0,0,0,9,112,10,0,0,37,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,32299,0,3342,3341,3342
27,61,Vickers Mk.III,130,main battle tank,2,armor,3,track,1983,1,2009,12,4,4,4,175,17,62,25,25,22,0,2,6,13,40,0,2,95,0,0,24,20,34,120,0,33,90,0,0,0,0,48,14,5,38,14,6,4,0,24,8,4,19,10,6,4,0,0,0,0,0,0,0,0,8411,0,1039,1039,1039
28,61,Vickers Mk.III,130,main battle tank,2,armor,3,track,2010,1,2025,12,4,4,4,190,17,91,25,25,22,0,2,6,13,40,0,2,99,0,0,24,20,34,120,0,33,90,0,0,0,0,48,14,5,38,14,6,4,0,24,8,4,19,10,6,4,0,0,0,0,0,0,0,0,24018,0,1028,1028,1028
35,61,M3 Halftrack,166,tracked APC,3,APC,3,track,1960,10,1979,12,3,2,3,21,24,90,0,0,0,0,0,9,112,10,0,0,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12058,0,638,638,638
37,61,Steyr 4K 7FA,166,tracked APC,3,APC,3,track,1979,1,2025,12,4,2,4,33,21,81,10,0,0,0,0,9,109,11,0,1,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,5,3,2,1,0,0,0,0,0,0,0,0,31062,0,2289,2289,2289
38,61,BTR 80A,161,wheeled APC,3,APC,2,wheel (AT),2006,1,2025,12,4,3,4,71,28,91,30,15,4,0,3,7,109,10,3,1,159,18,0,0,9,64,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,2,0,0,0,0,0,0,0,0,11063,0,1493,1493,1493
46,61,Panhard M3 VTT,161,wheeled APC,3,APC,2,wheel (AT),1972,1,2005,12,4,2,4,28,33,52,0,0,0,0,0,9,110,14,3,1,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,32188,0,3293,3294,3293
47,61,Saracen,161,wheeled APC,3,APC,2,wheel (AT),1960,10,1984,12,4,3,4,26,21,52,0,0,1,0,0,9,110,10,0,1,235,120,0,0,0,51,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,0,0,0,0,0,0,0,0,8085,0,1271,1271,1271
48,61,Saracen,161,wheeled APC,3,APC,2,wheel (AT),1985,1,2025,12,4,3,4,26,21,61,0,0,1,0,0,9,110,10,0,1,235,120,0,0,0,51,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,0,0,0,0,0,0,0,0,8085,0,1271,1271,1271
49,61,Saxon,161,wheeled APC,3,APC,2,wheel (AT),1985,1,2000,12,4,2,4,21,18,60,0,0,0,0,0,9,110,10,0,1,51,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,8110,0,2011,2011,2011
51,61,Saxon (t),161,wheeled APC,3,APC,2,wheel (AT),1995,1,2025,12,4,2,4,27,18,62,0,2,2,0,0,9,110,10,0,1,236,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,8110,0,1280,1280,1280
53,61,Urutu,161,wheeled APC,3,APC,2,wheel (AT),1984,1,2025,12,4,2,4,37,35,62,10,0,0,0,0,9,112,13,5,2,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,2,0,0,0,0,0,0,0,0,65016,0,812,812,812
65,61,2x60mm Mortars,181,light mortar,4,artillery,0,default,1960,10,2025,12,1,6,0,24,3,92,0,0,0,0,0,8,0,0,0,0,40,60,0,0,0,40,60,0,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7185,0,67,67,67
67,61,2x3in Mortars,179,mortar,4,artillery,0,default,1960,10,1966,12,1,8,0,25,2,91,0,0,0,0,0,7,0,0,0,0,41,50,0,0,0,41,50,0,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12082,0,67,67,67
69,61,2x81mm Mortars,179,mortar,4,artillery,0,default,1964,1,2025,12,1,8,0,27,2,92,0,0,0,0,0,7,0,0,0,0,42,50,0,0,0,42,50,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34110,0,67,67,67
70,61,2x81mm Mortars,179,mortar,4,artillery,0,default,1995,1,2025,12,1,8,0,35,2,92,0,0,0,0,0,7,0,0,0,0,43,50,0,0,0,43,50,0,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34110,0,67,67,67
71,61,2x82mm Mortars,179,mortar,4,artillery,0,default,1984,1,2025,12,1,8,0,29,2,91,0,0,0,0,0,7,0,0,0,0,44,50,0,0,0,44,50,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12082,0,68,68,68
