id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,83,Battalion HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,83,Tank Company,0,average,2,company,1,armor,1962,1,2025,12,0,0,10,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0,0,0
10,83,Tank Platoon,0,average,1,platoon,1,armor,1946,1,2025,12,0,0,10,1,10,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,83,Tank Sec,0,average,0,section,1,armor,1946,1,2025,12,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,83,Tank,0,average,0,section,1,armor,1946,1,2025,12,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,83,Rifle Company,0,average,2,company,3,infantry,1946,1,2025,12,0,0,325,1,325,1,1040,1,1040,1,1040,1,1067,1,0,0,0,0,0,0,0,0
21,83,Reserve Company,0,average,2,company,3,infantry,1946,1,2025,12,-8,-8,435,1,435,1,1041,1,1041,1,1041,1,1068,1,0,0,0,0,0,0,0,0
22,83,Militia Company,0,average,3,combat group,3,infantry,1946,1,2025,12,-12,-10,445,1,445,1,445,1,1042,1,1042,1,1042,1,1069,1,0,0,0,0,0,0
25,83,Truck Inf Co,0,average,2,company,3,infantry,1946,1,2025,12,0,0,325,1,40,1,1044,1,1044,1,1044,1,1171,1,1177,1,1165,1,0,0,0,0
26,83,Motor Inf Co,0,average,2,company,3,infantry,1980,1,2025,12,0,0,335,1,41,1,1045,1,1045,1,1045,1,1171,1,1177,1,1165,1,0,0,0,0
30,83,Mech Inf Co,0,average,2,company,3,infantry,1965,1,2025,12,0,3,375,1,25,1,1050,1,1050,1,1050,1,1167,1,1179,1,1185,1,0,0,0,0
35,83,Spec Forces Co,0,average,2,company,3,infantry,1974,1,2025,12,10,10,345,1,1058,1,1058,1,1055,1,1055,1,1275,1,0,0,0,0,0,0,0,0
36,83,Jungle Company,0,average,2,company,3,infantry,1946,1,2025,12,7,7,421,1,1056,1,1056,1,1056,1,0,0,0,0,0,0,0,0,0,0,0,0
37,83,Marine Company,0,average,2,company,3,infantry,1946,1,2025,12,5,5,405,1,385,1,385,1,1057,1,1057,1,1057,1,0,0,0,0,0,0,0,0
40,83,Rifle Platoon,0,average,0,section,3,infantry,1946,1,2025,12,0,0,325,1,325,1,325,1,325,1,0,0,0,0,0,0,0,0,0,0,0,0
41,83,Reserve Platoon,0,average,0,section,3,infantry,1946,1,2025,12,-8,-8,435,1,435,1,435,1,435,1,0,0,0,0,0,0,0,0,0,0,0,0
42,83,Militia Platoon,0,average,0,section,3,infantry,1946,1,2025,12,-12,-10,445,1,445,1,445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,83,Truck Inf Pl,0,average,1,platoon,3,infantry,1946,1,2025,12,0,0,325,1,325,1,325,1,40,1,40,1,40,1,0,0,0,0,0,0,0,0
45,83,Motor Inf Pl,0,average,1,platoon,3,infantry,1980,1,2025,12,0,0,335,1,335,1,335,1,41,1,41,1,41,1,0,0,0,0,0,0,0,0
46,83,Motor SF Pl,0,average,1,platoon,3,infantry,1974,1,2025,12,10,10,395,1,395,1,395,1,395,1,295,1,295,1,295,1,295,1,0,0,0,0
50,83,Mech Inf Pl,0,average,1,platoon,3,infantry,1965,1,2025,12,0,3,375,1,375,1,375,1,25,1,25,1,25,1,0,0,0,0,0,0,0,0
51,83,Mech SF Pl,0,average,1,platoon,3,infantry,1974,1,2025,12,10,10,345,1,345,1,345,1,35,1,35,1,35,1,0,0,0,0,0,0,0,0
55,83,Spec Forces Pl,0,average,1,platoon,3,infantry,1974,1,2025,12,10,10,345,1,345,1,345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,83,Jungle Platoon,0,average,1,platoon,3,infantry,1946,1,2025,12,7,7,425,1,425,1,385,1,385,1,0,0,0,0,0,0,0,0,0,0,0,0
57,83,Marine Platoon,0,average,1,platoon,3,infantry,1946,1,2025,12,7,7,405,1,405,1,406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,83,SF Scouts,0,average,1,platoon,3,infantry,1972,1,2025,12,13,13,395,1,395,1,395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,83,Engineer Co,0,average,2,company,3,infantry,1946,1,2025,12,0,0,356,1,1065,1,1065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,83,Engineer Pl,0,average,1,platoon,3,infantry,1946,1,2025,12,0,0,355,1,356,1,356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,83,Support Platoon,0,average,1,platoon,2,artillery,1946,1,2025,12,0,0,460,1,100,1,100,1,470,1,385,1,0,0,0,0,0,0,0,0,0,0
68,83,Reserve Support,0,average,0,section,2,artillery,1946,1,2025,12,-8,-8,460,1,100,1,470,1,385,1,0,0,0,0,0,0,0,0,0,0,0,0
69,83,Militia Support,0,average,0,section,3,infantry,1946,1,2025,12,-12,-10,470,1,385,1,385,1,385,1,0,0,0,0,0,0,0,0,0,0,0,0
70,83,Engineer Tank,0,average,0,section,1,armor,1946,1,2025,12,0,0,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,83,Armoured Car Co,0,average,2,company,1,armor,1975,1,2025,12,3,3,50,1,1076,1,1076,1,1076,1,0,0,0,0,0,0,0,0,0,0,0,0
76,83,Armoured Car Pl,0,average,1,platoon,1,armor,1975,1,2025,12,3,3,50,1,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,83,Strike Element,0,average,1,platoon,4,miscellaneous,1946,1,2025,12,0,0,130,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,83,Level Bomber,0,average,1,platoon,4,miscellaneous,1969,1,2025,12,0,0,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,83,Gunships,0,average,1,platoon,4,miscellaneous,1970,1,2005,12,0,0,270,1,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,83,Air Op Aircraft,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,83,Tank Transport,0,average,0,section,4,miscellaneous,1962,1,2025,12,0,0,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,83,Air Transport,0,average,0,section,4,miscellaneous,1947,1,2025,12,0,0,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,83,FO Vehicle,0,average,0,section,2,artillery,1946,1,2025,12,0,0,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,83,FO Team,0,average,0,section,2,artillery,1946,1,2025,12,0,0,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,83,Motor FO Team,0,average,0,section,2,artillery,1946,1,2025,12,0,0,400,1,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,83,2 Lt Helicopter,0,average,1,platoon,4,miscellaneous,1979,1,2000,12,0,0,116,1,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,83,1 Lt Helicopter,0,average,1,platoon,4,miscellaneous,1973,1,2000,12,0,0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,83,3 Trnspt Helos,0,average,1,platoon,4,miscellaneous,1977,1,2025,12,0,0,119,1,119,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
