id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,66,Swedish HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,66,Lt Tank Pl,0,average,1,platoon,1,armor,1946,1,1957,12,0,0,6,1,6,1,6,1,6,1,6,1,129,1,130,1,130,1,130,1,130,1
3,66,CS Tank Pl /5,0,average,1,platoon,1,armor,1946,1,1953,12,0,0,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0
4,66,Hvy Tank Pl 43,0,average,1,platoon,1,armor,1946,1,1957,12,0,0,11,1,11,1,11,1,11,1,11,1,129,1,130,1,130,1,130,1,130,1
5,66,StormPi Pl 43,0,average,1,platoon,1,armor,1946,1,1963,12,0,0,115,1,115,1,115,1,50,1,50,1,50,1,0,0,0,0,0,0,0,0
6,66,Tank,0,average,0,section,1,armor,1946,1,2025,12,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,66,Hvy Tank Co 43,0,average,2,company,1,armor,1946,1,1949,6,0,0,11,1,11,1,11,1,1004,1,1004,1,1004,1,1005,1,0,0,0,0,0,0
8,66,Lt Tank Co 43,0,average,2,company,1,armor,1946,1,1949,6,0,0,7,1,7,1,7,1,1004,1,1002,1,1002,1,1005,1,0,0,0,0,0,0
9,66,Track SPAA Pl,0,average,1,platoon,2,artillery,1947,4,1968,12,0,0,392,1,392,1,392,1,50,1,50,1,0,0,0,0,0,0,0,0,0,0
10,66,Hvy Tank Co 49,0,average,2,company,1,armor,1949,7,1957,12,0,0,11,1,1004,1,1004,1,1004,1,1012,1,0,0,0,0,0,0,0,0,0,0
11,66,Lt Tank Co 49,0,average,2,company,1,armor,1949,7,1957,12,0,0,7,1,1002,1,1002,1,1002,1,1012,1,0,0,0,0,0,0,0,0,0,0
12,66,StormPi Trp 49,0,average,1,platoon,1,armor,1949,7,1963,12,0,0,114,1,114,1,50,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0
13,66,Tank Pl  /3,0,average,1,platoon,1,armor,1958,1,2025,12,0,0,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,66,Tank Co 58,0,average,2,company,1,armor,1958,1,1963,12,0,0,14,1,14,1,1013,1,1013,1,1013,1,1005,1,0,0,0,0,0,0,0,0
15,66,SP-AT Gun Pl,0,average,1,platoon,1,armor,1946,1,1977,12,0,0,39,1,39,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,66,SP-AT Gun Co,0,average,2,company,1,armor,1946,1,1977,12,0,0,39,1,39,1,39,1,116,1,116,1,116,1,1022,1,0,0,0,0,0,0
17,66,Arm. Inf Pl 63,0,average,1,platoon,3,infantry,1964,1,1997,12,0,0,124,1,124,1,124,1,53,1,53,1,53,1,0,0,0,0,0,0,0,0
18,66,Tank Co 63,0,average,2,company,1,armor,1964,1,1989,12,0,0,14,1,14,1,14,1,1013,1,1013,1,1013,1,1017,1,0,0,0,0,0,0
19,66,Tank Co /10,0,average,2,company,1,armor,1990,1,2025,12,0,0,17,1,1013,1,1013,1,1013,1,0,0,0,0,0,0,0,0,0,0,0,0
20,66,Tank Co /12,0,average,2,company,1,armor,1990,1,1996,12,0,0,17,1,17,1,17,1,1013,1,1013,1,1013,1,0,0,0,0,0,0,0,0
21,66,Mine Tank Sec,0,average,0,section,1,armor,1982,1,2002,12,0,0,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,66,Assault Gun Pl,0,average,1,platoon,1,armor,1946,1,1981,12,0,0,37,1,37,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,66,Assault Gun Co,0,average,2,company,1,armor,1946,1,1968,12,0,0,37,1,37,1,37,1,116,1,116,1,116,1,1022,1,0,0,0,0,0,0
24,66,Assault Gun Pl,0,average,1,platoon,1,armor,1969,1,1984,12,0,0,45,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,66,Assault Gun Co,0,average,2,company,1,armor,1969,1,1981,12,0,0,37,1,37,1,119,1,119,1,119,1,1022,1,1022,1,1022,1,0,0,0,0
26,66,Assault Gun Co,0,average,2,company,1,armor,1969,1,1984,12,0,0,46,1,46,1,119,1,119,1,119,1,1024,1,1024,1,1024,1,0,0,0,0
27,66,Tank Dest Pl/3,0,average,1,platoon,1,armor,1982,1,1994,12,0,0,47,1,47,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,66,Mech Inf Pl 43,0,average,1,platoon,3,infantry,1946,1,1949,6,0,0,120,1,120,1,210,1,100,1,364,1,421,1,50,1,50,1,0,0,0,0
29,66,Hvy Mech Pl 43,0,average,1,platoon,3,infantry,1946,1,1949,6,0,0,221,1,422,1,50,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0
30,66,Mech Inf Co 43,0,average,2,company,3,infantry,1946,1,1949,6,0,0,81,1,50,1,1031,1,1028,1,1028,1,1028,1,1029,1,73,1,0,0,0,0
31,66,Arm Car Pl 43,0,average,1,platoon,1,armor,1946,1,1959,12,3,3,560,1,50,1,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,66,Mech MG Pl 43,0,average,1,platoon,3,infantry,1946,1,1949,12,0,0,221,1,221,1,50,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0
33,66,Mech Mor Pl 43,0,average,1,platoon,3,infantry,1946,1,1949,12,0,0,422,1,422,1,422,1,50,1,50,1,50,1,0,0,0,0,0,0,0,0
34,66,Mech AT Pl 43,0,average,1,platoon,3,infantry,1946,1,1949,12,0,0,350,1,350,1,350,1,50,1,50,1,50,1,0,0,0,0,0,0,0,0
35,66,Mech Hvy Co 43,0,average,2,company,3,infantry,1946,1,1949,12,0,0,81,1,50,1,1031,1,1032,1,1033,1,1034,1,1034,1,0,0,0,0,0,0
36,66,M/C Pl 43,0,average,1,platoon,3,infantry,1946,1,1949,12,3,3,73,1,71,1,71,1,71,1,71,1,0,0,0,0,0,0,0,0,0,0
37,66,Mech M/C Co 43,0,average,2,company,3,infantry,1946,1,1949,12,3,3,71,1,81,1,165,1,165,1,50,1,72,1,72,1,1036,1,1036,1,1036,1
39,66,Bike Inf Pl 49,0,average,1,platoon,3,infantry,1949,7,1963,12,0,0,83,1,83,1,83,1,210,1,210,1,540,1,540,1,540,1,540,1,0,0
40,66,Hvy Mech Pl 49,0,average,1,platoon,3,infantry,1949,7,1963,12,0,0,221,1,423,1,540,1,251,1,567,1,550,1,0,0,0,0,0,0,0,0
41,66,Mech Co HQ 49,0,average,1,platoon,3,infantry,1949,7,1963,12,0,0,169,1,169,1,169,1,73,1,73,1,540,1,570,1,50,1,0,0,0,0
42,66,Mech Inf Co 49,0,average,2,company,3,infantry,1949,7,1963,12,0,0,83,1,1041,1,1039,1,1039,1,1039,1,1040,1,0,0,0,0,0,0,0,0
43,66,Mot Recon Troop,0,average,1,platoon,3,infantry,1957,1,1997,12,3,3,144,1,144,1,568,1,568,1,0,0,0,0,0,0,0,0,0,0,0,0
44,66,Mech Inf Pl 58,0,average,1,platoon,3,infantry,1959,1,1963,12,0,0,83,1,83,1,83,1,212,1,212,1,51,1,51,1,51,1,51,1,0,0
45,66,Hvy Mech Pl 58,0,average,1,platoon,3,infantry,1959,1,1963,12,0,0,221,1,423,1,251,1,51,1,51,1,567,1,0,0,0,0,0,0,0,0
46,66,Mech Co HQ 58,0,average,1,platoon,3,infantry,1959,1,1963,12,0,0,170,1,170,1,170,1,73,1,73,1,51,1,570,1,51,1,0,0,0,0
47,66,Mech Inf Co 58,0,average,2,company,3,infantry,1959,1,1963,12,0,0,83,1,1046,1,1044,1,1044,1,1044,1,1045,1,0,0,0,0,0,0,0,0
48,66,AT Troop Pvtgb,0,average,1,platoon,3,infantry,1959,1,1989,12,0,0,178,1,178,1,170,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0
49,66,Arm Inf Co 63,0,average,2,company,3,infantry,1964,1,1989,12,0,0,513,1,53,1,1017,1,1017,1,1017,1,1048,1,53,1,1048,1,53,1,0,0
50,66,Arm Arty (Bn),0,average,1,platoon,2,artillery,1960,1,1997,12,0,0,407,1,407,1,407,1,407,1,556,1,556,1,556,1,556,1,0,0,0,0
51,66,ATGM Sec  Mount,0,average,1,platoon,3,infantry,1958,1,1981,12,0,0,191,1,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,66,ATGM Co Mount,0,average,2,company,3,infantry,1958,1,1981,12,0,0,191,1,191,1,1051,1,1051,1,1043,1,1043,1,1048,1,1048,1,0,0,0,0
53,66,ATGM Sec  Dism.,0,average,1,platoon,3,infantry,1958,1,1981,12,0,0,184,1,184,1,568,1,568,1,0,0,0,0,0,0,0,0,0,0,0,0
54,66,ATGM Co Dism.,0,average,2,company,3,infantry,1958,1,1981,12,0,0,184,1,184,1,568,1,568,1,1053,1,1053,1,1043,1,1043,1,1048,1,1048,1
55,66,Tank Hunter Co,0,average,2,company,3,infantry,1982,1,1994,12,0,0,54,1,1017,1,1017,1,1017,1,1027,1,1027,1,0,0,0,0,0,0,0,0
56,66,Arm Inf Co 90,0,average,2,company,3,infantry,1990,1,1997,12,0,0,516,1,54,1,1017,1,1017,1,1017,1,0,0,0,0,0,0,0,0,0,0
57,66,Mech ATGM P,0,average,1,platoon,3,infantry,1990,1,2025,12,0,0,188,1,188,1,188,1,54,1,54,1,54,1,0,0,0,0,0,0,0,0
58,66,Arm ATGM Co,0,average,2,company,1,armor,1990,1,1997,12,0,0,188,1,188,1,188,1,54,1,54,1,54,1,1057,1,0,0,0,0,0,0
59,66,Arm SP-ATGM Pl,0,average,1,platoon,1,armor,1982,1,2003,12,0,0,194,1,194,1,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,66,Arm SP-ATGM Co,0,average,2,company,1,armor,1990,1,1997,12,0,0,194,1,194,1,194,1,1059,1,0,0,0,0,0,0,0,0,0,0,0,0
61,66,Arm SP-SAM Pl,0,average,1,platoon,1,armor,1982,1,1999,12,0,0,396,1,396,1,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,66,Arm SP-SAM Co,0,average,2,company,1,armor,1982,1,1999,12,0,0,396,1,396,1,396,1,1061,1,1061,1,0,0,0,0,0,0,0,0,0,0
63,66,Mech ATGM Pl,0,average,1,platoon,3,infantry,1998,1,2025,12,0,0,188,1,188,1,188,1,58,1,58,1,58,1,0,0,0,0,0,0,0,0
64,66,Arm Inf Pl 98,0,average,1,platoon,3,infantry,1998,1,2025,12,0,0,128,1,128,1,128,1,58,1,58,1,58,1,0,0,0,0,0,0,0,0
65,66,Arm Inf Co 98,0,average,2,company,3,infantry,1998,1,2025,12,0,0,517,1,58,1,1064,1,1064,1,1064,1,1063,1,0,0,0,0,0,0,0,0
66,66,SP AA Lvkv90,0,average,1,platoon,1,armor,1996,1,2025,12,0,0,394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,66,Staff/Mortar Co,0,average,1,platoon,2,artillery,1994,6,2025,12,0,0,431,1,431,1,431,1,64,1,64,1,64,1,0,0,0,0,0,0,0,0
68,66,Arm Bn Spt 98,0,average,2,company,2,artillery,1998,1,2007,12,0,0,394,1,1067,1,1066,1,1066,1,1064,1,0,0,0,0,0,0,0,0,0,0
69,66,Arm ATGM Co 98,0,average,2,company,3,infantry,1998,1,2025,12,0,0,188,1,188,1,188,1,58,1,58,1,58,1,1063,1,1063,1,0,0,0,0
70,66,SP-Mortar Co,0,average,1,platoon,2,artillery,2014,1,2025,12,0,0,432,1,432,1,432,1,432,1,0,0,0,0,0,0,0,0,0,0,0,0
71,66,Arm Bn Spt 08,0,average,2,company,2,artillery,2008,1,2025,12,0,0,394,1,1070,1,1066,1,1066,1,1064,1,0,0,0,0,0,0,0,0,0,0
