id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,53,Battalions HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,53,Lt Panzer Pl,0,average,1,platoon,1,armor,1953,1,1980,12,0,0,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3,53,Lt Panzer Co,0,average,2,company,1,armor,1953,1,1980,12,0,0,2,1,2,1,2,1,2,1,1002,1,1002,1,0,0,0,0,0,0,0,0
4,53,Lt Panzer Sec,0,average,0,section,1,armor,1953,1,1980,12,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,53,Jagdpanzer Pl,0,average,1,platoon,1,armor,1946,1,1970,12,0,0,300,1,300,1,300,1,300,1,0,0,0,0,0,0,0,0,0,0,0,0
7,53,Jagdpanzer Co,0,average,2,company,1,armor,1946,1,1970,12,0,0,300,1,300,1,300,1,300,1,1006,1,1006,1,0,0,0,0,0,0,0,0
8,53,Jagdpanzer Sec,0,average,0,section,1,armor,1946,1,1970,12,0,0,300,1,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,53,Panzer Platoon,0,average,1,platoon,1,armor,1955,4,2025,12,0,0,5,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
10,53,Panzer Company,0,average,2,company,1,armor,1955,4,2025,12,0,0,5,1,5,1,5,1,5,1,1009,1,1009,1,0,0,0,0,0,0,0,0
11,53,Panzer Section,0,average,0,section,1,armor,1955,4,2025,12,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
