rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,CKD TNH,12,0,3,4,77,75,0,76,30,30,120,0,0,0,120,0,14,3,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,60,30,10,9271,0,2,20,0,8,0,2,0,10,3,10,1205,0,4,0,1,12,0,0,0,0,0,0,1205,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CKD AH-IV,12,0,2,2,63,0,0,76,120,0,0,0,0,0,120,0,16,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,60,21,10,9272,0,2,0,0,9,0,1,0,4,3,10,445,0,4,0,1,12,0,0,0,0,0,0,445,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,M-24,12,0,4,5,84,66,55,65,24,24,90,0,120,0,120,0,17,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,46,75,48,10,12001,0,3,0,0,7,1,5,0,6,3,15,324,0,4,2,1,12,0,0,210,208,210,0,324,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,M-41,12,0,4,4,86,66,55,0,25,25,120,0,90,0,0,0,26,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,90,62,10,8420,0,5,10,5,7,1,8,0,6,4,18,323,0,4,1,1,12,0,0,210,208,0,0,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Scorpion,12,0,4,3,97,69,0,0,0,0,120,0,0,0,0,0,24,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,73,97,67,10,7006,30,10,0,40,7,0,10,0,0,4,10,1268,0,4,1,1,12,0,0,0,0,0,0,1268,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Tosan,12,0,4,3,95,154,235,234,10,0,0,4,120,0,90,0,26,5,4,4,6,4,4,3,6,5,5,7,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,62,97,125,115,10,32200,20,15,10,20,6,3,10,0,0,4,18,707,0,4,1,12,12,0,0,0,0,208,0,707,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M-4A1,59,0,5,5,82,66,51,65,45,45,120,0,90,0,120,0,12,7,4,4,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,48,86,53,10,7244,0,3,0,0,7,1,3,0,13,3,30,178,0,4,0,1,12,0,0,210,210,210,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,M-4A4,59,0,5,5,82,66,51,65,48,49,120,0,90,0,120,0,11,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,48,86,54,10,7244,0,3,0,0,7,1,3,0,13,3,31,178,0,4,2,1,12,0,0,210,210,210,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,M-47,59,0,5,5,90,66,55,65,21,30,120,0,90,0,120,0,17,16,8,5,12,9,6,2,16,8,5,12,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,71,55,74,100,10,12012,0,10,10,10,6,0,18,0,13,4,37,186,0,4,0,1,12,0,0,210,208,210,0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,M-47MI,59,0,5,4,90,66,55,0,24,30,120,0,90,0,0,0,17,18,8,5,14,9,6,2,18,8,5,14,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,71,73,105,117,10,12012,20,15,10,15,6,1,18,0,13,4,38,484,0,4,1,1,12,0,0,210,208,0,0,484,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
