rid,name,nation,start_yr,end_yr,pscr,type,ERID[1],ERID[2],ERID[3],ERID[4],ERID[5],ERID[6],ERID[7],ERID[8],ERID[9],ERID[10],start_mo,end_mo,exp_mod,mor_mod,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59
1,Battalion HQ,65,46,125,10,5,244,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Tank Company,65,46,107,1,2,5,1009,1009,1009,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Tank,65,46,107,1,0,5,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Light Tank Co,65,46,80,1,2,370,370,1008,1008,1008,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Support Tank Co,65,84,103,1,2,410,1036,1036,1036,0,0,0,0,0,0,1,12,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Light Tank Pl,65,46,85,1,1,370,370,370,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Tank Platoon,65,46,107,1,1,6,6,6,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,StuG Company,65,46,59,1,2,345,1012,1012,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,StuG Platoon,65,46,59,1,1,345,345,345,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,AMOS Assault Pl,65,113,125,1,1,348,348,348,0,0,0,0,0,0,0,6,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,TOW BV Pl,65,86,125,1,1,35,35,35,0,0,0,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Special Jaegers,65,105,125,3,1,516,516,516,488,90,0,0,0,0,0,1,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Pioneer Tank,65,46,125,1,0,360,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Pioneer Tank Pl,65,66,125,1,1,360,360,360,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Mineclearing Pl,65,78,125,1,1,355,355,355,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,BV Jaeger Co,65,83,125,3,2,119,1188,42,42,1032,1032,1032,1106,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Hvy Mortar,65,46,125,2,1,684,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,SPAAG Platoon,65,46,125,2,1,315,315,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Hvy Mortar Pl,65,46,125,2,1,84,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,SP-SAM Platoon,65,92,125,2,1,350,350,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Bv Jaeger Co,65,63,69,3,2,119,42,1184,1025,1025,1025,1037,42,1092,42,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Bv Jaeger Pl,65,63,69,3,1,119,119,119,119,42,42,42,42,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Bv Jaeger Co,65,70,82,3,2,119,42,1188,1027,1027,1027,1037,42,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Bv Jaeger Pl,65,70,82,3,1,119,119,119,119,67,67,42,42,42,42,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,BTR PzJaeger Co,65,71,87,3,2,306,47,1188,1029,1029,1029,1092,47,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,BTR PzJaeger Pl,65,71,87,3,1,306,306,306,67,67,47,47,47,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Inf-SAM Section,65,78,125,3,1,204,204,204,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,AAMG Platoon,65,46,125,2,1,110,110,110,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Bv Jaeger Pl,65,83,125,3,1,119,119,119,67,67,42,42,42,42,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,AA-Gun Pl/2,65,46,125,2,1,99,99,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,AA-Gun Pl/3,65,46,125,2,1,96,96,96,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,AA-Gun Pl/4,65,46,125,2,1,103,103,103,103,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Support Tank Pl,65,84,103,1,1,410,410,410,0,0,0,0,0,0,0,1,12,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Infantry AT-Grp,65,46,125,3,0,63,63,63,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Pz Jaeger Co,65,64,69,3,2,306,26,1188,1039,1039,1039,1104,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Pz Jaeger Pl,65,64,69,3,1,306,306,306,26,26,26,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Pz Jaeger Co,65,80,83,3,2,306,26,1188,1044,1044,1044,1047,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Pz Jaeger Co,65,70,80,3,2,306,26,1188,1042,1042,1042,1047,1104,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Pz Jaeger Pl,65,70,80,3,1,306,306,306,63,63,26,26,26,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Pz Jaeger Co,65,84,125,3,2,306,26,1188,1044,1044,1044,1107,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Pz Jaeger Pl,65,80,125,3,1,306,306,306,306,26,26,26,26,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Hvy Mortar Det,65,46,125,2,1,84,84,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
