id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,***Portugal****,344,NO UNIT,14,other,0,default,1946,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65156,0,0,0,0
2,73,M5A1CAN Stuart,121,cavalry tank,1,cavalry,3,track,1957,3,1973,12,3,4,3,44,17,51,0,2,2,0,1,8,6,13,0,0,82,44,103,0,0,66,120,0,51,90,0,65,120,0,0,0,0,0,0,0,0,0,6,3,3,6,4,4,1,0,0,0,0,0,0,0,0,36015,0,204,204,204
3,73,M24 Chaffee,121,cavalry tank,1,cavalry,3,track,1955,1,1984,12,4,5,3,48,17,51,0,3,5,0,1,7,6,14,0,2,84,24,24,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,54095,0,324,324,324
4,73,M4A3E4-76W VVSS,146,engineer tank,2,armor,3,track,1953,1,1973,12,5,5,4,114,12,51,0,3,6,0,1,7,0,38,0,0,93,60,37,0,0,66,120,0,55,90,0,0,0,0,109,4,4,9,6,6,2,0,11,4,4,9,6,6,2,0,0,0,0,0,0,0,0,13005,0,262,262,262
5,73,M74 Sherman ARV,146,engineer tank,2,armor,3,track,1954,1,1984,9,5,6,4,89,16,90,0,0,0,0,0,9,0,26,0,1,55,90,0,0,0,0,0,0,0,0,0,0,0,0,113,5,4,9,6,5,2,0,15,5,4,9,6,5,2,0,0,0,0,0,0,0,0,9601,0,9049,9049,9049
6,73,Valentine MkII,121,cavalry tank,1,cavalry,3,track,1946,1,1959,12,3,4,3,40,10,40,0,2,2,0,0,8,10,13,0,0,80,12,67,0,0,239,120,0,240,90,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,7,6,5,2,0,0,0,0,0,0,0,0,600,0,454,454,454
7,73,M4A3E8-105 HVSS,129,CS tank,2,armor,3,track,1954,1,1973,12,5,5,4,51,14,51,0,3,3,0,0,6,13,24,0,0,100,56,0,10,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,25121,0,1834,1834,1834
8,73,M4A1CAN VVSS,133,medium tank,2,armor,3,track,1954,1,1973,12,5,5,3,57,14,50,0,3,3,0,1,7,12,33,0,0,81,40,57,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,9,5,4,9,6,5,2,0,0,0,0,0,0,0,0,7558,0,129,129,129
9,73,M4A1E8-76W HVSS,133,medium tank,2,armor,3,track,1954,1,1973,12,5,5,4,61,14,51,0,3,4,0,1,7,12,37,0,2,93,21,35,0,15,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,2478,0,444,444,444
10,73,Centauro MkI,134,heavy tank,2,armor,3,track,1946,1,1959,12,4,5,4,46,18,90,0,3,3,0,0,7,13,23,0,2,95,25,35,0,0,239,120,0,0,0,0,234,120,0,0,0,0,0,0,0,0,0,10,4,4,9,6,4,1,0,0,0,0,0,0,0,0,7001,0,244,244,244
