rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,**Germany*,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,65128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,M41A3 Bulldog,12,0,4,4,86,66,55,0,25,20,120,0,90,0,0,0,26,4,2,2,4,3,3,1,4,3,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,55,65,64,44,44002,0,5,10,10,7,1,8,0,6,4,18,13,0,4,0,11,12,0,0,114,208,0,0,4126,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,M46 Patton,59,0,5,5,89,66,55,65,30,30,120,0,90,0,120,0,13,16,8,4,12,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,55,55,76,44,12009,0,5,10,0,6,0,10,0,13,4,36,486,0,4,0,11,12,0,0,114,208,114,0,4128,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,M47,59,0,5,5,90,66,55,65,21,30,120,0,90,0,120,0,16,16,8,5,12,9,6,2,16,8,5,12,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,55,64,83,44,44004,0,10,10,10,6,0,10,0,13,4,37,4201,0,4,0,11,12,0,0,114,208,114,0,4129,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,M48A1,59,0,5,4,91,66,55,0,24,20,120,0,90,0,0,0,16,20,9,5,15,8,5,3,20,9,5,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,57,65,100,44,1318,0,10,10,10,6,0,18,0,13,4,37,4381,0,4,1,1,12,0,0,114,208,0,0,4130,4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,M48A2C,59,0,5,4,91,64,52,0,20,20,120,0,90,0,0,0,16,20,9,5,15,8,5,3,20,9,5,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,59,65,100,44,1320,0,10,12,10,6,0,18,0,13,4,37,4771,0,4,1,1,12,0,0,117,117,0,0,4772,4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M48A2CG,59,0,5,4,92,64,52,0,20,18,120,0,90,0,0,0,16,20,9,5,15,8,5,3,20,9,5,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,66,83,104,44,1317,0,12,12,12,6,0,18,0,13,4,37,4777,0,4,2,1,12,0,0,117,117,0,0,4772,4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,M48A2GA2,59,0,5,4,98,64,52,0,16,0,120,0,90,0,0,0,17,20,9,5,15,8,5,3,20,9,5,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,91,79,84,125,44,1319,0,15,25,10,6,0,18,0,13,4,37,4774,0,4,2,1,12,0,0,117,117,0,0,4775,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,M48A2GA2,59,0,5,4,103,64,52,0,16,0,120,0,90,0,0,0,17,20,9,5,15,8,5,3,20,9,5,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,91,85,92,135,44,1322,10,15,25,10,6,0,18,0,13,4,37,4382,0,4,2,1,12,0,0,117,117,0,0,4775,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Leopard 1,59,0,5,4,95,64,52,0,10,0,120,0,90,0,0,0,23,14,5,3,21,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,65,71,133,44,44009,20,15,25,20,6,0,18,0,13,4,30,1421,0,4,1,1,12,0,0,117,117,0,0,3888,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
