id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,23,Battalion HQ,0,average,5,force HQ,6,force HQ,1948,1,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,Tank Company,0,average,2,company,1,armor,1959,10,2025,12,0,0,10,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0,0,0
3,23,Infantry Co,0,average,2,company,3,infantry,1956,1,2025,12,0,0,101,1,1112,1,1039,1,1039,1,1039,1,0,0,0,0,0,0,0,0,0,0
4,23,Motor Inf Co,0,average,2,company,3,infantry,1971,1,2025,12,0,0,274,1,60,1,1197,1,1037,1,1037,1,1037,1,0,0,0,0,0,0,0,0
5,23,Recce Company,0,average,2,company,1,armor,1965,1,2025,12,3,3,305,1,51,1,1126,1,1022,1,1126,1,1022,1,1008,1,1192,1,1193,1,1195,1
6,23,Regional Co,0,average,2,company,3,infantry,1948,1,2025,12,-10,-10,266,1,1091,1,1091,1,1091,1,1089,1,93,1,93,1,0,0,0,0,0,0
7,23,Airborne Co,0,average,2,company,3,infantry,1976,1,2025,12,10,10,103,1,1102,1,1101,1,1101,1,1101,1,0,0,0,0,0,0,0,0,0,0
8,23,Light Tank Pl,0,average,1,platoon,1,armor,1960,1,2025,12,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23,Tank Platoon,0,average,1,platoon,1,armor,1954,1,2025,12,0,0,10,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,CS Tank Platoon,0,average,1,platoon,1,armor,1954,1,2025,12,0,0,620,1,620,1,620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,23,Flame Tank,0,average,0,section,1,armor,1967,1,2025,12,0,0,385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,23,Engineer Tank,0,average,0,section,1,armor,1967,1,2025,12,0,0,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,23,SPAA Platoon,0,average,1,platoon,2,artillery,1961,1,2025,12,0,0,425,1,425,1,425,1,425,1,0,0,0,0,0,0,0,0,0,0,0,0
14,23,APC Company,0,average,2,company,4,miscellaneous,1972,1,2025,12,0,0,211,1,1196,1,1196,1,1196,1,0,0,0,0,0,0,0,0,0,0,0,0
15,23,Assault Gun Pl,0,average,1,platoon,1,armor,1956,1,2025,12,0,0,390,1,390,1,390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,23,SPG Platoon,0,average,1,platoon,1,armor,1954,1,2025,12,0,0,410,1,410,1,410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,23,SPA Battery,0,average,1,platoon,1,armor,1970,1,2025,12,0,0,40,1,40,1,40,1,40,1,40,1,40,1,0,0,0,0,0,0,0,0
18,23,SPAA Section,0,average,0,section,2,artillery,1961,1,2025,12,0,0,425,1,425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,23,SPAA Gun,0,average,0,section,2,artillery,1961,1,1970,12,0,0,425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,23,SAM Battery,0,average,1,platoon,2,artillery,1961,1,2025,12,0,0,580,1,580,1,580,1,580,1,580,1,580,1,0,0,0,0,0,0,0,0
21,23,Recon Group,0,average,3,combat group,3,infantry,1956,1,2025,12,3,3,305,1,305,1,440,1,1022,1,0,0,0,0,0,0,0,0,0,0,0,0
22,23,Scout Cars,0,average,0,section,1,armor,1956,1,2025,12,3,3,51,1,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,4 Wheeled APCs,0,average,0,section,4,miscellaneous,1956,1,2025,12,0,0,56,1,56,1,56,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0
24,23,4 Tracked APCs,0,average,0,section,4,miscellaneous,1975,5,2025,12,0,0,210,1,210,1,210,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0
25,23,4 Prime Movers,0,average,0,section,4,miscellaneous,1960,1,2025,12,0,0,380,1,380,1,380,1,380,1,0,0,0,0,0,0,0,0,0,0,0,0
26,23,4 Medium Trucks,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,235,1,235,1,235,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0
27,23,2 Medium Trucks,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,235,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,23,Utility Vehicle,0,average,0,section,4,miscellaneous,1946,1,2025,12,0,0,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,23,Inf-RCL Sec,0,average,0,section,3,infantry,1949,1,2025,12,0,0,440,1,440,1,440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,23,Inf-SAM Sec,0,average,0,section,3,infantry,1971,1,2025,12,0,0,200,1,200,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,23,SPA Platoon,0,average,1,platoon,1,armor,1956,1,2025,12,0,0,40,1,40,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,23,AT-Gun Section,0,average,0,section,2,artillery,1949,8,2025,12,0,0,125,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,23,AA-Gun Platoon,0,average,1,platoon,2,artillery,1946,1,2025,12,5,5,290,1,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,23,Howitzer Sec,0,average,1,platoon,2,artillery,1946,1,2025,12,0,0,85,1,85,1,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
