rid,name,wclass,size,sound,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
1,Sniper Rifle,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Pistol,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Type 53 Rifle,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Type 56 Carbine,1,0,0,1,0,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Type 79 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Type 50 SMG,1,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Type 68 Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Type 56 Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,QBZ-95 Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7.62mm 56-1 LMG,2,0,0,1,0,0,5,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7.62mm T74 LMG,2,0,0,1,0,0,5,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,QBB-95 SAW,2,0,0,1,0,0,4,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,7.62mm T67 LMG,2,0,0,1,0,0,5,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Type 81 Rifle,1,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Type 56 RPG,2,0,0,4,2,222,4,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
16,100mm 2A70 Gun,6,0,0,5,3,0,11,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7.62mm T81 SAW,2,0,0,1,0,0,5,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Type 69 RPG,2,0,0,5,2,222,4,0,5,10,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
19,Type 74 RPG,2,0,0,3,1,222,3,0,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
20,Type 63 Carbine,1,0,0,1,0,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,M9A1 Bazooka,2,0,0,4,2,222,2,0,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
22,Type 75 105mm,3,0,0,5,3,222,11,0,10,22,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
23,PF-89 80mm LAW,2,0,0,5,2,222,7,0,5,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
