id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,**Uruguay**,344,NO UNIT,14,other,0,default,1948,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65174,0,0,0,0
2,91,M3A1 Stuart,132,light tank,2,armor,3,track,1946,1,2001,10,3,4,3,41,21,31,0,2,3,0,1,8,6,11,0,0,78,33,70,0,0,66,120,0,51,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,18003,0,299,299,299
4,91,M24 Chaffee,132,light tank,2,armor,3,track,1960,1,1985,12,4,5,4,47,17,42,0,3,5,0,1,7,6,14,0,2,84,24,24,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,34013,0,16,4123,4125
5,91,M24UR Chaffee,132,light tank,2,armor,3,track,1986,1,2019,6,4,5,4,56,18,62,0,8,5,0,1,7,6,14,0,2,81,24,0,24,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,23609,0,213,4124,4125
6,91,M41C Caxias,132,light tank,2,armor,3,track,2019,1,2025,12,4,4,4,79,24,92,20,8,8,0,2,6,6,18,0,1,87,20,0,10,10,66,120,0,55,90,0,0,0,0,6,5,4,7,5,5,2,0,5,4,3,6,4,4,2,0,0,0,0,0,0,0,0,65026,0,2433,2433,2433
7,91,M41A1 Bulldog,132,light tank,2,armor,3,track,1972,1,1984,12,5,4,4,62,24,52,0,5,8,0,1,7,6,18,0,0,86,25,25,10,5,66,120,0,55,90,0,0,0,0,4,3,3,4,3,3,1,0,3,2,2,4,3,3,1,0,0,0,0,0,0,0,0,52502,0,13,13,4126
8,91,M41A1UR Bulldog,132,light tank,2,armor,3,track,1985,1,2004,12,4,4,4,85,24,62,20,8,8,0,2,6,6,18,0,1,87,20,0,25,0,66,120,0,55,90,0,0,0,0,8,6,4,7,6,5,2,0,7,4,4,6,5,4,2,0,0,0,0,0,0,0,0,65026,0,2433,2433,2433
9,91,M41A1UR Bulldog,132,light tank,2,armor,3,track,2005,1,2025,12,4,4,4,84,24,62,20,8,8,0,2,6,6,18,0,1,87,20,0,20,5,66,120,0,55,90,0,0,0,0,8,6,4,7,6,5,2,0,7,4,4,6,5,4,2,0,0,0,0,0,0,0,0,65026,0,2433,2433,2433
10,91,Scorpion,132,light tank,2,armor,3,track,1985,1,2025,12,3,3,4,68,24,62,30,10,10,0,0,7,0,10,0,2,81,0,0,40,0,233,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,8121,0,1269,1269,1269
15,91,T-55 Tirdan,130,main battle tank,2,armor,3,track,1997,10,2025,12,4,4,4,121,18,62,20,15,6,0,2,6,10,27,0,1,97,15,0,10,15,66,120,0,55,90,0,0,0,0,21,9,7,26,16,8,4,0,20,8,6,25,15,6,4,0,0,0,0,0,0,0,0,7123,0,2667,2667,2667
17,91,T-62 Tirdan,130,main battle tank,2,armor,3,track,2007,1,2025,12,4,4,4,114,21,61,20,15,6,0,2,6,10,27,0,0,96,20,0,15,5,67,120,0,55,90,0,0,0,0,20,9,7,28,19,12,4,0,20,9,6,28,18,11,4,0,0,0,0,0,0,0,0,7274,0,1303,1303,1303
