id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,82,Battalion HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,82,Tank Company,0,average,2,company,1,armor,1946,1,1966,12,0,0,5,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0,0,0
6,82,Tank Company,0,average,2,company,1,armor,1967,1,2025,12,0,0,10,1,1011,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0,0,0
10,82,Tank Platoon,0,average,1,platoon,1,armor,1946,1,2025,12,0,0,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,82,CS Tank Platoon,0,average,1,platoon,1,armor,1967,1,2025,12,0,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,82,SPG Platoon,0,average,1,platoon,1,armor,1975,1,2005,12,0,0,20,1,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,82,Tank Section,0,average,0,section,1,armor,1946,1,2025,12,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,82,SPG Section,0,average,0,section,1,armor,1975,1,2005,12,0,0,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,82,Rifle Company,0,average,2,company,3,infantry,1946,1,2025,12,0,0,325,1,1040,1,1040,1,1040,1,1067,1,0,0,0,0,0,0,0,0,0,0
21,82,Rifle Company +,0,average,2,company,3,infantry,1980,1,2025,12,0,0,325,1,388,1,1040,1,1040,1,1040,1,1067,1,1181,1,0,0,0,0,0,0
22,82,Reserve Company,0,average,3,combat group,3,infantry,1946,1,2025,12,-5,-8,455,1,1041,1,1041,1,1041,1,1068,1,0,0,0,0,0,0,0,0,0,0
24,82,Truck Inf Co,0,average,2,company,3,infantry,1946,1,2025,12,0,0,325,1,40,1,1049,1,1049,1,1049,1,1067,1,1255,1,0,0,0,0,0,0
25,82,Motorised Co,0,average,2,company,3,infantry,1980,1,2025,12,0,0,335,1,42,1,1045,1,1045,1,1045,1,1171,1,1177,1,1165,1,0,0,0,0
30,82,Mech Inf Co,0,average,2,company,3,infantry,1970,1,2025,12,0,3,375,1,30,1,1050,1,1050,1,1050,1,1167,1,1179,1,1185,1,0,0,0,0
33,82,SEAD Strike,0,average,1,platoon,4,miscellaneous,2011,1,2025,12,0,0,159,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,82,Puma Company,0,average,2,company,3,infantry,1974,1,2025,12,20,20,344,1,367,1,1055,1,1055,1,1055,1,1055,1,0,0,0,0,0,0,0,0
