id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,5,Battle Group HQ,0,average,5,force HQ,6,force HQ,1946,1,2025,12,0,0,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,Tank Company+,0,average,2,company,1,armor,1954,7,2025,12,0,0,20,1,20,1,1007,1,1007,1,1007,1,0,0,0,0,0,0,0,0,0,0
3,5,Tank Company,0,average,2,company,1,armor,1954,7,2025,12,0,0,20,1,20,1,1004,1,1004,1,1004,1,0,0,0,0,0,0,0,0,0,0
4,5,Tank Platoon,0,average,1,platoon,1,armor,1954,7,2025,12,0,0,20,1,20,1,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,Tank Section,0,average,0,section,1,armor,1954,7,2025,12,0,0,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,Tank,0,average,0,section,1,armor,1954,7,2025,12,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,Tank Platoon+,0,average,1,platoon,1,armor,1954,7,2025,12,0,0,20,1,20,1,20,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,Lt Tank Coy,0,average,2,company,1,armor,1954,7,1989,12,0,0,7,1,7,1,1009,1,1009,1,1009,1,0,0,0,0,0,0,0,0,0,0
9,5,Lt Tank Pl,0,average,1,platoon,1,armor,1954,7,1989,12,0,0,7,1,7,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
10,5,Lt Tank Sec,0,average,0,section,1,armor,1954,7,1989,12,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,Light Tank,0,average,0,section,1,armor,1954,7,1989,12,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,Sniper,0,average,0,section,3,infantry,1954,7,2025,12,0,0,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,Ammo Carriers,0,average,0,section,4,miscellaneous,1954,7,2025,12,0,0,332,1,332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,Barge Carriers,0,average,0,section,4,miscellaneous,1954,7,2025,12,0,0,248,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,Barges,0,average,0,section,4,miscellaneous,1954,7,2025,12,0,0,247,1,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5,Prime Mover,0,average,0,section,4,miscellaneous,1954,7,2025,12,0,0,485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
