id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,****Rhodesia***,344,NO UNIT,14,other,0,default,1948,1,1980,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65169,0,0,0,0
2,86,Eland 90,284,armored car,8,recon,2,wheel (AT),1970,1,1980,12,4,3,4,48,30,90,20,5,6,0,0,6,0,10,3,1,14,10,0,10,0,29,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,1,1,0,0,0,0,0,0,0,0,23413,0,2380,2380,2380
3,86,Eland 60,284,armored car,8,recon,2,wheel (AT),1966,1,1980,12,4,3,4,51,30,90,20,3,5,0,0,7,0,10,3,1,28,30,0,23,0,29,120,0,29,120,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,1,1,0,0,0,0,0,0,0,0,23412,0,2376,2376,2376
4,86,M-H MkIV,284,armored car,8,recon,0,default,1948,1,1964,12,3,3,3,25,22,30,0,1,1,0,0,8,0,12,0,0,12,0,80,0,0,56,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,23437,0,3933,1212,3933
5,86,106mm RCL Jeep,190,SP gun,4,artillery,2,wheel (AT),1976,1,1980,12,2,4,0,19,35,50,0,2,2,0,0,6,0,10,0,0,17,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34175,0,1318,1318,1318
6,86,T 55L,130,main battle tank,2,armor,3,track,1979,10,1980,12,4,4,4,92,18,60,20,5,6,0,2,6,13,27,0,0,75,19,18,6,0,26,120,0,25,90,0,0,0,0,0,0,0,0,0,0,0,0,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,23475,0,711,711,711
7,86,Pig,161,wheeled APC,3,APC,2,wheel (AT),1975,1,1980,12,3,3,4,21,25,92,0,0,0,0,0,9,108,13,0,1,58,36,0,0,0,64,90,0,64,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,23463,0,1967,1967,1967
8,86,Ferret 20,262,scout vehicle,8,recon,2,wheel (AT),1965,1,1980,12,2,2,4,29,30,90,0,6,4,0,0,9,0,10,0,1,58,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,2,1,0,0,0,0,0,0,0,0,7057,0,1248,1248,1248
9,86,Ferret 50,262,scout vehicle,8,recon,2,wheel (AT),1965,1,1980,12,2,2,4,26,30,90,0,1,1,0,0,9,0,10,0,1,57,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,2,1,0,0,0,0,0,0,0,0,7057,0,1247,1247,1247
10,86,Ferret 30,262,scout vehicle,8,recon,2,wheel (AT),1960,1,1980,12,2,2,4,22,30,90,0,1,1,0,0,9,0,10,0,1,56,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,2,1,0,0,0,0,0,0,0,0,7057,0,1249,1249,1249
11,86,Buffel,174,MRV APC,3,APC,2,wheel (AT),1979,1,1980,12,4,2,7,32,30,62,0,0,0,0,0,9,110,10,0,0,53,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,23401,0,2030,2030,2030
12,86,Hippo,174,MRV APC,3,APC,2,wheel (AT),1978,1,1980,12,4,2,7,31,20,62,0,0,0,0,0,9,112,10,0,0,53,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,23401,0,2030,2030,2030
13,86,Casspir,174,MRV APC,3,APC,2,wheel (AT),1978,1,1980,12,4,2,7,33,30,62,0,0,0,0,0,9,112,10,0,0,53,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,23408,0,1959,1959,1959
14,0,*1/48 - 4/1980*,332,fort,13,fortification,0,default,1901,1,1901,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,86,Rifle Section,0,infantry,0,infantry,0,default,1948,1,1959,12,1,10,0,21,6,50,0,0,0,0,0,9,0,0,0,0,3,80,0,0,0,5,80,0,21,20,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7096,0,0,0,0
16,86,Rifle Section,1,light infantry,0,infantry,0,default,1948,1,1959,12,1,10,0,17,6,50,0,0,0,0,0,9,0,0,0,0,3,80,0,0,0,21,20,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7096,0,0,0,0
17,86,Ferret 20,284,armored car,8,recon,2,wheel (AT),1965,1,1965,12,2,2,4,29,30,90,0,6,4,0,0,9,0,10,0,1,58,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,2,1,0,0,0,0,0,0,0,0,7057,0,1248,1248,1248
18,86,Staghound,284,armored car,8,recon,2,wheel (AT),1949,1,1976,12,3,5,3,64,24,90,0,3,2,0,0,9,0,10,0,1,79,34,69,0,0,66,120,0,51,90,0,65,120,0,0,0,0,0,0,0,0,0,3,2,2,6,3,3,1,0,0,0,0,0,0,0,0,7055,0,478,181,4087
19,86,Auxiliary Sec,117,COIN support squad,0,infantry,0,default,1975,1,1980,12,1,10,0,20,6,40,0,0,0,0,0,9,0,0,0,0,3,80,0,0,0,5,80,0,21,20,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7096,0,0,0,0
20,86,Rifle Section,1,light infantry,0,infantry,0,default,1976,1,1980,12,1,8,0,17,6,60,0,0,0,0,0,9,0,0,0,0,19,80,0,0,0,21,16,0,30,50,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0
21,86,Rifle Section,1,light infantry,0,infantry,0,default,1960,1,1980,12,1,8,0,17,6,60,0,0,0,0,0,9,0,0,0,0,19,80,0,0,0,21,16,0,13,50,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0
