id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
2,Pistol,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,1,0
3,M1892 Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,8,0
4,M38/44 Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,8,0
5,M2 Carbine,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,5,0
6,MAS 36 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
7,MAS 49 Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
8,FN-FAL Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
9,FN-CAL Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
10,FN-MAS Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,7,0
11,MAS 38 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
12,MAT 49 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
13,Sterling SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,2,0
14,PPSh-41 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
15,M16A1 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
16,RPG-32 Hashim,24,multi-charge HEAT,0,5,9,0,2,222,65,0,5,9,0
17,StG 44,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
18,Rifle-Grenade,2,secondary infantry weapon,0,3,3,0,2,222,5,0,1,3,0
19,RPG-2,2,secondary infantry weapon,0,5,4,0,2,222,20,0,3,3,0
20,RPG-7,2,secondary infantry weapon,0,5,4,0,2,222,33,0,5,10,0
21,RPG-7V,2,secondary infantry weapon,0,5,9,0,2,222,50,0,5,6,0
22,Saghegh RPG,2,secondary infantry weapon,0,4,10,0,2,222,44,0,5,10,0
23,89mm M65 RL,2,secondary infantry weapon,0,5,7,0,2,222,36,0,4,9,0
24,60mm M9 RL,2,secondary infantry weapon,0,4,2,0,2,222,12,0,4,6,0
25,88mm M20 RL,2,secondary infantry weapon,0,5,7,0,2,222,28,0,4,6,0
26,57mm M18A1 RCL,3,team weapon,0,3,3,0,2,222,7,0,7,9,0
27,75mm M20 RCL,3,team weapon,0,4,5,0,2,222,9,0,7,16,0
28,106mm M40 RCL,3,team weapon,0,5,11,0,3,222,45,0,10,22,0
29,106mm M40 RCLHE,7,large gun,0,5,11,0,3,0,0,0,10,154,0
30,Shotgun,1,primary infantry weapon,0,1,8,0,0,0,0,0,5,1,0
31,FM 24/29 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,16,12,0
32,BAR,2,secondary infantry weapon,0,1,5,0,0,0,0,0,17,12,0
33,7.62mm DPM LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,20,12,0
34,M16A2 LMG,2,secondary infantry weapon,0,1,4,0,0,0,0,0,23,10,0
35,M4A1 Carbine,1,primary infantry weapon,0,1,3,0,0,0,0,0,6,7,0
36,.30in M1919 MMG,3,team weapon,0,1,5,0,0,0,0,0,20,24,0
37,7.62 FN-MAG MMG,3,team weapon,0,1,7,0,0,0,0,0,18,24,0
38,50 cal M2 HMG,3,team weapon,0,1,10,0,1,0,0,0,23,40,0
40,60mm M2 Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,40,2
41,60mm M63 Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,30,4
43,81mm M1 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,65,2
44,81mm M29 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,92,2
45,81mm M61 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,90,2
47,120mm AM50 Mrtr,3,team weapon,0,5,19,0,2,0,0,0,3,123,9
48,7.62mm PKT TMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
49,Mounted BAR,2,secondary infantry weapon,0,1,5,0,0,0,0,0,17,12,0
50,7.62 Bren AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,19,24,0
51,30 cal AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,20,24,0
52,7.62mm M60 AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,18,24,0
53,12.7mm M85 AAMG,4,anti-air weapon,0,1,11,0,1,0,0,0,18,40,0
54,12.7 DShK AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,21,40,0
55,50 cal M2 AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,23,40,0
56,14.5 ZPU-2 AAMG,4,anti-air weapon,0,1,15,0,1,3,0,0,23,50,0
57,14.5 ZPU-4 AAMG,4,anti-air weapon,0,1,18,0,1,3,0,0,23,50,0
58,23mm (2) ZU-23,4,anti-air weapon,0,2,19,0,1,5,0,0,20,50,0
59,20mm Mle 693/F2,4,anti-air weapon,0,2,13,0,1,5,0,5,26,45,40
60,7.62mm NF1 CMG,5,light gun,0,1,6,0,0,0,0,0,16,24,0
61,7.62mm SGMT BMG,5,light gun,0,1,6,0,0,0,0,0,24,10,0
62,7.62mm SGMB CMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
63,7.5mm AAT52 CMG,5,light gun,0,1,6,0,0,0,0,0,16,24,0
64,7.62mm PKT CMG,5,light gun,0,1,6,0,0,0,0,0,22,24,0
65,.30 Browng BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
66,.30 Browng CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
67,7.62mm M240 CMG,5,light gun,0,1,8,0,0,0,0,0,21,24,0
68,.30 (2) BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
69,50 cal M2HB TMG,5,light gun,0,1,10,0,1,0,0,0,23,40,0
70,.30 Browng TMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
71,50 cal M2 CMG,5,light gun,0,1,10,0,1,0,0,0,23,40,0
72,7.5mm FM31 CMG,5,light gun,0,1,7,0,0,0,0,0,24,24,0
73,20mm Mle 621/F1,5,light gun,0,2,11,0,1,4,0,0,27,30,0
74,25mm SA35 Gun,6,medium gun,0,2,1,0,1,5,0,0,18,35,0
75,20mm Mle 693/F2,19,auto cannon,0,2,13,0,1,5,0,5,26,40,40
76,2 Pounder Gun,6,medium gun,0,3,1,0,1,7,0,0,13,45,0
77,37mm SA18 M.37,6,medium gun,0,2,2,0,1,0,0,3,6,30,16
78,37mm SA37 M.39,6,medium gun,0,2,2,0,1,3,0,0,8,35,0
79,37mm M6 Gun,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
80,6 Pounder Gun,6,medium gun,0,3,3,0,2,11,0,17,13,50,60
81,47mm SA37 Gun,6,medium gun,0,3,2,0,1,8,4,0,13,45,0
82,75mm M3 Gun,6,medium gun,0,4,5,0,2,10,0,0,10,60,0
83,75mm CN SA50,6,medium gun,0,4,5,0,2,20,0,0,13,75,0
84,Canon 90mm F1,6,medium gun,0,5,9,0,2,0,32,0,8,80,0
85,75mm M6 Gun,6,medium gun,0,4,5,0,2,10,0,0,9,60,0
86,75mm /50 Gun,6,medium gun,0,4,5,0,2,20,0,0,13,75,0
87,76mm M32 Gun 53,6,medium gun,0,4,5,0,2,15,16,22,13,75,48
88,90mm M41 Be83,6,medium gun,0,5,9,0,2,17,30,30,13,88,100
89,76mm L5 Gun,27,high-explosive squash head gun,0,4,5,0,2,0,30,0,7,44,0
90,90mm Gun F3,6,medium gun,0,5,9,0,2,0,32,39,13,45,90
91,90mm M41 US85,6,medium gun,0,5,9,0,2,17,32,32,13,88,100
92,100mm D10TG 60,6,medium gun,0,5,11,0,3,21,38,24,14,90,90
93,17 Pounder Gun,6,medium gun,0,4,5,0,2,17,0,28,15,70,70
94,105mm M101 CSH,7,large gun,0,5,11,0,3,0,10,0,7,80,0
95,20 Pounder 52,6,medium gun,0,5,7,0,2,20,0,30,17,80,80
96,105mm M68 72,7,large gun,0,5,11,0,3,0,43,33,13,100,100
97,105mm M68 84,7,large gun,0,5,11,0,3,0,43,53,13,100,100
98,76mm M32 Gun 86,6,medium gun,0,4,5,0,2,15,16,27,13,75,80
99,76mm M32 Gun 04,6,medium gun,0,4,5,0,2,15,16,32,13,75,85
100,57mm M1 AT-Gun,6,medium gun,0,3,3,0,2,10,0,16,13,50,20
101,57mm ZiS-2 Gun,6,medium gun,0,3,3,0,2,11,0,16,18,50,50
102,76mm ZiS-3 ATG,6,medium gun,0,4,5,0,2,9,12,13,10,50,25
103,100mm D10T Be99,6,medium gun,0,5,11,0,3,21,38,42,14,90,100
104,105mm Gun D1504,7,large gun,0,5,11,0,3,0,36,0,11,100,0
105,105mm Gun F1 81,7,large gun,0,5,11,0,3,0,40,39,14,100,100
106,75mm Mle 1897,6,medium gun,0,4,5,0,2,0,9,0,6,170,0
107,76.2mm ZiS-3 FG,6,medium gun,0,4,5,0,2,0,12,0,10,203,0
108,105mm  M101 FH,7,large gun,0,5,11,0,3,0,12,0,6,201,0
109,122mm M1937 FH,7,large gun,0,7,15,0,3,0,21,0,11,211,0
110,122mm D-30 FH,7,large gun,0,7,15,0,3,0,46,0,10,205,0
111,130mm M46 FG,7,large gun,0,7,17,0,3,0,28,0,15,217,0
112,130mm 59-1 FG,7,large gun,0,7,17,0,3,0,25,0,15,217,0
113,155mm M50 FH,7,large gun,0,8,21,0,4,0,19,0,11,209,0
114,155mm M114 FH,7,large gun,0,8,21,0,4,0,0,0,6,205,0
115,155mm M198 FH,7,large gun,0,8,21,48,4,10,62,0,10,220,0
116,RKG-3 Grenade,2,secondary infantry weapon,0,3,4,0,3,222,13,0,3,1,0
117,Anti-Tank Mine,2,secondary infantry weapon,0,10,6,0,9,222,20,0,12,1,0
118,Claymore Mine,5,light gun,0,5,15,0,0,0,0,0,25,1,0
119,Molotov,8,infantry flamethrower,0,3,4,0,4,222,9,0,12,1,0
120,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
121,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
122,40mm M79 GL,2,secondary infantry weapon,0,3,3,0,1,222,5,0,3,7,0
123,40mm M203 GL,2,secondary infantry weapon,0,3,3,0,1,222,5,0,3,7,0
124,Misagh 1,12,surface-to-air missile,0,4,2,0,2,0,0,0,80,80,10
125,9M32 Strela-2,12,surface-to-air missile,0,4,2,0,2,0,0,0,50,68,16
126,40mm (2) AAG,4,anti-air weapon,0,3,17,0,1,7,0,0,16,60,0
127,50-Cal M55 Quad,4,anti-air weapon,0,1,19,0,1,0,0,0,23,40,0
128,Stinger SAM,12,surface-to-air missile,0,4,3,0,3,0,0,0,100,100,2
129,Bomb,2,secondary infantry weapon,0,10,20,0,15,222,15,0,15,1,0
130,Fire Bomb,8,infantry flamethrower,0,35,25,0,10,222,10,0,25,1,0
