id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
2,Pistol,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,1,0
3,.303 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
4,Sterling SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,2,0
5,Sten SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,2,0
6,MP5 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
7,Type 56 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
8,G3 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,10,0
9,FN-FAL Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
10,7.62mm L4A1 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,20,12,0
11,.303 Bren LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,21,12,0
12,7.62mm MG3 LMG,2,secondary infantry weapon,0,1,10,0,0,0,0,0,17,12,0
13,7.62mm 56-1 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,18,12,0
15,M9A1 Bazooka,2,secondary infantry weapon,0,4,2,0,2,222,12,0,4,5,0
16,3.5in Bazooka,2,secondary infantry weapon,0,5,7,0,2,222,28,0,4,6,0
18,RPG-7,2,secondary infantry weapon,0,5,4,0,2,222,33,0,5,10,0
19,Blindicide 83,2,secondary infantry weapon,0,5,7,0,2,222,23,0,4,8,0
20,7.62mm GPMG,3,team weapon,0,1,8,0,0,0,0,0,18,28,0
21,2 inch Mortar,3,team weapon,0,3,5,0,1,0,0,0,3,10,2
22,Blindicide 100,2,secondary infantry weapon,0,5,11,0,2,222,38,0,4,8,0
23,PIAT,2,secondary infantry weapon,0,5,2,0,2,222,10,0,2,2,0
24,RPG-29 Vampir,24,multi-charge HEAT,0,5,9,0,2,222,75,0,5,10,0
25,RPG-7V,2,secondary infantry weapon,0,5,9,0,2,222,50,0,5,6,0
26,Vickers HMG,3,team weapon,0,1,5,0,0,0,0,0,23,30,0
28,75mm Mk VII Gun,6,medium gun,0,4,5,0,2,10,0,0,9,60,0
29,7.9mm Besa CMG,5,light gun,0,1,5,0,0,0,0,0,23,24,0
30,7.9mm Besa BMG,5,light gun,0,1,5,0,0,0,0,0,23,10,0
31,15mm Besa TMG,5,light gun,0,1,10,0,1,2,0,0,26,40,0
32,37mm M5 Gun,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
33,35mm QLZ-87 AGL,3,team weapon,0,2,15,0,1,222,8,0,15,35,1
34,57mm M18A1 RCL,3,team weapon,0,3,3,0,2,222,7,0,7,9,0
36,7.62mm MG3 MMG,3,team weapon,0,1,10,0,0,0,0,0,17,24,0
38,12.7mm M2HB HMG,3,team weapon,0,1,10,0,1,0,0,0,23,40,0
39,60mm P Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,36,2
40,81mm M29 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,92,2
41,81mm P Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,92,2
42,120mm P Mortar,3,team weapon,0,5,19,0,2,0,0,0,3,201,10
43,107mm M30 Mrtr,3,team weapon,0,4,15,0,2,0,0,0,3,137,15
44,106mm M40 HE,3,team weapon,0,5,11,0,3,0,0,0,10,154,0
45,122mm Tp60 FH,7,large gun,0,7,15,0,3,21,20,0,13,214,0
46,106mm M40A2 RCL,3,team weapon,0,5,11,0,3,222,70,0,10,27,0
47,3 inch Mortar,3,team weapon,0,4,9,0,1,0,0,0,3,55,2
48,75mm Typ 56 RCL,3,team weapon,0,4,5,0,2,222,9,0,7,16,0
49,75mm T56 RCL HE,3,team weapon,0,4,5,0,2,0,0,0,7,50,0
50,12.7mm 54 AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,21,40,0
51,.30 M1919 AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,20,24,0
52,4.2 inch Mortar,3,team weapon,0,4,15,0,2,0,0,0,3,81,10
53,37mm Tp55 AAG,4,anti-air weapon,0,2,15,0,1,6,0,6,18,60,40
54,35mm AAG (2),4,anti-air weapon,0,2,25,0,1,6,0,11,23,80,80
55,12.7 M2HB AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,23,40,0
56,40mm L70 AAG,4,anti-air weapon,0,3,19,0,1,9,0,12,18,60,60
57,40mm Bofors AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
58,57mm Tp59 AAG,4,anti-air weapon,0,3,19,0,2,12,0,0,18,80,0
59,23mm ZU-23 (2),4,anti-air weapon,0,2,19,0,1,5,0,0,20,50,0
60,81mm M1 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,65,2
61,50cal Quad AAMG,4,anti-air weapon,0,1,19,0,1,0,0,0,23,40,0
62,7.62mm 57T CMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
63,35mm AHEAD(2),4,anti-air weapon,0,2,30,0,1,6,0,11,35,100,80
64,14.5 ZPU-2 AAMG,4,anti-air weapon,0,1,15,0,1,3,0,0,23,50,0
65,30 cal BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
66,30 cal CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
67,14.5 ZPU-4 AAMG,4,anti-air weapon,0,1,18,0,1,3,0,0,23,50,0
69,100mm BS-3 49,7,large gun,0,5,11,0,3,19,38,24,15,90,70
70,100mm T59 Gun,6,medium gun,0,5,11,0,3,19,38,0,14,90,0
71,100mm T69 Gun,6,medium gun,0,5,11,0,3,21,38,35,14,90,70
72,105mm T81 Is90,7,large gun,0,5,11,0,3,0,43,60,13,100,110
75,100mm D10TG 55,6,medium gun,0,5,11,0,3,18,28,20,14,90,40
76,100mm D10T Ch69,6,medium gun,0,5,11,0,3,21,38,35,14,90,70
77,100mm D10T Ch86,6,medium gun,0,5,11,0,3,21,38,40,14,90,95
79,37mm M6 Gun,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
81,100mm T86 Gun,6,medium gun,0,5,11,0,3,21,38,40,14,90,95
82,17 Pounder Gun,6,medium gun,0,4,5,0,2,17,0,28,15,70,70
83,75mm M3 Gun,6,medium gun,0,4,5,0,2,10,0,0,10,60,0
84,75mm M6 Gun,6,medium gun,0,4,5,0,2,10,0,0,9,60,0
85,76mm M1A2 Gun,6,medium gun,0,4,5,0,2,14,0,18,13,70,45
86,85mm T62-85TC,6,medium gun,0,5,7,0,2,12,18,16,13,80,35
87,85mm D-44 Gun,6,medium gun,0,5,7,0,2,12,18,16,14,80,35
88,90mm M3 Gun,6,medium gun,0,5,9,0,2,15,0,23,13,80,50
89,90mm M36 Gun 74,6,medium gun,0,5,9,0,2,15,30,23,13,80,50
90,90mm M36 Gun,6,medium gun,0,5,9,0,2,15,19,23,13,80,50
91,90mm M36 Gun 85,6,medium gun,0,5,9,0,2,15,30,32,13,80,100
92,90mm M41 Gun 53,6,medium gun,0,5,9,0,2,17,19,25,13,88,60
93,85mm 56 FG,6,medium gun,0,5,7,0,2,0,18,0,10,180,0
94,90mm M41 Gun 65,6,medium gun,0,5,9,0,2,17,30,25,13,88,60
95,6 Pounder Gun,6,medium gun,0,3,3,0,2,11,0,17,13,50,60
96,105mm M56 FH,7,large gun,0,5,11,0,3,0,30,0,10,207,0
97,105mm M68 Pa85,7,large gun,0,5,11,0,3,0,43,37,13,100,100
98,105mm M68 83,7,large gun,0,5,11,0,3,0,43,50,13,100,100
99,105mm LR Gun B,7,large gun,0,5,11,0,3,0,36,61,13,100,100
100,125mm D81 Pak97,24,multi-charge HEAT,0,7,15,0,3,0,70,58,13,120,120
101,125mm D81 Pak03,24,multi-charge HEAT,0,7,15,0,3,0,75,78,13,120,130
103,203mm M115 FH,7,large gun,0,11,31,0,5,0,0,0,6,207,0
104,122mm Rocket LR,3,team weapon,0,5,19,0,2,0,0,0,1,211,0
105,75mm M8/M116 PH,6,medium gun,0,4,5,0,2,0,9,0,6,162,0
106,25 Pounder GH,6,medium gun,0,5,7,0,2,0,11,10,7,202,24
107,5.5in Field Gun,7,large gun,0,8,19,0,3,0,0,0,10,206,0
108,155mm M59 FG,7,large gun,0,8,21,0,4,10,0,0,10,211,0
109,105mm M101 FH,7,large gun,0,5,11,0,3,0,12,0,6,201,0
110,130mm 59-1 FG,7,large gun,0,7,17,0,3,0,28,0,15,217,0
111,155mm M114 FH,7,large gun,0,8,21,0,4,0,0,0,6,205,0
112,155mm M198 FH,7,large gun,0,8,21,48,4,10,62,0,10,220,0
113,203mm M115A2 FH,7,large gun,0,11,31,60,5,10,0,0,10,225,0
114,155mm 52Cal Gun,7,large gun,0,8,21,48,4,10,0,0,10,228,0
115,122mm 54-1 FH,7,large gun,0,7,15,0,3,0,20,0,10,202,0
116,RKG-3 Grenade,2,secondary infantry weapon,0,3,4,0,3,222,13,0,3,1,0
120,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
121,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
123,Anza Mk.1 SAM,12,surface-to-air missile,0,4,2,0,2,0,0,0,60,100,10
124,Anza Mk.2 SAM,12,surface-to-air missile,0,4,3,0,3,0,0,0,110,100,10
125,HN-5 SAM,12,surface-to-air missile,0,4,2,0,2,0,0,0,60,110,8
126,Mistral SAM,12,surface-to-air missile,0,5,3,0,3,0,0,0,120,100,6
128,MIM-23A HAWK,12,surface-to-air missile,0,19,54,0,54,0,0,0,100,255,40
130,MIM-23B I-HAWK,12,surface-to-air missile,0,19,74,0,74,0,0,0,140,255,30
132,RBS-70 SAM,12,surface-to-air missile,0,5,4,0,4,0,0,0,90,100,4
133,Stinger SAM,12,surface-to-air missile,0,4,3,0,3,0,0,0,100,100,2
135,HQ-2J SAM,12,surface-to-air missile,0,25,60,0,60,0,0,0,45,255,140
136,Crotale SAM,12,surface-to-air missile,0,8,14,0,14,0,0,0,90,170,6
137,Anza Mk.3 SAM,12,surface-to-air missile,0,4,3,0,4,0,0,0,120,120,10
138,Aspide SAM,12,surface-to-air missile,0,10,33,0,33,0,0,0,130,204,6
139,PL-10 SAM,12,surface-to-air missile,0,10,32,0,32,0,0,0,125,203,6
140,Sidewinder ATAM,12,surface-to-air missile,0,6,9,0,9,0,0,0,115,100,4
148,Cobra ATGM,13,anti-tank guided missile,0,5,0,0,0,222,48,0,60,40,8
152,300mm HE Rocket,3,team weapon,0,12,90,0,5,0,0,0,1,255,0
153,300mm CM Rocket,14,large cluster bomb,0,3,80,0,18,0,0,0,1,255,0
154,Baktar-Shikan 2,23,multi-charge ATGM,0,8,0,0,0,222,60,0,90,66,2
155,Baktar-Shikan,13,anti-tank guided missile,0,8,0,0,0,222,50,0,90,66,2
156,HJ-8 Red Arrow,13,anti-tank guided missile,0,8,0,0,0,222,85,0,75,60,2
