rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,PT-76,35,0,3,3,86,62,0,0,20,10,120,0,0,0,0,0,15,4,2,1,4,2,2,1,6,3,2,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,58,76,46,2,29001,0,5,5,5,7,0,5,0,6,3,10,2679,4,4,0,1,12,0,0,0,0,0,0,4145,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,T-34/85,13,0,4,5,87,66,0,65,36,14,120,0,0,0,120,0,18,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,63,52,2,29014,0,3,5,0,7,0,3,0,15,3,22,1294,0,4,0,1,12,0,0,0,0,0,0,2560,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,T-55A,13,0,4,4,89,64,54,0,20,15,120,0,90,0,0,0,17,20,8,6,23,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,68,73,94,2,29021,20,7,0,8,6,2,6,0,13,4,36,2662,0,4,0,1,12,0,0,0,111,0,0,2662,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,T-55AM Merida,13,0,4,4,85,64,54,0,15,6,120,0,90,0,0,0,16,28,9,6,33,16,6,4,33,11,6,35,16,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,81,86,94,157,2,29259,30,25,10,10,6,2,22,4,0,4,42,2668,0,4,1,1,12,0,0,0,111,0,0,4190,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,T-55AM Merida,102,0,4,4,85,64,54,0,15,0,120,0,90,0,0,0,16,28,9,6,33,16,6,4,33,11,6,35,16,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,82,95,102,158,2,29258,30,25,18,8,6,2,22,4,0,4,42,2668,0,4,1,1,12,0,0,0,111,0,0,4190,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,PT-91 Twardy,13,0,4,3,129,64,17,0,21,0,120,0,90,0,0,0,20,40,10,6,43,19,7,5,49,24,6,54,24,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,91,95,95,217,2,29227,30,35,15,6,7,3,22,4,0,4,38,2678,0,4,4,1,12,0,0,0,111,0,0,2678,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,T-34/85M,102,0,4,4,230,66,0,65,25,10,120,0,0,0,120,0,18,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,70,88,51,2,29015,0,3,15,5,7,0,3,0,13,3,32,2651,0,4,0,1,12,0,0,0,0,0,0,2651,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,T-54A,13,0,4,4,90,62,54,61,20,14,120,0,90,0,120,0,16,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,57,67,75,2,29016,10,3,0,0,6,1,6,0,13,4,36,2655,0,4,0,1,12,0,0,0,111,0,0,2655,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,T-34/76,102,0,4,4,235,66,0,65,75,21,120,0,0,0,120,0,17,9,6,6,8,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,54,46,2,11003,0,2,4,0,7,0,3,0,15,3,22,2648,0,4,0,1,12,0,0,0,0,0,0,4025,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,T-54AM1,13,0,4,4,89,62,54,61,22,15,120,0,90,0,120,0,16,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,73,86,2,29032,20,3,0,6,6,1,6,0,13,4,36,2658,0,4,0,1,12,0,0,0,111,0,0,2658,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,T-72,13,0,4,3,101,64,17,0,20,0,120,0,90,0,0,0,20,31,9,6,39,18,7,5,41,16,6,43,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,81,78,87,151,2,29030,20,15,14,5,6,2,18,0,13,4,33,2672,0,4,0,1,12,0,0,0,111,0,0,4034,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,T-72M,13,0,4,3,129,64,17,0,20,0,120,0,90,0,0,0,20,34,9,6,39,18,7,5,45,16,6,43,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,95,167,2,29031,20,20,14,5,6,3,22,0,13,4,33,2673,0,4,0,1,12,0,0,0,111,0,0,4034,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,T-72M1,13,0,4,3,129,64,17,0,20,0,120,0,90,0,0,0,20,40,10,6,43,19,7,5,49,24,6,54,24,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,90,86,98,175,2,29257,20,20,14,5,6,3,22,0,13,4,33,2675,0,4,4,1,12,0,0,0,111,0,0,2675,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,PT-91 Twardy,13,0,4,3,129,64,17,0,21,0,120,0,90,0,0,0,20,40,10,6,43,19,7,5,50,24,6,54,24,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,90,96,98,260,2,29227,40,35,15,6,7,3,22,4,0,4,38,2678,0,4,4,1,12,0,0,0,111,0,0,2678,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,PT-76B,35,0,3,3,123,62,0,0,20,10,120,0,0,0,0,0,15,4,2,1,4,2,2,1,6,3,2,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,62,75,62,2,29001,15,5,5,5,7,2,5,0,6,3,10,2680,4,4,0,1,12,0,0,0,0,0,0,4146,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Leopard 2A4,13,0,5,4,75,68,70,0,0,0,120,0,90,0,0,0,26,60,13,6,70,27,10,5,71,33,15,125,42,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,91,100,125,329,2,29264,40,40,20,22,6,5,22,0,0,5,42,2677,0,4,2,6,12,0,0,55,55,0,0,2677,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,PT-91 Twardy,13,0,4,3,161,64,17,0,21,10,120,0,90,0,0,0,20,40,10,6,43,19,7,5,50,24,6,54,24,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,91,99,125,262,2,32261,40,35,5,6,7,3,22,4,0,4,38,2678,0,4,4,1,12,0,0,0,111,0,0,2678,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Leopard 2A4+,13,0,5,4,75,68,70,0,0,0,120,0,90,0,0,0,26,60,13,6,70,27,10,5,71,33,15,125,42,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,91,106,125,346,2,29496,40,40,30,12,6,6,22,4,0,6,42,2677,0,4,2,1,12,0,0,55,55,0,0,2677,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Leopard 2A4P,13,0,5,4,75,68,70,0,10,0,120,0,90,0,0,0,26,60,13,6,70,27,10,5,71,33,15,125,42,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,92,112,125,330,2,857,40,40,26,6,6,6,22,4,0,6,43,2677,0,4,2,6,12,0,0,55,55,0,0,2677,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,BRDM-2 Malutka2,52,0,3,2,155,0,0,0,0,0,0,0,0,0,0,0,32,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,73,125,129,2,11030,0,0,0,14,4,0,0,0,0,3,10,2238,3,3,0,1,12,0,0,0,0,0,0,4222,4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,SU-100,39,0,4,4,88,0,0,0,15,18,0,0,0,0,0,0,17,11,6,6,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,59,48,2,29045,0,3,0,0,6,0,4,0,13,3,24,3007,0,4,0,1,12,0,0,0,0,0,0,3189,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Leopard 2A5,13,0,5,4,91,68,70,0,10,0,120,0,90,0,0,0,24,62,17,6,94,29,15,8,75,52,15,185,46,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,92,115,125,369,2,837,40,55,26,6,6,7,22,0,0,6,44,7525,0,4,2,5,12,0,0,55,55,0,0,4091,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,ISU-152,39,0,4,4,159,54,0,0,10,10,90,0,0,0,0,0,12,19,9,9,10,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,59,51,2,29048,0,2,0,0,3,0,2,0,13,3,36,4693,0,4,0,1,12,0,0,111,0,0,0,4694,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,T-55U,13,0,4,4,89,64,54,0,19,18,120,0,90,0,0,0,16,20,8,6,23,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,74,81,93,2,29436,20,5,0,8,6,2,6,0,13,4,36,2658,0,4,0,1,12,0,0,0,111,0,0,2658,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,ASU-85,175,0,3,4,229,64,0,0,25,10,120,0,0,0,0,0,16,8,3,1,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,66,76,54,2,29042,20,5,10,0,7,0,4,0,13,3,12,4547,0,4,1,6,12,0,0,0,0,0,0,4547,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,BRDM Trzmiel,52,0,2,2,144,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,62,89,51,2,29057,0,0,0,6,4,0,0,0,0,3,10,2945,3,3,0,1,12,0,0,0,0,0,0,2945,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Leopard 2PL,13,0,5,4,91,68,70,0,10,0,120,0,90,0,0,0,24,62,17,9,100,30,15,8,85,52,18,190,50,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,92,119,125,374,2,9256,40,55,24,8,6,7,22,0,0,6,44,7525,0,4,2,1,12,0,0,55,55,0,0,4091,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,T-72M2,13,0,4,3,161,64,52,0,20,0,120,0,90,0,0,0,20,40,10,6,43,19,7,5,50,24,35,54,24,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,90,120,125,274,2,1404,40,35,14,5,6,4,22,0,13,5,33,2397,0,4,4,1,12,0,0,0,111,0,0,2397,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,BRDM Malutka,52,0,2,2,145,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,68,80,72,2,12135,0,0,0,8,6,0,0,0,0,3,10,2331,2,3,0,1,12,0,0,0,0,0,0,4206,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,BRDM-2 Konkurs,52,0,3,2,166,0,0,0,0,0,0,0,0,0,0,0,32,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,84,125,161,2,29253,0,0,0,15,4,0,0,0,0,3,10,2322,3,3,0,1,12,0,0,0,0,0,0,4217,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Krab,21,0,6,5,207,52,0,0,32,16,90,0,0,0,0,0,18,4,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,112,125,166,2,29457,0,0,0,0,5,2,0,3,0,6,34,2460,0,0,1,11,12,0,0,111,0,0,0,2460,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2S7 Pion,21,0,6,7,118,0,0,0,10,0,0,0,0,0,0,0,18,3,2,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,86,106,37,2,9,20,0,0,0,2,0,0,0,0,3,24,4545,0,0,0,1,5,0,0,0,0,0,0,8585,8581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2S1 Gozdzik,21,0,4,4,110,0,0,0,38,0,0,0,0,0,0,0,21,2,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,74,94,53,2,29505,20,0,0,2,6,0,0,0,0,4,15,3470,2,0,0,1,12,0,0,0,0,0,0,7458,7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Loara SPAAG,22,0,6,3,160,0,0,0,20,4,0,0,0,0,0,0,20,14,5,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,105,125,230,2,29466,40,135,0,0,9,5,12,7,0,3,36,3476,0,4,2,1,12,0,0,0,0,0,0,3476,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
