id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,****Romania****,344,NO UNIT,14,other,0,default,1948,1,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65146,0,0,0,0
2,39,T-4,130,main battle tank,2,armor,3,track,1946,1,1953,12,4,5,4,51,13,40,0,4,3,0,0,7,13,17,0,0,229,30,50,0,7,122,120,0,0,0,0,123,120,0,0,0,0,0,0,0,0,0,8,3,2,5,3,3,2,0,0,0,0,0,0,0,0,23004,0,1804,1804,1804
3,39,T-5,130,main battle tank,2,armor,3,track,1946,5,1953,12,5,5,4,64,15,40,0,4,4,0,0,7,13,30,0,1,16,30,44,3,2,122,120,0,0,0,0,123,120,0,0,0,0,0,0,0,0,0,14,4,4,11,5,5,2,0,0,0,0,0,0,0,0,23059,0,1814,1816,1814
4,39,T-34/85 M1947,130,main battle tank,2,armor,3,track,1950,6,1969,12,4,5,3,50,18,51,0,3,3,0,0,7,13,22,0,0,86,36,19,0,0,66,120,0,0,0,0,65,120,0,0,0,0,0,0,0,0,0,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,11002,0,49,49,2560
5,39,T-34/85M,130,main battle tank,2,armor,3,track,1970,1,1995,12,4,5,3,55,19,53,0,3,3,0,0,7,13,22,0,0,87,25,19,11,0,66,120,0,0,0,0,65,120,0,0,0,0,0,0,0,0,0,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,11002,0,49,49,2560
6,39,T-54B,130,main battle tank,2,armor,3,track,1957,1,1980,12,4,4,4,85,16,60,20,5,6,0,2,6,13,27,0,0,90,19,15,0,0,62,120,0,54,90,0,61,120,0,0,0,0,0,0,0,0,0,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,11005,0,710,710,710
7,39,T-54B,130,main battle tank,2,armor,3,track,1981,1,2000,12,4,4,4,89,16,63,20,5,6,0,2,6,13,27,0,0,92,19,9,6,0,62,120,0,54,90,0,61,120,0,0,0,0,0,0,0,0,0,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,11005,0,710,710,710
8,39,T-55,130,main battle tank,2,armor,3,track,1963,1,1967,12,4,4,4,85,17,62,20,5,6,0,2,6,13,27,0,0,91,20,23,0,0,62,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,6,23,15,6,3,0,0,0,0,0,0,0,0,11005,0,4402,4406,4417
9,39,T-55A,130,main battle tank,2,armor,3,track,1968,1,1979,12,4,4,4,92,17,60,20,5,6,0,2,6,13,27,0,0,91,19,18,6,0,62,120,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,20,8,6,23,15,6,4,0,0,0,0,0,0,0,0,861,0,4402,4406,4417
10,39,T-55A,130,main battle tank,2,armor,3,track,1980,1,2003,12,4,4,4,92,17,60,20,5,6,0,2,6,13,27,0,0,92,19,18,6,0,62,120,0,54,90,0,0,0,0,0,0,0,0,0,0,0,0,20,8,6,23,15,6,4,0,0,0,0,0,0,0,0,861,0,4402,4406,4417
