rid,name,wclass,size,sound,warhead,pen.HE,pen.AP,kill.HE,kill.AP,accuracy,range_max,range_APCR,pen_APCR,pen_HEAT,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
1,Sniper Rifle,1,0,0,1,0,0,2,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Pistole,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Karabiner 1911,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Karabiner 1931,1,0,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9mm MP 43/44,1,0,0,1,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7.5mm Mg11 MMG,3,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Sturmgewehr 57,1,0,0,1,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Sturmgewehr 90,1,0,0,1,0,0,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7.5mm LMg25 LMG,2,0,0,1,0,0,5,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7.5mm Mg51 LMG,2,0,0,1,0,0,5,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7.5mm Mg51 MMG,3,0,0,1,0,0,6,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,7.5mm Mg51 AAMG,4,0,0,1,0,0,6,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7.5mm Mg51 CMG,5,0,0,1,0,0,6,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12.7 Mg64 HMG,3,0,0,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,12.7 Mg64 AAMG,4,0,0,1,1,0,10,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7.5mm Mg51 BMG,5,0,0,1,0,0,6,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8.3cm RackR 50,2,0,0,5,2,222,7,0,4,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
20,8.3cm RackR 58,2,0,0,5,2,222,7,0,4,8,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
21,8.3cm RackR 80,2,0,0,5,2,222,7,0,4,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
22,110mm PzF-3 RL,2,0,0,6,2,222,5,0,5,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
23,10.6cm M40 RR,3,0,0,5,3,222,11,0,10,22,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
24,10.6cm M40A1 RR,3,0,0,5,3,222,11,0,10,27,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
25,124mm PzF-3T DC,22,0,0,6,2,222,5,0,5,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
26,PzF-3 IT-600 DC,22,0,0,6,3,222,6,0,15,12,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7.5mm Mg25 MMG,3,0,0,1,0,0,6,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,81mm DIRA MLRS,3,0,0,4,1,0,11,0,1,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,81mm DIRA MLRS+,3,0,0,4,1,0,11,0,3,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,7.5mm Maxim CMG,5,0,0,1,0,0,5,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7.5mm Maxim BMG,5,0,0,1,0,0,5,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7.5mm Mg11 TMG,5,0,0,1,0,0,5,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Vickers CMG,5,0,0,1,0,0,5,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,60mm M87 Mortar,3,0,0,4,1,0,7,0,3,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,81mm M33 Mortar,3,0,0,4,1,0,11,0,3,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,81mm M72 Mortar,3,0,0,4,1,0,11,0,3,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
