id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,27,Stuart VI,132,light tank,2,armor,3,track,1946,1,1949,12,3,4,3,48,17,90,0,3,3,0,1,8,5,12,0,0,79,24,150,0,0,51,90,0,66,120,0,65,120,0,0,0,0,0,0,0,0,0,6,3,3,6,4,4,1,0,0,0,0,0,0,0,0,36015,0,128,128,128
2,27,M24 Chaffee,132,light tank,2,armor,3,track,1947,1,1955,12,4,5,3,49,17,90,0,3,5,0,1,7,6,15,0,0,84,24,24,0,0,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,54095,0,16,16,4125
3,27,M41 Bulldog,132,light tank,2,armor,3,track,1955,1,1974,12,4,4,4,64,26,90,0,5,8,0,1,7,6,18,0,0,86,25,20,10,10,66,120,0,55,90,0,0,0,0,4,3,2,4,3,4,1,0,4,2,2,4,3,3,1,0,0,0,0,0,0,0,0,12002,0,13,13,4126
4,27,Scorpion,132,light tank,2,armor,3,track,1973,1,2000,12,3,3,3,69,24,92,30,10,10,0,0,7,0,10,0,2,82,0,0,40,0,34,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,7006,0,1269,1269,1269
5,27,Scimitar,132,light tank,2,armor,3,track,1973,1,1989,12,3,3,3,69,24,90,30,15,6,0,2,9,0,10,0,2,77,27,26,0,0,25,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,7005,0,1264,1264,1264
6,27,Scimitar,132,light tank,2,armor,3,track,1990,1,1999,12,3,3,3,70,24,90,30,15,6,0,2,9,0,10,0,2,77,18,18,0,17,25,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,3,3,1,0,0,0,0,0,0,0,0,7005,0,1264,1264,1264
8,27,Sherman V,130,main battle tank,2,armor,3,track,1946,1,1949,12,5,5,3,53,11,90,0,3,3,0,1,7,10,31,0,0,78,47,50,0,0,66,120,0,51,90,0,65,120,0,0,0,0,0,0,0,0,0,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,4015,0,129,129,4143
9,27,M4A1(76) W,130,main battle tank,2,armor,3,track,1949,1,1954,12,5,5,4,59,13,42,0,3,4,0,1,7,10,33,0,0,85,35,30,0,15,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,2478,0,444,444,444
10,27,M4A1(76) W HVSS,130,main battle tank,2,armor,3,track,1949,1,1955,12,5,5,4,60,15,90,0,3,4,0,0,7,13,37,0,0,85,21,35,0,15,66,120,0,55,90,0,65,120,0,0,0,0,0,0,0,0,0,10,5,4,9,6,6,2,0,0,0,0,0,0,0,0,12008,0,444,444,444
11,27,Sherman IC,130,main battle tank,2,armor,3,track,1949,1,1957,12,5,5,3,59,13,42,0,4,4,0,0,7,10,32,0,2,47,23,43,0,10,66,120,0,51,90,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,9,5,6,2,0,0,0,0,0,0,0,0,8424,0,471,471,471
12,27,Sherman VC,130,main battle tank,2,armor,3,track,1949,1,1959,12,5,5,3,62,13,42,0,4,4,0,0,7,10,33,0,2,47,26,26,0,26,66,120,0,51,90,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,11,5,6,2,0,0,0,0,0,0,0,0,648,0,471,471,471
14,27,M4 (105),129,CS tank,2,armor,3,track,1949,1,1955,12,5,5,4,56,14,91,0,2,3,0,1,6,12,32,0,0,241,46,0,20,0,55,90,0,66,120,0,65,90,0,0,0,0,0,0,0,0,0,9,4,4,9,5,5,2,0,0,0,0,0,0,0,0,25121,0,1834,3814,3816
16,27,M47,130,main battle tank,2,armor,3,track,1952,1,1967,12,5,5,4,100,16,90,0,10,18,0,0,6,13,37,0,0,90,21,30,10,10,66,120,0,55,90,0,65,120,0,16,8,5,12,9,7,2,0,16,8,5,12,9,6,2,0,0,0,0,0,0,0,0,36745,0,455,455,455
