id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
2,Pistol,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,1,0
3,M1930 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
5,PM-84P SMG,1,primary infantry weapon,0,1,4,0,0,0,0,0,1,2,0
6,PPS wz.43 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
7,wz.88 Tantal AR,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
8,AK Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
9,PPSh-41 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
10,7.62mm DPM LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,20,12,0
11,7.62mm RPD LMG,2,secondary infantry weapon,0,1,6,0,0,0,0,0,17,10,0
12,7.62mm RPK SAW,2,secondary infantry weapon,0,1,5,0,0,0,0,0,19,10,0
13,7.62mm PKM LMG,2,secondary infantry weapon,0,1,6,0,0,0,0,0,22,12,0
14,5.45mm RPK SAW,2,secondary infantry weapon,0,1,5,0,0,0,0,0,27,10,0
15,RPG-2,2,secondary infantry weapon,0,5,4,0,2,222,20,0,3,3,0
16,UKM-2000 LMG,3,team weapon,0,1,6,0,0,0,0,0,22,12,0
17,12.7 NSVT AAMG,4,anti-air weapon,0,1,13,0,1,0,0,0,25,40,0
18,RPG-7,2,secondary infantry weapon,0,5,4,0,2,222,33,0,5,10,0
19,Pc-100,2,secondary infantry weapon,0,8,4,0,4,222,20,0,2,2,0
20,RPG-76 Komar,2,secondary infantry weapon,0,4,4,0,2,222,26,0,5,5,0
21,Dragunov SVD,1,primary infantry weapon,0,1,2,0,0,0,0,0,20,12,0
22,PTRD obr41 ATR,2,secondary infantry weapon,0,2,0,0,1,4,5,0,16,14,0
23,PG-49,2,secondary infantry weapon,0,8,4,0,4,222,20,0,2,2,0
24,M4A1 Carbine,1,primary infantry weapon,0,1,3,0,0,0,0,0,6,9,0
25,WKW Tor 12.7mm,1,primary infantry weapon,0,1,2,0,2,2,0,0,30,36,0
26,wz.96 Beryl SMG,1,primary infantry weapon,0,1,4,0,0,0,0,0,1,4,0
27,P27 Pancerovka,2,secondary infantry weapon,0,7,15,0,2,222,25,0,5,2,0
28,wz.96 Beryl AR,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
29,AKM Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
30,60mm LM-60D Mtr,3,team weapon,0,4,7,0,1,0,0,0,3,47,2
31,RPO Rys-Z RFT,8,infantry flamethrower,0,5,30,0,7,0,0,0,15,8,0
32,RPG-6 Grenade,2,secondary infantry weapon,0,3,4,0,4,222,12,0,3,1,0
33,7.62mm SG43 MMG,3,team weapon,0,1,6,0,0,0,0,0,24,24,0
34,7.62mm SGM MMG,3,team weapon,0,1,6,0,0,0,0,0,24,24,0
35,7.62mm PKMS MMG,3,team weapon,0,1,6,0,0,0,0,0,24,24,0
36,7.62 Maxim HMG,3,team weapon,0,1,5,0,0,0,0,0,24,30,0
37,12.7mm NSW HMG,3,team weapon,0,1,13,0,1,0,0,0,25,40,0
38,12.7mm DShK HMG,3,team weapon,0,1,10,0,1,0,0,0,21,40,0
39,82mm B10 RCL HE,6,medium gun,0,5,7,0,2,0,0,0,6,89,0
40,82mm M37 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,74,2
41,UKM-2000 MMG,3,team weapon,0,1,6,0,0,0,0,0,22,24,0
42,120mm M43 Mtr,3,team weapon,0,5,19,0,2,0,0,0,3,114,9
43,MON-50 Mine,5,light gun,0,5,15,0,0,0,0,0,25,1,0
44,120mm 2B11 Mrtr,3,team weapon,0,5,19,0,2,0,0,0,3,142,3
45,82mm B10 RCL,3,team weapon,0,5,7,0,2,222,24,0,6,16,0
46,107mm B11 RCL,3,team weapon,0,5,11,0,3,222,38,0,8,18,0
47,GNPO Rfl-Gren,2,secondary infantry weapon,0,3,2,0,2,222,8,0,2,5,0
48,73mm SPG-9 RCL,3,team weapon,0,4,5,0,2,222,40,0,7,24,0
49,40mm MK19 GL,3,team weapon,0,3,13,0,1,222,5,0,20,40,0
50,107mm B11 HE,7,large gun,0,5,11,0,3,0,0,0,8,133,0
51,73mm SPG RCL HE,6,medium gun,0,4,5,0,2,0,0,0,7,39,0
52,12.7 WKM-B AAMG,4,anti-air weapon,0,1,13,0,1,0,0,0,25,40,0
53,7.62 SGMB AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,24,24,0
54,12.7 DShK AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,21,40,0
55,14.5 ZPU-2 AAMG,4,anti-air weapon,0,1,15,0,1,3,0,0,23,50,0
56,14.5 KPV AAMG,4,anti-air weapon,0,1,13,0,1,3,0,0,23,50,0
57,23mm ZU-23 (2),4,anti-air weapon,0,2,19,0,1,5,0,6,20,50,60
58,57mm S-60 AAG,4,anti-air weapon,0,3,19,0,2,12,0,0,18,80,0
59,57mm AA Gun (2),4,anti-air weapon,0,3,24,0,2,12,0,0,18,80,0
60,AZP-23-4 AAG,4,anti-air weapon,0,2,23,0,1,5,0,0,20,50,0
61,7.62mm SGMT BMG,5,light gun,0,1,6,0,0,0,0,0,24,10,0
62,7.62mm SGMB CMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
63,7.62mm PKT TMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
64,7.62mm PKT CMG,5,light gun,0,1,6,0,0,0,0,0,22,24,0
65,7.62mm DTM BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
66,7.62mm DTM CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
67,12.7mm DShK CMG,5,light gun,0,1,10,0,1,0,0,0,21,40,0
68,7.62mm MG3 CMG,5,light gun,0,1,10,0,0,0,0,0,17,24,0
69,12.7 WKM-B TMG,5,light gun,0,1,13,0,1,0,0,0,25,40,0
70,7.62mm MG3 AAMG,4,anti-air weapon,0,1,10,0,0,0,0,0,17,24,0
72,20mm TNSh Gun,5,light gun,0,2,11,0,1,3,0,4,20,30,15
73,23mm GSh-23L,19,auto cannon,0,2,20,0,3,5,0,0,15,60,0
74,240mm S-24 Rkt,11,aircraft weapon,0,9,43,0,4,0,0,0,5,40,0
75,120mm L44 WG87,7,large gun,0,7,15,0,3,0,60,70,13,120,120
76,37mm Kwk 36,6,medium gun,0,2,1,0,1,5,0,8,12,40,20
77,30mm 2A42 A/C,19,auto cannon,0,2,14,0,1,6,0,8,24,80,40
78,45mm obr37 Gun,6,medium gun,0,3,2,0,1,6,0,9,11,45,20
79,57mm ZiS-2 Gun,6,medium gun,0,3,3,0,2,11,0,16,18,50,50
80,14.5mm KPV TMG,5,light gun,0,1,13,0,1,3,0,0,23,50,0
81,30mm Mk44 AC,19,auto cannon,0,2,15,0,1,12,0,12,28,80,80
82,28mm SpzB,6,medium gun,0,2,0,0,0,0,0,10,15,25,25
83,57mm M1 Gun,6,medium gun,0,3,3,0,2,10,0,16,13,50,20
84,73mm 2A28 Grom,6,medium gun,0,4,5,0,2,0,40,0,8,39,0
85,100mm D10TG 79,6,medium gun,0,5,11,0,3,21,40,32,14,90,90
86,76mm D56T,6,medium gun,0,4,5,0,2,12,12,13,11,80,40
87,85mm D-48 Gun,6,medium gun,0,5,7,0,2,19,20,25,19,80,20
88,100mm D10T 44,6,medium gun,0,5,11,0,3,18,0,0,14,80,0
89,100mm D10TG 60,6,medium gun,0,5,11,0,3,21,38,24,14,90,90
90,100mm D10TG 55,6,medium gun,0,5,11,0,3,18,28,20,14,90,40
91,120mm Mesko,7,large gun,0,7,15,0,3,0,60,82,14,120,120
92,82mm Vasilek GM,3,team weapon,0,4,11,0,1,222,30,0,5,100,2
93,120mm RAK,7,large gun,0,7,19,25,3,10,60,0,6,205,9
94,122mm D-25T Gun,7,large gun,0,7,15,0,3,17,20,0,12,80,0
95,122mm A-19 FG,7,large gun,0,7,15,0,3,0,0,0,12,210,0
96,30mm AK-230 AAG,4,anti-air weapon,0,2,18,0,5,0,0,0,16,50,0
98,UKM-2000 CMG,5,light gun,0,1,6,0,0,0,0,0,22,30,0
99,73mm 2A28 Gun07,6,medium gun,0,4,5,0,2,0,55,0,8,45,0
100,7.62mm PKT AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,22,24,0
101,125mm D81T 68,7,large gun,0,7,15,0,3,0,45,41,13,120,120
104,122mm Feniks-Z,3,team weapon,0,5,19,0,2,0,0,0,1,232,0
105,132mm M-13 Rckt,3,team weapon,0,5,21,0,2,0,0,0,1,170,0
107,160mm PM Mortar,3,team weapon,0,7,27,0,3,0,0,0,5,161,12
108,152mm wz.77 FH,7,large gun,0,8,21,36,4,10,30,0,9,210,0
109,Crotale VT-1,12,surface-to-air missile,0,8,14,0,14,0,0,0,110,201,8
110,122mm D-30 FH,7,large gun,0,7,15,0,3,0,46,0,10,205,0
111,152mm D-20 FH,7,large gun,0,8,21,36,4,10,30,0,9,214,0
112,122mm M30 FH,7,large gun,0,7,15,0,3,0,20,0,6,202,0
113,LPO-50 Flame,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,2,0
114,152mm D-1 FH,7,large gun,0,8,21,0,4,0,25,0,7,202,0
115,130mm M46 FG,7,large gun,0,7,17,0,3,0,28,0,15,217,0
116,180mm S-23 FG,7,large gun,0,10,27,0,4,0,0,0,12,220,0
117,VehFlamethrower,9,vehicle flamethrower,0,45,40,0,0,0,25,0,20,2,0
118,203mm 2A44 FG,7,large gun,0,11,31,0,5,0,0,0,10,238,0
119,Flamethrower,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,1,0
120,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
121,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
122,76.2mm ZiS-3 FG,6,medium gun,0,4,5,0,2,0,12,0,10,203,0
123,76mm D56TS,6,medium gun,0,4,5,0,2,15,28,13,11,80,40
124,40mm PALLAD-D,2,secondary infantry weapon,0,3,3,0,1,0,0,0,1,9,0
125,9M32 Strela-2,12,surface-to-air missile,0,4,2,0,2,0,0,0,50,68,16
126,Grom-I SAM,12,surface-to-air missile,0,4,2,0,2,0,0,0,120,104,10
127,Grom SAM,12,surface-to-air missile,0,5,4,0,4,0,0,0,130,110,5
128,122mm Rocket LR,3,team weapon,0,5,19,0,2,0,0,0,1,211,0
129,125mm D81T 75,7,large gun,0,7,15,0,3,0,50,43,13,120,120
130,125mm PO-2 Gun,24,multi-charge HEAT,0,7,15,0,3,0,80,67,13,120,130
131,125mm PO-1+ Gun,24,multi-charge HEAT,0,7,15,0,3,0,75,58,13,120,130
132,9M114 Shturm,13,anti-tank guided missile,0,6,0,0,0,222,75,0,80,100,8
