rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,Click for Info,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,125,2,41,65125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PT-76,35,0,4,3,249,98,0,0,20,10,120,0,0,0,0,0,15,4,2,1,4,2,2,1,6,3,2,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,59,74,46,41,1432,0,5,5,5,7,0,5,0,6,3,10,1610,4,4,0,1,12,0,0,0,0,0,0,4146,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,T-34/85 M1944,13,0,4,5,123,96,0,95,20,35,120,0,0,0,120,0,18,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,69,52,41,32152,0,3,0,0,7,0,3,0,13,3,32,49,0,4,0,1,12,0,0,0,0,0,0,2560,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,M4A3E4,13,0,5,5,111,93,79,92,21,50,120,0,90,0,120,0,14,9,4,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,80,61,41,56802,0,3,0,0,7,1,4,0,12,3,37,444,0,4,2,1,12,0,0,0,208,0,0,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,M47 Patton,13,0,5,5,119,93,78,92,26,30,120,0,90,0,120,0,16,16,8,5,12,9,6,2,16,8,5,12,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,53,73,100,41,12012,0,10,0,15,6,0,18,0,13,4,37,455,0,4,0,6,12,0,0,0,208,0,0,455,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,T-54A,59,0,4,4,120,98,77,97,18,6,120,0,90,0,120,0,16,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,62,77,83,41,41273,20,3,0,10,6,1,6,0,13,4,27,4401,0,4,0,1,12,0,0,0,111,0,0,4401,4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,T-54B,59,0,4,4,246,98,77,97,18,6,120,0,90,0,120,0,16,19,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,82,92,41,41273,20,5,0,10,6,2,6,0,13,4,27,4434,0,4,0,1,12,0,0,0,111,0,0,2559,4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,T-55A,59,0,4,4,120,98,77,0,20,23,120,0,90,0,0,0,17,20,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,64,67,89,41,23829,20,5,0,0,6,2,6,0,13,4,27,4401,0,4,0,1,12,0,0,0,111,0,0,4401,4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,T-55A,59,0,4,4,246,98,77,0,20,11,120,0,90,0,0,0,17,20,8,6,23,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,110,95,41,41272,20,5,0,12,6,2,6,0,13,4,27,4434,0,4,0,1,12,0,0,0,111,0,0,4445,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,T-55AM,59,0,4,4,246,98,78,0,16,12,120,0,90,0,0,0,18,26,8,6,29,15,6,3,33,8,6,36,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,70,85,125,138,41,11150,20,10,0,15,6,2,22,0,13,4,27,2667,0,4,0,1,12,0,0,0,111,0,0,4190,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,T-72M,59,0,4,3,129,99,78,0,16,0,120,0,90,0,0,0,20,34,9,6,39,18,7,5,45,16,6,43,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,90,156,41,65394,20,10,16,8,6,2,18,0,13,4,41,1474,0,4,1,1,12,0,0,0,111,0,0,4034,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,M-84,59,0,4,3,129,99,78,0,15,0,120,0,90,0,0,0,20,40,13,6,40,23,11,5,45,23,6,57,30,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,90,83,90,191,41,41218,35,25,14,10,6,3,22,0,13,4,45,3827,0,4,2,1,12,0,0,0,111,0,0,4034,3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,M-84A,59,0,4,3,129,99,78,0,15,0,120,0,90,0,0,0,22,42,13,7,53,18,12,5,46,23,8,58,24,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,90,87,90,202,41,41227,35,35,17,10,6,3,22,0,13,4,46,3827,0,4,2,1,12,0,0,0,111,0,0,4034,3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,PT-76B,35,0,4,3,112,98,0,0,20,10,120,0,0,0,0,0,15,4,2,1,4,2,2,1,6,3,2,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,75,125,59,41,7138,15,5,5,5,7,2,5,0,6,3,10,1610,4,4,0,1,12,0,0,0,0,0,0,4145,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,T-55A,59,0,4,4,120,77,98,0,17,23,90,0,120,0,0,0,18,20,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,80,91,41,23829,20,5,0,3,6,2,6,0,13,4,27,710,0,4,0,1,12,0,0,111,0,0,0,710,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Sherman Dozer,37,0,5,5,111,93,79,0,52,45,120,0,90,0,0,0,12,11,5,4,9,6,6,2,109,5,4,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,51,84,112,41,12833,0,3,0,0,7,1,3,0,0,4,26,262,0,4,0,1,12,0,0,210,208,0,0,7518,7517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,T-55/BTU Dozer,36,0,4,4,120,98,77,0,30,0,120,0,90,0,0,0,16,20,8,6,23,15,6,4,119,8,6,23,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,125,149,41,11210,20,5,0,13,6,2,6,0,0,4,29,1332,0,4,0,1,12,0,0,0,111,0,0,1332,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,M84 CEV,37,0,4,4,78,0,0,0,90,0,0,0,0,0,0,0,20,38,13,6,36,10,6,5,136,23,7,40,23,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,80,85,125,126,41,41223,30,0,0,0,9,0,0,0,0,4,44,264,0,4,2,1,12,0,111,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,M84 Mine Plough,36,0,4,3,129,99,78,0,30,0,120,0,90,0,0,0,20,39,13,6,43,16,10,5,65,23,7,48,20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,81,85,90,212,41,29252,35,25,0,9,6,3,22,0,0,4,46,3822,0,4,2,1,12,0,0,0,111,0,0,3822,3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,M84 Mine Plough,36,0,4,3,104,99,78,0,30,0,120,0,90,0,0,0,20,39,13,6,43,16,10,5,65,23,7,48,20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,81,91,125,226,41,29252,35,25,0,9,6,3,22,0,0,4,46,3822,0,4,2,1,12,0,0,0,111,0,0,3822,3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,M8 HMC,18,0,3,4,47,93,79,92,46,0,120,0,90,0,90,0,16,6,3,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,59,29,41,24007,0,0,0,0,7,0,0,0,0,3,12,1244,0,4,0,1,12,0,0,210,208,210,0,1244,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,SU-100,18,0,4,4,248,77,0,0,15,18,90,0,0,0,0,0,17,11,6,6,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,55,51,41,55003,0,3,0,0,6,0,4,0,13,3,24,2937,0,4,0,1,12,0,0,111,0,0,0,2937,8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,SU-100,18,0,4,4,120,77,0,0,15,12,90,0,0,0,0,0,17,11,6,6,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,56,67,53,41,55003,0,3,0,6,6,0,4,0,13,3,24,2937,0,4,0,1,12,0,0,111,0,0,0,2937,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,SU-100M,18,0,4,4,246,81,0,0,15,9,90,0,0,0,0,0,15,11,6,6,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,68,93,57,41,11025,0,3,5,4,6,0,4,0,13,3,24,2937,0,4,0,1,12,0,0,111,0,0,0,2937,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,ASU-57,175,0,2,3,110,98,0,0,9,12,120,0,0,0,0,0,16,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,57,85,24,41,1283,0,3,0,9,8,0,2,0,6,2,19,174,0,4,0,1,12,0,0,0,0,0,0,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,M18 Hellcat TD,18,0,4,5,111,79,0,0,12,23,90,0,0,0,0,0,27,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,89,44,41,9278,0,4,10,0,7,0,6,0,12,4,21,254,0,4,0,1,12,0,0,208,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,M36B1 Jackson,18,0,5,5,118,79,0,92,12,20,90,0,0,0,120,0,15,7,3,3,10,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,53,93,51,41,41228,0,5,15,0,6,0,6,0,12,4,21,17,0,4,0,1,12,0,0,208,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SU-76M,18,0,3,4,114,0,0,0,20,20,0,0,0,0,0,0,15,5,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,54,24,41,11193,0,2,0,20,7,0,3,0,0,3,10,2936,0,4,0,1,12,0,0,0,0,0,0,8601,8602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,M36B1 Jackson,18,0,5,5,102,79,0,92,12,12,90,0,0,0,120,0,15,7,3,3,10,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,80,105,53,41,41228,0,5,15,8,6,0,6,0,12,4,21,17,0,4,0,1,12,0,0,208,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,M3 Stuart,12,0,3,4,108,93,75,92,33,70,120,0,90,0,120,0,18,5,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,55,40,41,18003,0,2,0,0,8,1,2,0,6,3,10,204,0,4,0,1,12,0,0,0,0,0,0,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,M5 Stuart,12,0,3,4,108,93,75,92,44,103,120,0,90,0,120,0,17,6,3,3,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,55,43,41,41200,0,3,0,0,8,1,2,0,6,3,12,128,0,4,0,1,12,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
