rid,name,uclass,arm_SK,size,crew,wpn_w1,wpn_w2,wpn_w3,wpn_w4,wpn_ammo_HE1,wpn_ammo_AP1,wpn_ammo_HE2,wpn_ammo_AP2,wpn_ammo_HE3,wpn_ammo_AP3,wpn_ammo_HE4,wpn_ammo_AP4,speed,arm.AP_FH,arm.AP_SH,arm.AP_RH,arm.AP_FT,arm.AP_ST,arm.AP_RT,arm.AP_TP,arm.HE_FH,arm.HE_SH,arm.HE_RH,arm.HE_FT,arm.HE_ST,arm.HE_RT,arm.HE_TP,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,radio,start_yr,end_yr,cost,nation,lbm,irvis,fc,wpn1_APCRammo,wpn1_HEATammo,rof,stab,rf,ew,load_cap,survive,load_cost,icon,swim,movcl,smkdev,start_mo,end_mo,sound,wpn_snd_s1,wpn_snd_s2,wpn_snd_s3,wpn_snd_s4,B90,icon_winter,icon_desert,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123
1,**South Africa*,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,125,2,0,65136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Centurion Mk 3,59,0,5,4,95,66,51,0,30,10,120,0,90,0,0,0,12,13,5,5,16,10,6,2,13,11,5,16,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,55,74,80,52,1448,0,10,20,0,7,1,6,0,13,4,38,1003,0,4,1,1,12,0,0,117,117,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Semel,59,0,5,4,95,66,51,0,35,0,120,0,90,0,0,0,13,26,6,6,23,12,6,3,26,15,6,23,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,71,74,79,110,52,8197,10,10,30,0,7,1,16,0,13,4,38,1010,0,4,1,6,12,0,0,117,117,0,0,1010,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Olifant Mk1,59,0,5,4,92,66,51,0,0,0,120,0,90,0,0,0,14,26,6,6,23,12,6,3,26,15,6,23,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80,78,88,166,52,1449,20,15,25,47,6,1,16,0,13,4,38,4864,0,4,1,1,12,0,0,117,117,0,0,4863,4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Olifant Mk1A,59,0,5,4,93,66,51,0,0,0,120,0,90,0,0,0,15,26,6,6,23,12,6,3,26,15,6,23,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,85,87,185,52,23416,30,15,25,47,6,2,16,0,13,4,38,4863,0,4,1,1,12,0,0,117,117,0,0,4863,4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Olifant Mk1B,59,0,5,4,245,66,51,0,0,0,120,0,90,0,0,0,19,28,9,6,25,14,6,4,40,24,9,40,20,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,90,91,125,246,52,1451,35,30,35,33,7,4,22,0,13,5,39,4865,0,4,1,10,12,0,0,117,117,0,0,4865,4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Olifant Mk2B *P,135,0,5,4,101,66,51,0,25,0,120,0,90,0,0,0,20,39,13,6,40,20,10,5,62,30,15,84,38,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,93,121,125,323,52,14117,40,45,20,10,6,6,22,4,13,5,40,4869,0,4,2,1,12,0,0,117,117,0,0,4869,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Olifant Mk2,59,0,5,4,245,66,51,0,0,0,120,0,90,0,0,0,20,39,13,6,40,20,10,4,55,30,15,64,32,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,105,125,321,52,9230,40,45,32,32,7,6,22,3,0,5,40,4867,0,4,2,10,12,0,0,117,117,0,0,4867,4868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Olifant Mk1A,59,0,5,4,245,66,51,0,0,0,120,0,90,0,0,0,15,26,6,6,23,12,6,3,26,15,6,23,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,88,125,194,52,23416,30,15,25,47,7,2,16,0,13,4,38,4863,0,4,1,1,12,0,0,117,117,0,0,4863,4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Ferret Mk.I,32,0,2,2,51,0,0,0,90,0,0,0,0,0,0,0,30,3,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50,76,15,52,8040,0,0,0,0,9,0,0,0,0,4,10,892,0,3,1,1,12,0,117,0,0,0,0,892,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
