id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
2,Pistol,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,1,0
3,M1 Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,6,0
4,M2 Carbine,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,5,0
5,MAS 36 Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
6,M1 Garand,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
7,MAS 49 Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
8,MAS 56 Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
9,M16 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
10,AK47 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
11,M38/49 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
12,MAT 49 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,3,0
13,Uzi SMG,1,primary infantry weapon,0,1,4,0,0,0,0,0,1,2,0
14,Beretta PM12,1,primary infantry weapon,0,1,6,0,0,0,0,0,1,2,0
15,FM 24/29 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,16,12,0
16,7.5mm AAT52 LMG,2,secondary infantry weapon,0,1,6,0,0,0,0,0,16,12,0
17,7.62mm RPD LMG,2,secondary infantry weapon,0,1,6,0,0,0,0,0,17,12,0
18,7.62mm RPK SAW,2,secondary infantry weapon,0,1,5,0,0,0,0,0,19,10,0
19,7.62mm M70 SAW,2,secondary infantry weapon,0,1,5,0,0,0,0,0,19,12,0
20,FN-FAL Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
21,CETME 58 Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
22,SG-542 AR,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,10,0
23,G3 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,10,0
24,Rifle-Grenade,2,secondary infantry weapon,0,3,3,0,2,222,5,0,1,3,0
25,82mm B10 RG,3,team weapon,0,5,7,0,2,222,24,0,6,16,0
26,82mm B10 HE,3,team weapon,0,5,7,0,2,0,0,0,6,89,0
27,106mm M40 RCL,3,team weapon,0,5,11,0,3,222,45,0,10,22,0
28,106mm M40 HE,3,team weapon,0,5,11,0,3,0,0,0,10,154,0
29,.30 Browng MMG,3,team weapon,0,1,5,0,0,0,0,0,20,24,0
30,7.5mm AAT52 MMG,3,team weapon,0,1,6,0,0,0,0,0,16,24,0
31,7.62mm SGM MMG,3,team weapon,0,1,6,0,0,0,0,0,24,24,0
32,7.62 FN-MAG MMG,3,team weapon,0,1,7,0,0,0,0,0,18,24,0
33,7.62mm PKMS MMG,3,team weapon,0,1,6,0,0,0,0,0,22,24,0
35,50 cal M2 HMG,3,team weapon,0,1,10,0,1,0,0,0,23,40,0
36,12.7mm DShK HMG,3,team weapon,0,1,10,0,1,0,0,0,21,40,0
40,60mm M2 Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,40,2
41,60mm M63 Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,30,4
42,81mm M1 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,65,2
43,81mm M61 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,90,2
44,82mm M37 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,74,2
45,120mm M50 Mrtr,3,team weapon,0,5,19,0,2,0,0,0,3,123,9
46,120mm M60 Mrtr,3,team weapon,0,5,19,0,2,0,0,0,3,132,12
48,7.62 M240 AAMG,4,anti-air weapon,0,1,8,0,0,0,0,0,21,24,0
49,.30 Browng AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,20,24,0
50,7.5 AAT52 AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,16,24,0
51,7.62mm NF1 AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,16,24,0
53,7.62 SGMB AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,24,24,0
54,12.7 DShK AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,21,40,0
55,.50 cal AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,23,40,0
56,14.5 ZPU-1 AAMG,4,anti-air weapon,0,1,13,0,1,3,0,0,23,50,0
57,14.5 ZPU-2 AAMG,4,anti-air weapon,0,1,15,0,1,3,0,0,23,50,0
58,14.5 ZPU-4 AAMG,4,anti-air weapon,0,1,18,0,1,3,0,0,23,50,0
59,.30 Browng CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
60,7.9mm Besa CMG,5,light gun,0,1,5,0,0,0,0,0,23,24,0
61,7.62mm SGMT BMG,5,light gun,0,1,6,0,0,0,0,0,24,10,0
62,7.62mm SGMB CMG,5,light gun,0,1,6,0,0,0,0,0,24,24,0
63,7.5mm AAT52 CMG,5,light gun,0,1,6,0,0,0,0,0,16,24,0
64,7.62mm PKT CMG,5,light gun,0,1,6,0,0,0,0,0,22,24,0
65,7.5mm AAT52 CMG,5,light gun,0,1,6,0,0,0,0,0,16,24,0
66,7.62mm NF1 CMG,5,light gun,0,1,6,0,0,0,0,0,16,24,0
67,7.5mm FM31 CMG,5,light gun,0,1,7,0,0,0,0,0,24,24,0
68,.50 cal M2 TMG,5,light gun,0,1,10,0,1,0,0,0,23,40,0
70,15mm Besa TMG,5,light gun,0,1,10,0,1,2,0,0,26,40,0
71,50-Cal M55 Quad,4,anti-air weapon,0,1,19,0,1,0,0,0,23,40,0
72,40mm Bofors AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
73,20mm Mle 693/F2,4,anti-air weapon,0,2,13,0,1,5,0,5,26,45,40
74,23mm (2) ZU-23,4,anti-air weapon,0,2,19,0,1,5,0,0,20,50,0
76,37mm M6 Gun,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
77,47mm SA35 Gun,6,medium gun,0,3,3,0,1,5,4,0,8,45,0
78,57mm M1 AT-Gun,6,medium gun,0,3,3,0,2,10,0,16,13,50,20
79,Mortier cn 60mm,5,light gun,0,4,7,0,1,11,20,0,5,53,2
80,75mm CN SA49,6,medium gun,0,4,5,0,2,11,0,0,13,55,0
82,73mm 2A28 Grom,6,medium gun,0,4,5,0,2,0,40,0,8,39,0
85,90mm Gun F1,6,medium gun,0,5,9,0,2,0,32,0,8,35,0
88,90mm Gun F4,6,medium gun,0,5,9,0,2,0,32,36,13,45,90
92,100mm D10TG 79,6,medium gun,0,5,11,0,3,21,40,32,14,90,90
93,105mm Gun,7,large gun,0,5,11,0,3,0,43,60,13,100,110
94,105mm M101 FH,7,large gun,0,5,11,0,3,0,12,0,6,201,0
95,76.2mm M1942 FG,6,medium gun,0,4,5,0,2,0,12,0,10,203,0
96,122mm D-30 FH,7,large gun,0,7,15,0,3,0,46,0,10,205,0
97,155mm M2 FG,7,large gun,0,8,21,0,4,0,0,0,11,209,0
99,76mm M1943 ATG,6,medium gun,0,4,5,0,2,9,12,13,10,50,25
100,115mm 3BM-21 75,7,large gun,0,6,13,0,3,0,50,45,11,100,100
104,57mm M18A1 CSR,3,team weapon,0,3,3,0,2,222,7,0,7,9,0
105,M9A1 Bazooka,2,secondary infantry weapon,0,4,2,0,2,222,12,0,4,5,0
106,M20 Bazooka,2,secondary infantry weapon,0,5,7,0,2,222,28,0,4,6,0
107,LRAC F1,2,secondary infantry weapon,0,5,11,0,2,222,40,0,5,10,0
108,RPG-7,2,secondary infantry weapon,0,5,4,0,2,222,33,0,5,10,0
109,Type 69 RPG,2,secondary infantry weapon,0,5,4,0,2,222,26,0,5,10,0
112,106mm M40A1 RCL,3,team weapon,0,5,11,0,3,222,62,0,10,27,0
113,106mm M40A1 HE,3,team weapon,0,5,11,0,3,0,0,0,10,154,0
115,122mm Rkt SR,3,team weapon,0,5,19,0,2,0,0,0,1,201,0
116,132mm M-13 Rckt,3,team weapon,0,5,21,0,2,0,0,0,1,170,0
117,Pole Mine,2,secondary infantry weapon,0,10,6,0,10,222,18,0,12,1,0
118,Frag Bomb,5,light gun,0,5,15,0,2,222,2,0,25,1,0
119,Anti-Tank Mine,2,secondary infantry weapon,0,10,6,0,9,222,20,0,12,1,0
120,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
121,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
122,Claymore Mine,5,light gun,0,5,15,0,0,0,0,0,25,1,0
123,40mm M79 GL,2,secondary infantry weapon,0,3,3,0,1,222,5,0,3,7,0
124,30mm AGS-17 GL,3,team weapon,0,2,15,0,1,0,0,0,15,35,1
128,MIM-23A HAWK,12,surface-to-air missile,0,19,54,0,54,0,0,0,100,255,40
130,9M32 Strela-2,12,surface-to-air missile,0,4,2,0,2,0,0,0,50,68,16
131,Redeye SAM,12,surface-to-air missile,0,4,2,0,2,0,0,0,70,66,12
132,Stinger SAM,12,surface-to-air missile,0,4,3,0,3,0,0,0,100,100,2
135,Crotale,12,surface-to-air missile,0,8,14,0,14,0,0,0,90,170,6
136,Crotale VT-1,12,surface-to-air missile,0,8,14,0,14,0,0,0,110,201,8
137,3M9 Kub,12,surface-to-air missile,0,17,57,0,57,0,0,0,140,255,120
139,9M33 Osa,12,surface-to-air missile,0,10,15,0,15,0,0,0,80,180,40
145,Sagger,13,anti-tank guided missile,0,5,0,0,0,222,40,0,60,60,10
150,Milan,13,anti-tank guided missile,0,6,0,0,0,222,60,0,80,40,1
155,HOT,13,anti-tank guided missile,0,8,0,0,0,222,80,0,80,80,3
157,SS-10,13,anti-tank guided missile,0,3,0,0,0,222,35,0,50,32,12
158,SS-11,13,anti-tank guided missile,0,8,0,0,0,222,60,0,60,60,7
160,Eryx,23,multi-charge ATGM,0,6,0,0,0,222,90,0,90,12,1
165,BGM-71B TOW,13,anti-tank guided missile,0,6,0,0,0,222,43,0,90,75,2
166,BGM-71C I-TOW,13,anti-tank guided missile,0,6,0,0,0,222,63,0,90,75,2
167,BGM-71D TOW-2,13,anti-tank guided missile,0,8,0,0,0,222,90,0,90,75,2
169,Spiral,13,anti-tank guided missile,0,6,0,0,0,222,75,0,80,100,8
172,7.62mm NF1 MG,3,team weapon,0,1,6,0,0,0,0,0,16,24,0
174,.50 cal MG,3,team weapon,0,1,10,0,1,0,0,0,23,40,0
175,7.62mm MG,11,aircraft weapon,0,1,5,0,0,0,0,0,18,24,0
176,12.7mm MG,11,aircraft weapon,0,1,10,0,1,0,0,0,23,40,0
177,12.7mm (4) YaKB,19,auto cannon,0,1,20,0,1,0,0,0,27,40,0
180,20mm M3 Hispano,11,aircraft weapon,0,2,10,0,3,0,0,0,16,20,0
181,23mm GSh-23L,11,aircraft weapon,0,2,20,0,3,0,0,0,15,40,0
