rid,name,nation,start_yr,end_yr,pscr,type,ERID[1],ERID[2],ERID[3],ERID[4],ERID[5],ERID[6],ERID[7],ERID[8],ERID[9],ERID[10],start_mo,end_mo,exp_mod,mor_mod,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59
1,Battalion HQ,12,46,125,10,5,245,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Tank Company,12,46,53,1,2,8,8,190,1011,1011,1011,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,MBT Company,12,81,125,1,2,24,24,1012,1012,1012,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Urban MBT Co,12,103,125,1,2,645,645,1005,1005,1005,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Urban MBT Pl,12,103,125,1,1,645,645,645,645,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Urban MBT Sec,12,103,125,1,1,645,645,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,LRP Co,12,67,72,3,2,443,443,1038,1038,1038,0,0,0,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Light Tank Pl,12,46,67,1,1,2,2,2,2,2,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Abn Tank Sec,12,53,97,1,1,302,302,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,MGS Section,12,106,125,1,0,354,354,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Tank Platoon,12,46,92,1,1,8,8,8,8,8,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,MBT Platoon,12,81,125,1,1,24,24,24,24,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Tank Section,12,46,92,1,1,8,8,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CS Tank Platoon,12,53,89,1,1,614,614,614,614,614,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Anti-Tank Sec,12,66,75,1,0,26,26,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Lt SPAA Sec,12,46,65,2,1,329,329,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Antiarmor Sec,12,70,125,1,1,221,221,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Inf SAM (M),12,66,125,3,1,79,79,392,392,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,SP Mortar Spt,12,57,125,2,1,32,32,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,SP-SAM Platoon,12,69,125,2,1,49,49,49,49,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,SPAA Section,12,46,93,2,1,50,50,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,SP-SAM Section,12,69,125,2,1,49,49,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,SAM Battery,12,54,125,2,1,54,54,54,54,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Cmd Vehicles,12,46,125,4,1,337,337,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Armored Car Sec,12,67,125,1,0,311,311,0,0,0,0,0,0,0,0,6,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,APC Platoon,12,46,110,4,1,60,60,60,60,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APC,12,46,110,4,0,60,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Hvy Truck Sec,12,46,125,4,1,69,69,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Utility Vehicle,12,46,125,4,0,67,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Inf A/T Support,12,46,125,3,0,72,72,73,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Inf-SAM Sec,12,66,125,3,0,79,79,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Mortar Spt,12,46,125,2,1,82,82,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Howitzer Pl,12,46,125,2,0,87,87,87,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Mortar Sec (M),12,46,125,2,0,82,387,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,AGL Section,12,82,125,3,0,95,95,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,ATGM Support,12,70,125,3,0,75,75,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Ranger Platoon,12,50,53,3,1,442,442,442,442,515,515,966,966,112,0,12,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LRP Platoon,12,67,72,3,1,443,443,443,443,443,443,443,443,0,0,1,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Armored Car Sec,12,46,60,1,0,56,56,0,0,0,0,0,0,0,0,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Lift Helo Sec,12,51,125,4,1,114,114,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Sniper,12,46,125,3,1,112,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5 Lift Helos,12,51,125,4,1,114,114,114,114,114,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Lift Helo,12,51,125,4,0,114,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Transport A/C,12,46,125,4,1,596,596,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Strike Element,12,46,125,4,1,151,151,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Pack How Bty,12,46,65,2,1,530,530,530,530,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Medium MG Sec,12,46,125,3,0,771,771,771,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MLRS Section,12,83,125,2,1,159,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Inf-ATGM Spt,12,70,125,3,1,75,75,75,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MLRS Battery,12,83,125,2,1,159,159,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Light Art Bn VN,12,65,72,2,1,357,357,357,357,357,357,357,357,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Abn Tank Sec,12,106,125,1,1,683,683,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Abn Tank Pl,12,106,125,1,1,683,683,683,683,683,0,0,0,0,0,7,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SAM Sec,12,54,125,2,0,54,54,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,MLRS Bn,12,83,125,2,1,159,159,159,159,159,159,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
