id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,0,*****Cyprus****,344,NO UNIT,14,other,0,default,1960,8,2025,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65131,0,0,0,0
5,0,<T-34/85 M1947,130,main battle tank,2,armor,3,track,1961,1,1970,12,4,5,3,51,19,41,0,3,3,0,0,7,13,22,0,0,84,25,25,5,0,59,120,0,0,0,0,62,120,0,0,0,0,0,0,0,0,0,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,47100,0,744,744,744
6,0,<T-34/85M,130,main battle tank,2,armor,3,track,1971,1,1984,12,4,5,3,58,19,61,0,3,3,0,0,7,13,22,0,0,90,20,20,15,0,59,120,0,0,0,0,62,120,0,0,0,0,0,0,0,0,0,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,47100,0,744,744,744
7,47,T-34/85M+,130,main battle tank,2,armor,3,track,1965,11,1984,12,4,5,3,62,19,61,0,3,3,0,0,7,13,22,0,0,90,20,20,15,0,59,120,0,55,90,0,62,120,0,0,0,0,0,0,0,0,0,9,6,7,10,8,6,2,0,0,0,0,0,0,0,0,1253,0,744,744,744
8,47,AMX-30,130,main battle tank,2,armor,3,track,1975,1,2000,12,4,4,4,120,22,82,20,15,18,0,0,6,13,36,0,1,97,22,0,25,0,56,120,0,65,90,0,0,0,0,0,0,0,0,0,0,0,0,19,6,3,19,6,6,2,0,0,0,0,0,0,0,0,52900,0,2207,2207,2207
9,47,AMX-30CY,130,main battle tank,2,armor,3,track,1984,1,2005,12,4,4,4,155,23,81,35,35,22,0,0,6,13,36,0,2,99,12,0,30,5,56,120,0,65,90,0,0,0,0,0,0,0,0,0,0,0,0,19,6,3,19,6,6,2,0,0,0,0,0,0,0,0,6014,0,2211,2211,2211
10,47,AMX-30B2,130,main battle tank,2,armor,3,track,1984,1,2025,12,4,4,4,164,23,80,35,35,22,0,2,6,13,37,0,2,99,22,0,15,10,231,33,10,50,90,0,0,0,0,23,16,6,33,16,8,5,0,19,8,5,22,12,6,4,0,0,0,0,0,0,0,0,31111,0,2209,2209,2209
13,47,M48A5 T1C,130,main battle tank,2,armor,3,track,1983,1,2000,12,5,4,4,133,17,81,20,15,18,0,2,6,13,38,0,2,91,24,0,15,15,66,120,0,55,90,0,0,0,0,20,9,5,15,8,6,3,0,20,9,5,15,8,5,3,0,0,0,0,0,0,0,0,12015,0,1570,1570,1570
14,47,M48A5 T2C,130,main battle tank,2,armor,3,track,1987,1,2010,12,5,4,4,153,17,81,25,25,18,0,3,6,13,38,0,2,92,19,0,15,20,66,120,0,55,90,0,0,0,0,20,9,5,15,8,6,3,0,20,9,5,15,8,5,3,0,0,0,0,0,0,0,0,12015,0,1566,1566,1566
15,47,M48A5 T3C,130,main battle tank,2,armor,3,track,2000,1,2025,12,5,4,4,179,17,91,35,25,22,0,4,6,13,38,0,2,93,14,0,15,25,66,120,0,55,90,0,0,0,0,20,9,5,15,8,6,3,0,20,9,5,15,8,5,3,0,0,0,0,0,0,0,0,12015,0,1567,1567,1567
17,47,T-80U,130,main battle tank,2,armor,3,track,2002,1,2025,12,4,3,5,347,23,92,30,30,22,2,3,7,0,46,0,2,82,15,0,9,15,143,0,6,63,120,0,47,90,0,108,25,13,140,34,15,11,0,78,13,7,85,26,12,6,0,0,0,0,0,0,0,0,11021,0,1455,1455,1455
