id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
1,Sniper Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,30,15,0
2,Pistol,1,primary infantry weapon,0,1,1,0,0,0,0,0,0,1,0
3,Mauser Rifle,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,10,0
4,M1 Carbine,1,primary infantry weapon,0,1,1,0,0,0,0,0,1,6,0
5,M2 Carbine,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,5,0
6,M1 Garand,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
7,.45 INA 953 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,2,0
8,Taurus M9 SMG,1,primary infantry weapon,0,1,5,0,0,0,0,0,1,2,0
9,IMBEL LAR Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,10,0
10,MD-2/3 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
11,7.92mm ZB30 LMG,2,secondary infantry weapon,0,1,5,0,0,0,0,0,18,12,0
12,7.62mm  LAR LMG,2,secondary infantry weapon,0,1,8,0,0,0,0,0,18,12,0
13,FN-Minimi SAW,2,secondary infantry weapon,0,1,6,0,0,0,0,0,21,10,0
14,SAFN M49 Rifle,1,primary infantry weapon,0,1,2,0,0,0,0,0,1,10,0
15,M9A1 Bazooka,2,secondary infantry weapon,0,4,2,0,2,222,12,0,4,5,0
16,M1 Rocket Lnchr,2,secondary infantry weapon,0,5,7,0,3,222,28,0,4,6,0
17,Rifle-Grenade,2,secondary infantry weapon,0,3,3,0,2,222,5,0,1,3,0
18,Energa Grenade,2,secondary infantry weapon,0,4,5,0,2,222,25,0,1,2,0
19,M2 Carl Gustav,2,secondary infantry weapon,0,5,7,0,2,222,40,0,6,9,0
20,M72 LAW,2,secondary infantry weapon,0,4,4,0,2,222,30,0,5,4,0
21,M136/AT4 LAW A,2,secondary infantry weapon,0,5,7,0,2,222,42,0,5,4,0
22,FN-FAP SAW,2,secondary infantry weapon,0,1,4,0,0,0,0,0,20,10,0
23,M3A1 SMG,1,primary infantry weapon,0,1,6,0,0,0,0,0,1,2,0
24,BAR,2,secondary infantry weapon,0,1,5,0,0,0,0,0,17,12,0
25,M16A2 Rifle,1,primary infantry weapon,0,1,3,0,0,0,0,0,1,8,0
26,9mm Uru SMG,1,primary infantry weapon,0,1,6,0,0,0,0,0,1,2,0
27,Shotgun,1,primary infantry weapon,0,1,8,0,0,0,0,0,5,1,0
28,M82 SniperRifle,1,primary infantry weapon,0,1,2,0,2,2,0,0,30,36,0
29,RPG-32,24,multi-charge HEAT,0,5,9,0,2,222,65,0,5,9,0
30,57mm M18A1 RCL,3,team weapon,0,3,3,0,2,222,7,0,7,9,0
32,20mm 20M621 Pod,19,auto cannon,0,2,11,0,1,4,0,0,27,30,0
33,2x Syrocot 68,11,aircraft weapon,0,4,11,0,1,222,41,0,90,100,1
34,60mm M19 Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,61,2
35,.30 Browng MMG,3,team weapon,0,1,5,0,0,0,0,0,20,24,0
36,7.62mm LAR MMG,3,team weapon,0,1,8,0,0,0,0,0,18,24,0
37,Uirapuru MMG,3,team weapon,0,1,6,0,0,0,0,0,20,24,0
38,.50 Browng HMG,3,team weapon,0,1,10,0,1,0,0,0,23,40,0
39,60mm M63 Mortar,3,team weapon,0,4,7,0,1,0,0,0,3,30,4
40,81mm M1 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,65,2
41,81mm L16 Mortar,3,team weapon,0,4,11,0,1,0,0,0,3,113,2
42,120mm M43 Mrtr,3,team weapon,0,5,19,0,2,0,0,0,3,114,3
43,120mm 2B18 Mrtr,3,team weapon,0,5,19,0,2,0,0,0,5,176,8
44,107mm M30 Mrtr,3,team weapon,0,4,15,0,2,0,0,0,3,137,15
45,75mm M20 RCL,3,team weapon,0,4,5,0,2,222,9,0,7,16,0
46,106mm M40 RCL,3,team weapon,0,5,11,0,3,222,45,0,10,22,0
47,75mm M20 RCL HE,3,team weapon,0,4,5,0,2,0,0,0,7,50,0
48,106mm M40A1 RCL,3,team weapon,0,5,11,0,3,222,62,0,10,27,0
50,40mm Mk19 GL,3,team weapon,0,3,13,0,1,222,5,0,20,40,0
51,.30 M1919 AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,20,24,0
52,7.62mm M60 AAMG,4,anti-air weapon,0,1,5,0,0,0,0,0,18,24,0
53,Uirapuru AAMG,4,anti-air weapon,0,1,6,0,0,0,0,0,20,24,0
54,7.62mm MG3 AAMG,4,anti-air weapon,0,1,10,0,0,0,0,0,17,24,0
55,.50 Browng AAMG,4,anti-air weapon,0,1,10,0,1,0,0,0,23,40,0
57,40mm Bofors AAG,4,anti-air weapon,0,3,15,0,1,7,0,0,14,46,0
59,FN TMG,5,light gun,0,1,6,0,0,0,0,0,20,24,0
60,7.62mm MG3 CMG,5,light gun,0,1,10,0,0,0,0,0,17,24,0
61,FN CMG,5,light gun,0,1,6,0,0,0,0,0,20,24,0
62,7.62mm MG74 CMG,5,light gun,0,1,9,0,0,0,0,0,17,24,0
64,.50 Browng BMG,5,light gun,0,1,10,0,1,0,0,0,23,20,0
65,.30 Browng BMG,5,light gun,0,1,5,0,0,0,0,0,20,10,0
66,.30 Browng CMG,5,light gun,0,1,5,0,0,0,0,0,20,24,0
68,.50 Browng TMG,5,light gun,0,1,10,0,1,0,0,0,23,40,0
69,.30 (2) BMG,5,light gun,0,1,8,0,0,0,0,0,20,10,0
70,20mm Rh202 AC,19,auto cannon,0,2,14,0,1,5,0,5,23,60,60
71,50-Cal M55 Quad,4,anti-air weapon,0,1,19,0,1,0,0,0,23,40,0
72,.50 Browng CMG,5,light gun,0,1,10,0,1,0,0,0,23,40,0
74,25mm KBA BA01,19,auto cannon,0,2,13,0,1,6,0,7,20,70,70
76,20mm Polsten,4,anti-air weapon,0,2,11,0,1,3,0,0,18,45,0
78,37mm M5 Gun,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
79,37mm M6 Gun,6,medium gun,0,2,1,0,1,6,0,0,14,40,0
80,35mm (2) Rh 503,4,anti-air weapon,0,2,25,0,1,6,0,11,23,80,80
81,47mm M39 Gun,6,medium gun,0,3,2,0,1,6,7,0,8,45,0
82,76mm M1A2 Gun,6,medium gun,0,4,5,0,2,14,0,18,13,70,45
83,75mm CN SA50,6,medium gun,0,4,5,0,2,20,0,0,13,75,0
84,75mm M6 Gun,6,medium gun,0,4,5,0,2,10,0,0,9,60,0
85,76mm M32 Gun 55,6,medium gun,0,4,5,0,2,15,16,20,13,75,60
86,90mm DR/90 Gun,6,medium gun,0,5,9,0,2,0,30,18,11,80,60
87,90mm Gun F3,6,medium gun,0,5,9,0,2,0,32,39,13,45,90
88,90mm Ckll 2/3,6,medium gun,0,5,9,0,2,0,35,20,9,45,54
89,57mm M1 Gun,6,medium gun,0,3,3,0,2,10,0,16,13,50,20
90,76mm M1A1 Gun,6,medium gun,0,4,5,0,2,12,0,18,13,70,45
91,EC-90 Gun 75,6,medium gun,0,5,9,0,2,0,30,20,12,45,54
92,60mm GunMortar,5,light gun,0,4,7,0,1,11,20,0,5,53,2
93,EC-90 Gun 88,6,medium gun,0,5,9,0,2,0,30,26,12,45,80
94,105mm L7 Be76,7,large gun,0,5,11,0,3,0,43,37,13,100,100
95,105mm M68 78,7,large gun,0,5,11,0,3,0,43,40,13,100,100
97,105mm M68 83,7,large gun,0,5,11,0,3,0,43,50,13,100,100
98,105mm Gun F1 81,7,large gun,0,5,11,0,3,0,40,39,14,100,100
99,75mm M116 PH,6,medium gun,0,4,5,0,2,0,9,0,6,162,0
100,105mm M56 PH,7,large gun,0,5,11,0,3,0,12,0,6,201,0
101,105mm Gun G2,7,large gun,0,5,11,0,3,0,40,63,14,100,100
102,127mm Rocket,3,team weapon,0,5,19,0,2,0,0,0,1,206,0
103,180mm Rocket,3,team weapon,0,7,31,0,3,0,0,0,1,205,0
104,300mm HE Rocket,3,team weapon,0,12,90,0,5,0,0,0,1,255,0
105,105mm L7 WG81,7,large gun,0,5,11,0,3,0,43,46,13,100,100
106,105mm M101 CSH,7,large gun,0,5,11,0,3,0,10,0,7,80,0
107,105mm Gun F 65,7,large gun,0,5,11,0,3,0,36,0,14,100,0
108,75mm M8 FH,6,medium gun,0,4,5,0,2,0,9,0,6,162,0
109,105mm M101 FH,7,large gun,0,5,11,0,3,0,12,0,6,201,0
110,155mm Bg 50,7,large gun,0,8,21,0,4,0,0,0,6,208,0
111,155mm M185 FH,7,large gun,0,8,21,48,4,10,0,0,10,214,0
112,155mm M284 FH,7,large gun,0,8,21,48,4,10,0,0,10,220,0
113,155mm M114A1 FH,7,large gun,0,8,21,0,4,0,0,0,6,205,0
114,120mm Gun G1 90,7,large gun,0,7,15,0,3,0,60,63,13,120,120
117,105mm L118 LG,7,large gun,0,5,11,0,3,0,30,0,8,207,0
118,Claymore Mine,5,light gun,0,1,15,0,0,0,0,0,25,1,0
119,M1 Flamethrower,8,infantry flamethrower,0,45,25,0,0,0,14,0,30,1,0
120,Satchel Charge,2,secondary infantry weapon,0,10,20,0,18,0,15,0,15,1,0
121,Hand Grenade,2,secondary infantry weapon,0,3,6,0,1,0,0,0,3,1,0
122,Pole Mine,2,secondary infantry weapon,0,10,6,0,10,222,18,0,12,1,0
123,40mm M79 GL,2,secondary infantry weapon,0,3,3,0,1,222,5,0,3,7,0
124,40mm Mod GL6,2,secondary infantry weapon,0,3,3,0,1,222,5,0,3,8,0
132,RBS-70 SAM,12,surface-to-air missile,0,5,4,0,4,0,0,0,90,100,4
133,Mistral SAM,12,surface-to-air missile,0,5,3,0,3,0,0,0,120,100,6
134,9M338 Igla-S,12,surface-to-air missile,0,4,6,0,3,0,0,0,130,120,2
137,MIM-23B I-HAWK,12,surface-to-air missile,0,19,74,0,74,0,0,0,140,255,30
140,30mm GSh-30K,19,auto cannon,0,2,13,0,1,6,0,8,20,80,40
141,9M120M Ataka-M,23,multi-charge ATGM,0,7,17,0,0,222,95,0,95,160,8
142,2x122mm S13 Kor,11,aircraft weapon,0,5,29,0,2,222,40,0,90,100,3
143,2x 80mm S-8,11,aircraft weapon,0,3,17,0,1,222,42,0,5,44,2
146,SS-11,13,anti-tank guided missile,0,8,0,0,0,222,60,0,60,60,7
148,Cobra,13,anti-tank guided missile,0,5,0,0,0,222,48,0,60,40,8
151,Dragon I,13,anti-tank guided missile,0,8,0,0,0,222,33,0,60,20,2
152,Dragon II,13,anti-tank guided missile,0,8,0,0,0,222,50,0,60,20,2
154,Eryx,23,multi-charge ATGM,0,6,0,0,0,222,90,0,90,12,1
157,RBS-56 Bill,22,top-attack ATGM,0,8,0,0,0,222,90,0,90,40,3
162,Milan III,23,multi-charge ATGM,0,6,0,0,0,222,100,0,80,40,1
167,MSS-1.2 AC,13,anti-tank guided missile,0,5,0,0,0,222,60,0,80,40,10
