rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,X1,X2,X3,X4,X5,X6,X7
1,6.5mm m14 MG,3,0,4,1,0,0,8,32,80,0,0,0,573,0,0,0,0,0,0,0
2,Steyr-Mannl m12,1,0,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0
3,7.92mm MG34 LMG,2,0,2,1,0,0,9,36,64,0,0,0,540,0,0,0,0,0,0,0
4,6.5mm m14 BMG,5,0,4,1,0,0,8,32,80,0,0,0,573,0,0,0,0,0,0,0
5,7.92mm MG42 MG,3,0,3,1,0,0,14,40,100,0,0,0,552,0,0,0,0,0,0,0
6,7.92mm MG34 BMG,5,0,3,1,0,0,10,28,32,0,0,0,546,0,0,0,0,0,0,0
7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20/65mm m35,5,0,222,2,12,38,14,56,80,48,63,0,477,0,0,0,0,0,0,0
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,37mm m32 AA,4,0,6,2,12,44,11,64,180,0,0,0,0,0,0,0,0,0,0,0
12,37mm SA38 Gun,5,0,6,2,12,44,2,44,120,0,0,0,0,0,0,0,0,0,0,0
13,37/45mm Gun,5,0,6,2,12,40,2,44,160,72,58,0,0,0,0,0,0,0,0,0
14,37L40 Vickers T,5,0,6,2,12,43,2,44,160,72,77,0,0,0,0,0,0,0,0,0
15,37mm m32 AA/AT,4,0,6,2,22,44,10,50,180,0,0,0,0,0,0,0,0,0,0,0
16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,40mm Bofors Gun,4,0,6,3,26,56,11,60,207,0,0,0,991,0,0,0,0,0,0,0
18,47/32mm Gun,5,0,7,3,14,47,4,52,120,60,0,75,0,0,0,0,0,0,0,0
19,47/32mm m39 Gun,5,0,7,3,15,58,3,56,140,0,0,75,0,0,0,0,0,0,0,0
20,47/32mm m35 Gun,5,0,7,3,14,54,4,52,120,60,69,75,0,0,0,0,0,0,0,0
21,47/32mm m37 Gun,5,0,7,3,13,57,3,52,120,0,0,75,0,0,0,0,0,0,0,0
22,47mm SA35 Gun,5,0,7,3,18,58,3,48,148,0,0,0,0,0,0,0,0,0,0,0
23,47/40mm Gun,5,0,7,3,15,64,3,56,120,0,0,75,0,0,0,0,0,0,0,0
24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6pdr OQF Mk4/5L,5,0,7,3,22,112,4,76,160,144,158,0,0,0,0,0,0,0,0,0
29,6pdr OQF Mk2/3,5,0,7,3,22,98,4,72,160,160,148,0,0,0,0,0,0,0,0,0
30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,65/17mm Gun,6,0,8,4,19,25,6,52,216,40,0,83,0,0,0,0,0,0,0,0
32,75/13mm FG,6,0,8,4,18,45,6,48,120,0,0,0,0,0,0,0,0,0,0,0
33,75/27mm m906,6,0,9,4,27,72,6,48,216,40,0,0,0,0,0,0,0,0,0,0
34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3in OML Mortar,3,0,5,5,12,0,7,16,208,20,0,0,0,0,0,0,0,0,0,0
38,17pdr OQF Gun,6,0,9,4,29,184,5,140,207,192,251,0,0,0,0,0,0,0,0,0
39,75/18mm m34 FH,6,0,8,4,22,52,6,56,223,40,0,0,0,0,0,0,0,0,0,0
40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,75mm KwK37 L/24,6,0,8,4,24,57,6,52,160,0,0,85,0,0,0,0,0,0,0,0
42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,75/34mm Gun,6,0,8,4,25,82,6,48,160,0,0,92,0,0,0,0,0,0,0,0
44,75/27mm m911,6,0,8,4,25,91,6,56,216,40,0,92,0,0,0,0,0,0,0,0
45,75/27mm m912,6,0,8,4,25,94,6,56,216,40,0,92,0,0,0,0,0,0,0,0
46,75mm M3 Gun,6,0,8,4,25,102,6,68,160,0,0,0,0,0,0,0,0,0,0,0
47,75/46mm m34 Gun,6,0,8,4,27,146,5,100,207,140,176,0,0,0,0,0,0,0,0,0
48,75mm KwK42 L/70,6,0,9,4,28,188,5,136,209,160,251,0,0,0,0,0,0,0,0,0
49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
52,,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,81mm m34 Mortar,3,0,5,5,18,0,7,16,208,20,0,0,0,0,0,0,0,0,0,0
57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,88mm FlaK18/36,4,0,12,5,36,162,9,132,210,94,220,120,0,0,0,0,0,0,0,0
60,,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,25pdr QF GH,7,0,10,5,20,87,8,56,216,0,0,0,0,0,0,0,0,0,0,0
64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,90mm M3 Gun,7,0,12,5,35,185,7,124,208,200,232,0,0,0,0,0,0,0,0,0
66,90/53mm m37 Gun,7,0,12,5,35,174,9,100,207,200,232,0,0,0,0,0,0,0,0,0
67,,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0
68,105/25mm m28 Gn,7,0,12,6,37,76,10,52,160,80,0,104,0,0,0,0,0,0,0,0
69,Bayonet,1,0,1,1,0,0,4,4,4,0,0,0,725,0,0,0,0,0,0,0
70,100/17mm m14 FH,7,0,12,6,32,63,10,56,225,40,0,0,0,0,0,0,0,0,0,0
71,105/32mm m15 FG,7,0,12,6,34,74,10,48,224,40,0,100,0,0,0,0,0,0,0,0
72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Torpedo,13,0,12,15,210,0,100,40,80,8,0,0,0,0,0,0,0,0,0,0
81,Torpedo,13,0,12,15,0,222,100,80,80,8,0,210,0,0,0,0,0,0,0,0
82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Flamethrower,8,0,2,15,150,0,15,4,4,0,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,2,10,0,222,8,4,4,0,0,150,0,0,0,0,0,0,0,0
85,Gasoline Bomb,8,0,1,3,55,222,2,4,4,0,0,55,603,0,0,0,0,0,0,0
86,AT Granata,2,0,2,6,0,222,2,4,4,0,0,75,483,0,0,0,0,0,0,0
87,SRCM 35 Granata,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
88,Shotel Sword,2,0,1,1,0,0,4,4,4,0,0,0,725,0,0,0,0,0,0,0
89,Panzerfaust 30,2,0,4,4,0,222,6,4,4,0,0,198,624,0,0,0,0,0,0,0
90,PIAT,2,0,3,4,0,222,2,4,8,0,0,130,633,0,0,0,0,0,0,0
91,M1 Bazooka,2,0,3,4,0,222,8,8,16,0,0,90,636,0,0,0,0,0,0,0
92,StHGr 24,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
93,M28 RG Launcher,2,0,2,2,19,222,8,8,16,0,0,20,0,0,0,0,0,0,0,0
94,6.5mm Breda LMG,2,0,2,1,0,0,6,28,52,0,0,0,573,0,0,0,0,0,0,0
95,6.5mm Breda x2,2,0,2,1,0,0,12,28,52,0,0,0,573,0,0,0,0,0,0,0
96,Schiessbecher30,2,0,2,2,4,222,4,4,16,0,0,35,0,0,0,0,0,0,0,0
97,.303 Bren LMG,2,0,2,1,0,0,6,32,80,0,0,0,588,0,0,0,0,0,0,0
98,7.62mm PPSh SMG,1,0,1,1,0,0,5,4,16,0,0,0,600,0,0,0,0,0,0,0
99,7.92mm MG42 LMG,2,0,2,1,0,0,11,36,64,0,0,0,552,0,0,0,0,0,0,0
100,13.2mm m31 HMG,3,0,4,1,20,20,15,48,140,0,0,0,513,0,0,0,0,0,0,0
101,15mm Besa TMG,5,0,5,1,28,28,11,40,160,0,0,0,333,0,0,0,0,0,0,0
102,M1 RG Launcher,2,0,2,2,19,222,10,8,16,0,0,25,0,0,0,0,0,0,0,0
103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,.50cal M2-HB,3,0,4,1,23,23,16,44,160,0,0,0,513,0,0,0,0,0,0,0
107,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Flame O.C.I.72m,9,0,3,20,200,0,20,8,8,0,0,0,0,0,0,0,0,0,0,0
109,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2in MkVII* SBML,2,0,2,3,9,0,4,12,32,0,0,0,819,0,0,0,0,0,0,0
111,152/32mm Gun,7,0,12,9,50,0,17,60,228,40,0,0,0,0,0,0,0,0,0,0
112,.30 M1 Garand,1,0,1,1,0,0,2,16,48,0,0,0,501,0,0,0,0,0,0,0
113,.30 M1918A2 BAR,2,0,1,1,0,0,5,28,56,0,0,0,504,0,0,0,0,0,0,0
114,9mm Beretta M34,1,0,1,1,0,0,1,4,4,0,0,0,393,0,0,0,0,0,0,0
115,9mm Beretta M34,2,0,1,1,0,0,1,4,4,0,0,0,393,0,0,0,0,0,0,0
116,75mm M6 Gun,6,0,8,4,25,98,6,68,160,0,0,0,0,0,0,0,0,0,0,0
117,8mm Revelli MG,2,0,4,1,0,0,9,40,100,0,0,0,426,0,0,0,0,0,0,0
118,.303 Vickers MG,3,0,4,1,0,0,14,48,100,0,0,0,579,0,0,0,0,0,0,0
119,8mm Revelli MG,3,0,4,1,0,0,9,40,100,0,0,0,426,0,0,0,0,0,0,0
120,.30cal M1919A4,3,0,4,1,0,0,10,48,80,0,0,0,522,0,0,0,0,0,0,0
121,.30cal M1919A1,3,0,4,1,0,0,13,52,100,0,0,0,522,0,0,0,0,0,0,0
122,8mm Revelli MG,1,0,4,1,0,0,9,40,100,0,0,0,426,0,0,0,0,0,0,0
123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,7.92mm Kar 98k ,1,0,1,1,0,0,1,16,48,0,0,0,567,0,0,0,0,0,0,0
125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,8mm M38 BMG,5,0,3,1,0,0,8,28,32,0,0,0,420,0,0,0,0,0,0,0
128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,.30cal BMG,5,0,3,1,0,0,8,28,32,0,0,0,525,0,0,0,0,0,0,0
132,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,13.2mm m31AA(2),4,0,4,1,20,0,27,60,120,0,0,0,647,0,0,0,0,0,0,0
134,.303 Bren BMG,5,0,3,1,0,0,6,28,32,0,0,0,588,0,0,0,0,0,0,0
135,37mm M6 Gun,5,0,6,2,13,77,4,44,140,68,91,0,0,0,0,0,0,0,0,0
136,90mm M3 Gun,7,0,12,5,35,185,7,124,208,200,232,0,0,0,0,0,0,0,0,0
137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,7.92 MG34 AAMG,4,0,3,1,0,0,9,44,100,0,0,0,546,0,0,0,0,0,0,0
139,.30cal M1917 AA,4,0,3,1,0,0,7,48,100,0,0,0,525,0,0,0,0,0,0,0
140,.50cal M2-HB AA,4,0,4,1,23,23,15,36,160,0,0,0,516,0,0,0,0,0,0,0
141,13.2mm m31 AAMG,4,0,5,1,20,20,15,44,120,0,0,0,647,0,0,0,0,0,0,0
142,20mm Solothurn,2,0,2,2,0,32,1,32,60,0,0,0,665,0,0,0,0,0,0,0
143,6.5mm Mod 91,1,0,1,1,0,0,1,16,24,0,0,0,0,0,0,0,0,0,0,0
144,.30 M1 Carbine,1,0,1,1,0,0,2,16,24,0,0,0,510,0,0,0,0,0,0,0
145,.30 M1 Carbine,2,0,1,1,0,0,2,16,24,0,0,0,510,0,0,0,0,0,0,0
146,6.5mm Mod 91,1,0,1,1,0,0,5,60,80,0,0,0,0,0,0,0,0,0,0,0
147,20/65mm m35 AA,4,0,222,2,12,38,15,56,160,0,0,0,477,0,0,0,0,0,0,0
148,.303 Bren AAMG,4,0,3,1,0,0,6,32,80,0,0,0,588,0,0,0,0,0,0,0
149,8mm M14 Schwz,3,0,4,1,0,0,13,44,80,0,0,0,453,0,0,0,0,0,0,0
150,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7.92mm MG34 CMG,5,0,2,1,0,0,11,48,120,0,0,0,546,0,0,0,0,0,0,0
156,7.92mm Kar 98k,1,0,1,1,0,0,1,16,24,0,0,0,567,0,0,0,0,0,0,0
