id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,86,HMG Truppe,11,heavy MG squad,0,infantry,0,default,1930,1,1940,0,0,4,0,18,6,2,0,3,2,n/a,0,9,0,0,0,0,100,60,0,0,0,233,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8605,8605,0,0,0
2,86,Platoon Leder,291,platoon HQ,9,C&C,0,default,1930,1,1948,0,1,7,0,13,9,50,0,0,0,n/a,0,9,0,0,0,0,184,40,0,0,0,94,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8602,1004,0,0,0
3,86,40mm AA Gun,233,AA gun,6,anti-air,0,default,1938,8,1948,0,1,8,0,42,1,53,0,3,3,n/a,0,8,0,108,0,0,17,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8617,8617,660,0,0
4,86,Light AAMG,233,AA gun,6,anti-air,0,default,1930,1,1940,0,0,4,0,10,6,13,0,2,2,n/a,0,9,0,0,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8632,8632,0,0,0
5,86,Mortar Gruppe,179,mortar,4,artillery,0,default,1935,1,1948,0,1,5,0,28,4,13,0,2,0,n/a,0,8,0,0,0,0,56,50,0,0,0,233,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,67,0,0
6,86,HMG Truppe,11,heavy MG squad,0,infantry,0,default,1938,1,1948,0,0,4,0,21,6,2,0,3,2,n/a,0,9,0,0,0,0,206,60,0,0,0,87,4,0,233,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8619,8619,0,0,0
7,86,SS Nordland MG,7,machine gun,0,infantry,0,default,1941,1,1943,0,0,4,0,22,8,2,0,2,2,n/a,0,9,0,0,0,0,4,60,0,0,0,88,4,0,236,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0
8,86,Infantry Gruppe,0,infantry,0,infantry,0,default,1930,1,1940,0,1,10,0,19,9,20,0,0,0,n/a,0,9,0,0,0,0,184,50,0,0,0,85,0,3,94,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8637,8637,0,0,0
9,86,Resistance Grpe,25,guerrilla forces,0,infantry,0,default,1940,7,1945,0,1,10,0,17,11,20,0,0,0,n/a,0,9,0,0,0,0,184,40,0,0,0,85,0,5,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8606,8606,0,0,0
10,86,Resistance Grpe,25,guerrilla forces,0,infantry,0,default,1941,1,1945,0,1,10,0,21,11,20,0,0,0,n/a,0,9,0,0,0,0,184,40,0,0,0,85,0,5,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8606,8606,0,0,0
