id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
0,SPWAW,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
1,7.62mm Mosin/30,1,primary infantry weapon,1,1,0,0,0,0,0,0,16,48,0
2,9mm Walther P38,1,primary infantry weapon,1,1,1,0,0,0,0,0,4,4,0
3,7.92mm MG34 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
4,7.92mm MG34 MG,3,team weapon,3,1,1,0,0,0,0,0,44,100,0
5,7.92mm MG42 MG,3,team weapon,3,1,0,0,0,0,0,0,40,100,0
6,7.92mm MG34 BMG,5,light gun,3,1,9,0,0,0,0,0,28,32,0
7,20mm FlaKVier38,4,anti-air weapon,222,2,0,0,12,38,0,0,72,160,0
8,20mm KwK30 L/50,5,light gun,222,2,12,0,12,38,0,63,56,80,48
9,75mm PaK40/1,6,medium gun,8,4,0,0,27,140,0,178,84,207,144
10,50mm PaK38/45,5,light gun,7,3,14,0,20,100,0,161,72,196,80
11,37mm Breda AA,4,anti-air weapon,6,2,0,0,22,40,0,0,50,180,0
12,37mm L21 Gun,5,light gun,6,2,10,0,9,27,0,0,28,80,0
13,7.92mm MG34 LMG,1,primary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
14,9mm Walther P38,2,secondary infantry weapon,1,1,28,0,0,0,0,0,4,4,0
15,37mm PaK36/46,5,light gun,6,2,0,0,12,40,0,58,44,160,72
16,40mm L25 M33,5,light gun,6,3,14,0,10,30,0,0,35,160,0
17,7.62mm Mosin/30,2,secondary infantry weapon,1,1,0,0,0,0,0,0,16,48,0
18,45mm L46 Gun,5,light gun,7,3,5,0,13,66,0,90,48,120,120
21,47/32mm m35 Gun,5,light gun,7,3,0,0,14,54,75,69,52,120,60
22,75/27mm m911,6,medium gun,8,4,10,0,25,91,92,0,56,216,40
26,50mm KwK39 L/60,5,light gun,7,3,9,0,20,100,0,161,72,196,80
31,65/17mm L17 Gun,6,medium gun,8,4,0,0,19,25,83,0,52,216,0
32,75mm leIG18,6,medium gun,8,4,2,0,21,0,45,0,40,208,0
33,75mm leFH16nA,6,medium gun,9,4,0,0,23,50,75,0,48,216,0
34,75mm L18m35 FH,6,medium gun,8,4,1,0,22,52,92,0,56,223,40
37,81mm Valero Mtr,3,team weapon,5,5,0,0,18,0,0,0,0,208,20
40,50mm leGrW 36,3,team weapon,2,3,0,0,8,0,0,0,8,52,10
41,75mm KwK37 L/24,6,medium gun,8,4,0,0,24,57,85,0,52,160,0
46,75mm KwK40 L/43,6,medium gun,8,4,0,0,26,135,0,193,76,206,128
47,75mm KwK40 L/48,6,medium gun,8,4,0,0,27,140,0,195,84,207,144
52,76.2mm PaK36(r),6,medium gun,8,4,3,0,26,90,0,0,48,207,0
56,81mm GrW34 Mtr,3,team weapon,5,5,0,0,18,0,0,0,16,207,20
59,88mm FlaK18/36,4,anti-air weapon,12,5,0,0,36,162,120,220,132,210,94
62,88mm PaK43 L/71,7,large gun,10,5,6,0,35,232,0,252,156,212,180
63,37mm FlaK36/43,4,anti-air weapon,6,2,0,0,12,44,0,0,60,184,0
64,90mm M1 Gun,4,anti-air weapon,10,5,6,0,35,152,0,0,100,208,0
69,100mm L Gun,7,large gun,12,6,0,0,39,194,95,235,64,209,207
70,105mm leFH18M,7,large gun,12,6,0,0,34,74,105,0,48,222,40
71,105/11 Mtn Obs.,7,large gun,12,6,0,0,34,74,75,0,32,222,0
72,Trench Mortar,7,large gun,3,6,0,0,38,0,0,0,0,115,20
73,120mm sGrW42 ,3,team weapon,6,7,0,0,24,0,0,0,16,215,20
77,TNT,2,secondary infantry weapon,2,10,0,0,80,0,0,0,4,4,0
78,150mm sIG33L/11,7,large gun,12,9,0,0,51,0,185,0,48,211,7
79,150mm Krupp M13,7,large gun,12,9,0,0,52,0,0,0,36,225,0
81,152mm L32 Gun,7,large gun,12,9,0,0,53,0,0,0,52,207,0
82,6.5mm Carcano,1,primary infantry weapon,1,1,6,0,0,0,0,0,16,48,0
83,7mm FlmW42,8,infantry flamethrower,3,15,0,0,150,0,0,0,4,4,0
84,Satchel Charge,2,secondary infantry weapon,2,10,0,0,0,222,150,0,4,4,0
85,Incendiary Bomb,8,infantry flamethrower,1,3,0,0,55,222,55,0,4,4,0
86,Anti-Tank Mine,2,secondary infantry weapon,2,10,0,0,0,222,100,0,4,4,0
87,StHGr 24,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
88,13mm PzB39 ATR,2,secondary infantry weapon,2,2,0,0,0,33,0,0,24,48,0
89,Panzerfaust 30,2,secondary infantry weapon,4,4,0,0,0,222,198,0,4,4,0
90,AT Granada,2,secondary infantry weapon,2,6,0,0,0,222,75,0,4,4,0
91,Hand Grenade,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
92,Panzerschreck,2,secondary infantry weapon,4,4,5,0,0,222,185,0,8,16,0
93,Schiessbecher30,2,secondary infantry weapon,2,2,0,0,4,222,35,0,4,16,0
94,6.5mm Breda LMG,2,secondary infantry weapon,2,1,5,0,0,0,0,0,28,52,0
95,7.5mm FM29 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,24,48,0
96,.303 SMLE No.4,1,primary infantry weapon,1,1,0,0,0,0,0,0,20,24,0
97,Schiessbecher30,2,secondary infantry weapon,2,2,0,0,4,222,35,0,4,16,0
98,SRCM 35 Granata,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
99,7.92mm MG42 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
100,6.5mm Breda LMG,1,primary infantry weapon,2,1,0,0,0,0,0,0,28,52,0
101,9mm Beretta M34,2,secondary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
102,9mm O.V.P. SMG,1,primary infantry weapon,1,1,0,0,0,0,0,0,4,12,0
103,210mm 85/91 Gun,7,large gun,12,12,0,0,63,0,0,0,24,229,40
104,.303 SMLE No.4,2,secondary infantry weapon,1,1,6,0,0,0,0,0,20,24,0
105,9mm Beretta M34,1,primary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
108,14mm FlmW41,9,vehicle flamethrower,3,20,0,0,200,0,0,0,8,8,0
111,149mm 1/24 FH,7,large gun,12,9,0,0,50,0,0,0,40,225,40
114,9mm Astra M21,2,secondary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
115,9mm Astra M21,1,primary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
116,45mm Brixia,3,team weapon,1,3,0,0,6,0,0,0,0,44,0
117,150mm Wurfk/HE,7,large gun,15,7,0,0,42,0,0,0,0,218,60
119,8mm Breda MG,3,team weapon,4,1,0,0,0,0,0,0,44,100,0
122,7.62 Maxim HMG,3,team weapon,4,1,0,0,0,0,0,0,40,120,0
128,7.5mm FM31 BMG,5,light gun,3,1,7,0,0,0,0,0,28,32,0
129,7.62mm DT BMG,5,light gun,3,1,0,0,0,0,0,0,28,32,0
131,13.2mm m31AA(2),4,anti-air weapon,4,1,0,0,20,0,0,0,60,120,0
132,7.92 MG42 AAMG,4,anti-air weapon,3,1,0,0,0,0,0,0,40,100,0
138,7.92 MG34 AAMG,4,anti-air weapon,3,1,9,0,0,0,0,0,44,100,0
142,20mm Solothurn,2,secondary infantry weapon,2,2,10,0,0,32,0,0,32,60,0
143,20mm L70 AA Gun,4,anti-air weapon,222,2,0,0,10,34,0,0,80,160,0
145,7.92mm MG42 CMG,5,light gun,3,1,0,0,0,0,0,0,48,120,0
146,7.92mm K98b ZF1,1,primary infantry weapon,1,1,12,0,0,0,0,0,60,80,0
147,20mm FlaK30/38 ,4,anti-air weapon,222,2,0,0,12,38,0,0,56,160,0
150,20mm M/35 AA,4,anti-air weapon,222,2,0,0,12,38,0,0,56,160,0
154,7.92mm (2) TMG,5,light gun,3,1,8,0,0,0,0,0,44,70,0
155,7.92mm MG34 CMG,5,light gun,2,1,0,0,0,0,0,0,48,120,0
