id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,79,SP ENH FR v1.1,4,elite recon,5,force HQ,6,force HQ,1930,1,1949,12,0,0,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,Rifle Platoon,0,average,1,platoon,3,infantry,1930,1,1940,12,0,0,31,1,25,1,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0
3,79,Motor Rifle Plt,0,average,1,platoon,3,infantry,1942,3,1949,12,0,0,48,1,30,1,27,1,27,1,27,1,33,1,11,1,11,1,11,1,0,0
4,79,Sapper/FT Sec,3,elite,1,platoon,3,infantry,1942,3,1945,12,0,0,88,1,134,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,79,Sapper Platoon,3,elite,1,platoon,3,infantry,1930,1,1949,12,0,0,64,1,50,1,50,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0
6,79,Infantry Gun,2,dedicated artillery,1,platoon,2,artillery,1930,1,1940,12,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,79,Motorcyclists,1,recon,1,platoon,3,infantry,1930,1,1940,12,0,0,235,1,235,1,235,1,220,1,0,0,0,0,0,0,0,0,0,0,0,0
8,79,KNIL LtTank Trp,1,recon,1,platoon,1,armor,1940,7,1942,12,0,0,176,1,176,1,176,1,176,1,0,0,0,0,0,0,0,0,0,0,0,0
9,79,KNIL LtTank Sec,1,recon,1,platoon,1,armor,1937,5,1942,12,0,0,176,1,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,79,Tank Platoon,0,average,1,platoon,1,armor,1942,10,1949,12,0,0,207,1,207,1,207,1,207,1,0,0,0,0,0,0,0,0,0,0,0,0
11,79,Tank Section,0,average,1,platoon,1,armor,1942,10,1949,12,0,0,207,1,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,79,MG Carrier Sec,0,average,1,platoon,5,*AI*,1933,1,1940,12,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,79,Armored Car Sec,1,recon,1,platoon,1,armor,1937,1,1940,12,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,79,Truck Section,0,average,1,platoon,4,miscellaneous,1930,1,1949,12,0,0,172,1,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,79,Carrier Section,0,average,1,platoon,4,miscellaneous,1942,3,1949,12,0,0,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
