id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
0,SPWAW,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
1,Mexicanski,1,primary infantry weapon,1,1,0,0,0,0,0,0,12,40,0
2,Mexicanski,2,secondary infantry weapon,1,1,1,0,0,0,0,0,12,40,0
3,Mexicanski,2,secondary infantry weapon,1,1,0,0,0,0,0,0,12,24,0
4,7.62mm Mosin/30,1,primary infantry weapon,1,1,1,0,0,0,0,0,16,48,0
5,7.92mm MG34 MG,3,team weapon,3,1,0,0,0,0,0,0,44,100,0
6,7.92mm MG34 BMG,5,light gun,3,1,1,0,0,0,0,0,28,32,0
7,25mm KwK L/73,5,light gun,6,2,0,0,9,30,0,0,40,96,0
8,25mm KwK L/73,5,light gun,6,2,1,0,9,30,0,0,40,96,0
9,25mm L72 Gun,5,light gun,6,2,0,0,9,35,0,0,36,80,0
10,7.92mm MG34 LMG,2,secondary infantry weapon,2,1,12,0,0,0,0,0,36,64,0
11,37mm 61-K obr39,4,anti-air weapon,6,2,0,0,12,44,0,0,64,180,0
12,37mm SA18 Gun,5,light gun,6,2,10,0,10,32,0,0,40,100,0
13,37mm KwK38 (f),5,light gun,6,2,0,0,11,39,0,0,32,120,0
14,37mm PP obr.15,5,light gun,6,2,2,0,11,33,0,74,40,160,72
15,7.92mm MG42 MG,3,team weapon,3,1,0,0,0,0,0,0,40,100,0
16,40mm L25 M33,5,light gun,6,3,2,0,10,30,0,0,35,160,0
17,7.92mm MG34 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
18,45mm L46 Gun,5,light gun,7,3,2,0,13,66,0,90,48,120,120
20,47mm L32 Gun,5,light gun,7,3,9,0,13,57,0,0,52,120,0
21,47mm KwK35 L/34,5,light gun,7,3,0,0,14,51,0,0,52,120,0
22,37mm FlaK36/43,4,anti-air weapon,6,2,11,0,12,44,0,0,60,184,0
23,20mm FlaK30/38 ,4,anti-air weapon,222,2,0,0,12,38,0,0,56,160,0
24,47mm KwK47/40,5,light gun,7,3,2,0,15,68,0,70,56,120,40
25,50mm KwK38 L/42,5,light gun,7,3,0,0,18,77,0,130,60,180,72
28,47mm KwK47/32,5,light gun,7,3,2,0,14,47,75,69,52,120,60
29,50mm Valero Mtr,3,team weapon,2,3,0,0,8,0,0,0,0,44,10
30,50mm PaK38/45,5,light gun,7,3,14,0,20,100,0,161,72,196,80
31,Canon 65/17,6,medium gun,8,4,0,0,19,25,83,0,52,216,40
32,75/12 Schn Gun,6,medium gun,8,4,2,0,21,0,45,0,58,216,80
33,Canon 75mle 28,6,medium gun,8,4,0,0,23,72,0,0,40,216,0
35,75mm PaK40,6,medium gun,8,4,0,0,27,140,0,178,84,207,144
36,76mm P obr. 02,6,medium gun,9,4,3,0,25,0,0,0,52,216,0
37,81mm Valero Mtr,3,team weapon,5,5,0,0,18,0,0,0,0,208,20
38,20mm M35 L/65,5,light gun,222,2,0,0,12,38,0,63,56,80,48
39,75/18mm m34 FH,6,medium gun,8,4,0,0,22,52,0,0,56,223,40
41,75mm KwK37 L/24,6,medium gun,8,4,0,0,24,57,85,0,52,160,0
43,7.92mm MG38 BMG,5,light gun,3,1,0,0,0,0,0,0,28,40,0
44,75/34mm Gun,6,medium gun,8,4,11,0,25,82,92,0,48,160,0
46,75mm leFH16nA,6,medium gun,9,4,14,0,23,50,75,0,48,216,0
48,75mm KwK42 L/70,6,medium gun,9,4,3,0,28,188,0,251,136,209,160
49,76.2mm KwK L-11,6,medium gun,8,4,0,0,25,75,0,0,40,100,0
50,76.2mm KwK F-34,6,medium gun,8,4,3,0,26,92,75,130,64,160,80
51,75mm Kwk44 L/46,6,medium gun,8,4,0,0,27,145,0,200,84,207,144
53,75mm leFH16nA,6,medium gun,9,4,0,0,23,50,75,0,48,216,0
54,75/46mm m34 Gun,6,medium gun,8,4,0,0,27,146,0,176,100,207,140
55,105mm sFK18 ,7,large gun,12,6,0,0,33,68,0,0,48,231,40
57,82mm BM obr. 37,3,team weapon,5,5,0,0,18,0,0,0,16,208,20
59,88mm FlaK18 AA,4,anti-air weapon,12,5,0,0,36,162,120,220,132,210,94
