id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
0,SPWAW,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
2,7.92mm MG34 LMG,1,primary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
3,7.92mm MG34 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
4,7.92mm MG34 MG,3,team weapon,3,1,9,0,0,0,0,0,44,100,0
5,7.92mm MG42 MG,3,team weapon,3,1,0,0,0,0,0,0,40,100,0
6,7.92mm MG34 BMG,5,light gun,3,1,9,0,0,0,0,0,28,32,0
7,20mm FlaKVier38,4,anti-air weapon,222,2,0,0,12,38,0,0,72,160,0
8,20mm KwK30 L/50,5,light gun,222,2,12,0,12,38,0,63,56,80,48
9,20mm KwK38 L/55,5,light gun,222,2,0,0,12,38,0,63,56,96,64
10,28mm sPzB41,3,team weapon,4,2,14,0,0,0,0,83,48,64,64
14,37mm KwK34 L/40,5,light gun,6,2,28,0,11,43,0,64,40,120,64
15,37mm KwK35 L/46,5,light gun,6,2,0,0,12,40,0,74,40,140,72
16,37mm KwK38 L/48,5,light gun,6,2,14,0,12,44,0,78,44,160,72
20,20mm KwK38 Hglf,4,anti-air weapon,222,2,1,0,12,38,0,63,48,96,64
24,47mm PaK36(t),5,light gun,7,3,0,0,17,87,0,127,60,160,72
25,50mm KwK38 L/42,5,light gun,7,3,0,0,18,77,0,130,60,180,72
26,50mm KwK39 L/60,5,light gun,7,3,0,0,20,100,0,161,72,196,80
29,37mm PaK36/46,5,light gun,6,2,0,0,12,40,0,58,44,160,72
30,50mm PaK38/45,5,light gun,7,3,2,0,20,100,0,161,72,196,80
32,75mm leIG18,6,medium gun,8,4,2,0,21,0,45,0,40,208,0
33,75mm leFH16nA,6,medium gun,9,4,0,0,23,50,75,0,48,216,0
35,75mm PaK40/1,6,medium gun,8,4,0,0,27,140,0,178,84,207,144
37,150mm sIG33L/11,7,large gun,12,9,0,0,51,0,185,0,48,211,7
39,50mm leGrW 36,2,secondary infantry weapon,2,3,0,0,8,0,0,0,8,52,10
40,50mm leGrW 36,3,team weapon,2,3,14,0,8,0,0,0,8,52,10
41,75mm KwK37 L/24,6,medium gun,8,4,0,0,24,57,85,0,52,160,0
44,76.2mm KwK L-11,6,medium gun,8,4,0,0,25,75,0,0,40,100,0
45,76.2mm KwK F-34,6,medium gun,8,4,0,0,26,92,75,130,64,160,80
46,75mm KwK40 L/43,6,medium gun,8,4,0,0,26,135,0,193,76,206,128
47,75mm KwK40 L/48,6,medium gun,8,4,0,0,27,140,0,195,84,207,144
48,75mm KwK42 L/70,6,medium gun,9,4,3,0,28,188,0,251,136,209,160
49,75mm Kwk44 L/46,6,medium gun,8,4,0,0,27,145,0,200,84,207,144
52,76mm PaK36(r),6,medium gun,8,4,3,0,27,128,0,170,76,207,144
54,75mm leFH16nA,6,medium gun,9,4,0,0,23,50,75,0,48,216,0
56,81mm GrW34 Mtr,3,team weapon,5,5,0,0,18,0,0,0,16,207,20
58,75mm Geb G36,6,medium gun,6,4,2,0,22,0,75,0,40,215,0
59,88mm FlaK18 AT,7,large gun,12,5,0,0,36,162,120,220,132,210,94
60,88mm KwK36 L/56,7,large gun,10,5,3,0,34,162,110,220,140,208,148
61,88mm KwK43 L/71,7,large gun,10,5,0,0,35,232,0,252,148,212,180
62,88mm PaK43 L/71,7,large gun,10,5,0,0,35,232,0,252,156,212,180
63,37mm FlaK36/43,4,anti-air weapon,6,2,0,0,12,44,0,0,60,184,0
68,105mm StuH42,7,large gun,12,6,0,0,37,84,105,0,52,160,0
71,105mm leFH18M,7,large gun,12,6,0,0,34,74,105,0,48,222,40
72,105mm sFK18 ,7,large gun,12,6,0,0,33,68,0,0,48,231,40
73,120mm sGrW42 ,3,team weapon,6,7,0,0,24,0,0,0,16,215,20
76,TNT,2,secondary infantry weapon,2,10,0,0,80,0,0,0,4,4,0
77,128mm PaK44L/55,7,large gun,15,8,0,0,44,243,0,250,148,210,100
78,150mm StuH43,7,large gun,12,9,4,0,46,0,185,0,64,196,40
79,150mm sFH18,7,large gun,12,9,0,0,52,0,185,0,48,225,40
83,7mm FlmW42,8,infantry flamethrower,3,15,0,0,150,0,0,0,4,4,0
84,Satchel Charge,2,secondary infantry weapon,2,10,0,0,0,222,150,0,4,4,0
86,Panzerminen,2,secondary infantry weapon,2,10,0,0,0,222,100,0,4,4,0
87,StHGr 24,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
88,13mm PzB39 ATR,2,secondary infantry weapon,2,2,6,0,0,33,0,0,24,48,0
89,88mm PzGranate,6,medium gun,4,5,0,0,222,222,140,0,12,56,0
90,7.92mm FjG42-1,1,primary infantry weapon,1,1,6,0,0,0,0,0,12,44,0
91,SS Gew PzGr 46,2,secondary infantry weapon,2,2,0,0,12,222,90,0,8,16,0
92,Panzerschreck,2,secondary infantry weapon,4,4,5,0,0,222,185,0,8,16,0
93,Schiessbecher30,2,secondary infantry weapon,2,2,0,0,4,222,35,0,4,16,0
94,Schiessbecher40,2,secondary infantry weapon,2,2,5,0,4,222,70,0,8,16,0
95,7.5mm FM29 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,24,48,0
96,88mm OBA FlaK,7,large gun,10,5,5,0,25,0,45,0,16,212,40
97,7.92mm FjG42-2,1,primary infantry weapon,1,1,0,0,0,0,0,0,12,48,0
99,7.92mm MG42 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
104,170mm sFK18,7,large gun,12,11,5,0,61,170,0,0,68,229,80
108,14mm FlmW41,9,vehicle flamethrower,3,20,6,0,200,0,0,0,8,8,0
111,210mm Moersr 18,7,large gun,13,13,0,0,70,0,0,0,40,231,96
112,Streuwaffen AP,14,large cluster bomb,0,6,8,0,0,0,0,0,4,4,0
113,9mm Walther P38,2,secondary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
114,9mm Walther P38,1,primary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
115,9mm Luger P08,1,primary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
116,9mm Luger P08,2,secondary infantry weapon,1,1,6,0,0,0,0,0,4,4,0
117,150mm Wurfk/HE,7,large gun,15,7,0,0,42,0,0,0,0,218,60
120,8mm 1866 Lebel,1,primary infantry weapon,1,1,7,0,0,0,0,0,8,48,0
125,7.92mm MG37 TMG,5,light gun,3,1,0,0,0,0,0,0,28,40,0
126,7.92mm MG37 BMG,5,light gun,3,1,11,0,0,0,0,0,28,40,0
129,7.62mm DT BMG,5,light gun,3,1,0,0,0,0,0,0,28,32,0
131,7.92 MG42 Hglt,4,anti-air weapon,3,1,0,0,0,0,0,0,48,120,0
132,7.92 MG42 AAMG,4,anti-air weapon,3,1,0,0,0,0,0,0,40,100,0
138,7.92 MG34 AAMG,4,anti-air weapon,3,1,0,0,0,0,0,0,44,100,0
145,7.92mm MG42 CMG,5,light gun,3,1,0,0,0,0,0,0,48,120,0
146,7.92mm K98b ZF1,1,primary infantry weapon,1,1,12,0,0,0,0,0,60,80,0
147,20mm FlaK30/38 ,4,anti-air weapon,222,2,0,0,12,38,0,0,56,160,0
150,7.92mm Kar 98k,2,secondary infantry weapon,1,1,0,0,0,0,0,0,16,48,0
151,92mm NahVW,5,light gun,1,3,0,0,0,0,0,0,0,4,0
152,7.92mm StG44,1,primary infantry weapon,1,1,8,0,0,0,0,0,16,24,0
153,7.92mm StG44,1,primary infantry weapon,1,1,0,0,0,0,0,0,16,32,0
154,7.92mm (2) TMG,5,light gun,3,1,11,0,0,0,0,0,44,70,0
155,7.92mm MG34 CMG,5,light gun,2,1,0,0,0,0,0,0,48,120,0
156,7.92mm MG37 CMG,5,light gun,2,1,16,0,0,0,0,0,48,100,0
157,7.92mm Kar 98k,1,primary infantry weapon,1,1,0,0,0,0,0,0,16,48,0
158,9mm MP38/40 SMG,1,primary infantry weapon,1,1,16,0,0,0,0,0,8,12,0
159,7.92mm Kar 98k,2,secondary infantry weapon,1,1,0,0,0,0,0,0,16,48,0
160,9mm MP38/40 SMG,2,secondary infantry weapon,1,1,0,0,0,0,0,0,8,12,0
161,7.92mm MG15,11,aircraft weapon,0,1,0,0,10,1,0,0,24,24,0
162,76mm PaK36 ATG,6,medium gun,8,4,0,0,27,128,0,170,68,207,144
164,Panzerfaust 150,2,secondary infantry weapon,4,4,0,0,0,222,210,0,8,16,0
166,13mm MG131,11,aircraft weapon,0,1,15,0,17,1,0,0,24,24,0
168,30mm Mk101,11,aircraft weapon,0,2,8,0,35,0,0,0,20,24,0
169,37mm BK3.7,11,aircraft weapon,0,2,0,0,52,0,0,0,20,24,0
170,75mm BK7.5,11,aircraft weapon,0,4,0,0,69,0,0,0,20,24,0
171,7.62mm DT CMG,5,light gun,2,1,0,0,0,0,0,0,40,100,0
172,7.62mm DT TMG,5,light gun,2,1,0,0,0,0,0,0,40,100,0
174,7.92mm MG42 TMG,5,light gun,2,1,10,0,0,0,0,0,52,120,0
176,7.92mm MG34 TMG,5,light gun,2,1,1,0,0,0,0,0,48,120,0
177,Stielgr. PaK36,6,medium gun,1,8,0,0,0,222,135,0,4,24,0
178,7.92mm Kar 98k,1,primary infantry weapon,1,1,7,0,0,0,0,0,16,24,0
179,7.92mm Kar 98k,2,secondary infantry weapon,1,1,0,0,0,0,0,0,16,24,0
180,7.92mm G41/43,1,primary infantry weapon,1,1,3,0,0,0,0,0,16,40,0
181,7.92mm FjG42,1,primary infantry weapon,1,1,0,0,0,0,0,0,12,44,0
183,500 kg Bomb,11,aircraft weapon,0,23,0,0,150,0,0,0,12,4,0
184,7.92 Kar 98k x3,2,secondary infantry weapon,1,1,2,0,0,0,0,0,16,48,0
185,9mm MP38/40 x5,2,secondary infantry weapon,1,1,0,0,0,0,0,0,8,12,0
186,GG/P40 RG,2,secondary infantry weapon,2,2,4,0,6,222,40,0,8,16,0
