id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,20,SP ENH FR v1.1,4,elite recon,5,force HQ,6,force HQ,1930,1,1939,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,Armored Car Sec,1,recon,1,platoon,1,armor,1930,1,1939,12,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,Armored Car Plt,1,recon,1,platoon,1,armor,1930,1,1939,12,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,20,Armored Car Co,1,recon,2,company,1,armor,1930,1,1939,12,0,0,1,1,1,1,1003,1,1003,1,0,0,0,0,0,0,0,0,0,0,0,0
6,20,Hvy Arm Car Sec,1,recon,1,platoon,1,armor,1930,1,1939,12,0,0,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,Hvy Arm Car Plt,1,recon,1,platoon,1,armor,1930,1,1939,12,0,0,8,1,8,1,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0
8,20,Sm Arms Resup,0,average,1,platoon,4,miscellaneous,1930,1,1949,12,0,0,197,1,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20,Assault Gun Sec,0,average,1,platoon,1,armor,1930,1,1936,12,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,Assault Gun Plt,0,average,1,platoon,1,armor,1931,4,1936,12,0,0,10,1,10,1,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
11,20,Tank Section,0,average,1,platoon,1,armor,1949,12,1949,12,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,20,Inf Tank Sec,0,average,1,platoon,1,armor,1930,1,1937,12,0,0,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,20,Inf Tank Plt,0,average,1,platoon,1,armor,1930,1,1937,12,0,0,12,1,12,1,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0
14,20,Inf Tank Co,1,recon,2,company,1,armor,1930,1,1937,12,0,0,12,1,12,1,1013,1,1013,1,0,0,0,0,0,0,0,0,0,0,0,0
15,20,Tank Section,0,average,1,platoon,1,armor,1936,10,1939,12,0,0,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,Tank Platoon,0,average,1,platoon,1,armor,1936,10,1939,12,0,0,17,1,17,1,17,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0
17,20,Tank Company,1,recon,2,company,1,armor,1936,10,1939,12,0,0,17,1,17,1,1016,1,1016,1,1016,1,0,0,0,0,0,0,0,0,0,0
18,20,Cpt Lt Tank Sec,0,average,1,platoon,1,armor,1936,12,1939,12,0,0,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20,Cpt Lt Tank Plt,0,average,1,platoon,1,armor,1937,2,1939,12,0,0,20,1,20,1,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0
20,20,Popular Platoon,0,average,1,platoon,3,infantry,1936,7,1937,12,0,0,87,1,57,1,58,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0
21,20,Popular Company,1,recon,2,company,3,infantry,1936,7,1937,12,0,0,88,1,1020,1,1020,1,1020,1,0,0,0,0,0,0,0,0,0,0,0,0
22,20,Militia Platoon,6,second line,1,platoon,3,infantry,1938,1,1939,12,0,0,87,1,61,1,61,1,61,1,61,1,0,0,0,0,0,0,0,0,0,0
23,20,Militia Company,7,second line recon,2,company,3,infantry,1938,1,1939,12,0,0,88,1,1022,1,1022,1,1022,1,0,0,0,0,0,0,0,0,0,0,0,0
24,20,Lt Cav Troop,1,recon,1,platoon,3,infantry,1930,1,1939,12,0,0,24,1,24,1,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0
25,20,Lt Cav Sqdrn,1,recon,2,company,3,infantry,1930,1,1939,12,0,0,24,1,24,1,1024,1,1024,1,1024,1,1024,1,0,0,0,0,0,0,0,0
26,20,Cavalry Troop,0,average,1,platoon,3,infantry,1930,1,1939,12,0,0,26,1,26,1,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0
27,20,Cavalry Sqdrn,1,recon,2,company,3,infantry,1930,1,1939,12,0,0,26,1,26,1,1026,1,1026,1,1026,1,0,0,0,0,0,0,0,0,0,0
30,20,Aslt Guards Plt,3,elite,1,platoon,3,infantry,1932,1,1936,12,0,0,75,1,28,1,28,1,28,1,28,1,0,0,0,0,0,0,0,0,0,0
31,20,Aslt Guards Co,4,elite recon,2,company,3,infantry,1932,1,1936,12,0,0,78,1,1032,1,1030,1,1030,1,1030,1,1070,1,1126,1,1126,1,1123,1,0,0
32,20,Aslt Guards Sec,3,elite,1,platoon,3,infantry,1932,1,1936,12,0,0,29,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,20,Lt Infantry Plt,0,average,1,platoon,3,infantry,1936,10,1939,12,0,0,77,1,32,1,32,1,32,1,32,1,0,0,0,0,0,0,0,0,0,0
35,20,Lt Infantry Co,3,elite,2,company,3,infantry,1936,10,1939,12,0,0,78,1,207,1,1034,1,1034,1,1034,1,0,0,0,0,0,0,0,0,0,0
36,20,Republican Plt,0,average,1,platoon,3,infantry,1930,1,1939,12,0,0,77,1,36,1,36,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0
37,20,Republican Co,1,recon,2,company,3,infantry,1930,1,1939,12,0,0,78,1,1036,1,1036,1,1036,1,1073,1,0,0,0,0,0,0,0,0,0,0
39,20,Rifle Platoon,0,average,1,platoon,3,infantry,1930,1,1935,12,0,0,77,1,39,1,39,1,39,1,39,1,0,0,0,0,0,0,0,0,0,0
40,20,Rifle Company,1,recon,2,company,3,infantry,1930,1,1935,12,0,0,78,1,1039,1,1039,1,1039,1,1075,1,0,0,0,0,0,0,0,0,0,0
41,20,Italian Plt,6,second line,1,platoon,3,infantry,1936,12,1939,12,0,0,87,1,62,1,62,1,62,1,62,1,0,0,0,0,0,0,0,0,0,0
42,20,Italian Co,7,second line recon,2,company,3,infantry,1936,12,1939,12,0,0,88,1,1041,1,1041,1,1041,1,1073,1,0,0,0,0,0,0,0,0,0,0
43,20,Legion Inf Plt,3,elite,1,platoon,3,infantry,1930,1,1935,12,0,0,80,1,63,1,63,1,63,1,63,1,0,0,0,0,0,0,0,0,0,0
44,20,Legion Inf Co,4,elite recon,2,company,3,infantry,1930,1,1935,12,0,0,82,1,1043,1,1043,1,1043,1,1075,1,0,0,0,0,0,0,0,0,0,0
46,20,EPR Inf Plt ,0,average,1,platoon,5,*AI*,1936,8,1936,12,0,0,87,1,35,1,35,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0
47,20,EPR Inf Co ,1,recon,2,company,5,*AI*,1936,8,1936,12,0,0,88,1,1046,1,1046,1,1046,1,1075,1,0,0,0,0,0,0,0,0,0,0
48,20,EPR Inf Plt ,0,average,1,platoon,5,*AI*,1937,1,1937,12,0,0,87,1,36,1,36,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0
49,20,EPR Inf Co ,1,recon,2,company,5,*AI*,1937,1,1937,12,0,0,87,1,1048,1,1048,1,1048,1,1076,1,0,0,0,0,0,0,0,0,0,0
50,20,EPR Inf Plt ,0,average,1,platoon,5,*AI*,1938,1,1939,12,0,0,87,1,37,1,37,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0
51,20,EPR Inf Co ,1,recon,2,company,5,*AI*,1938,1,1939,12,0,0,88,1,1050,1,1050,1,1050,1,1076,1,0,0,0,0,0,0,0,0,0,0
52,20,Intl Brigade,6,second line,1,platoon,3,infantry,1937,1,1939,12,0,0,87,1,42,1,42,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0
53,20,Elite Rifle Plt,3,elite,1,platoon,3,infantry,1936,1,1939,12,0,0,87,1,45,1,45,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0
54,20,Intl Brigade Co,7,second line recon,2,company,3,infantry,1937,1,1938,12,0,0,88,1,1052,1,1052,1,1052,1,1076,1,1126,1,0,0,0,0,0,0,0,0
55,20,Elite Rifle Co,4,elite recon,2,company,3,infantry,1936,1,1939,12,0,0,88,1,1053,1,1053,1,1053,1,1076,1,0,0,0,0,0,0,0,0,0,0
58,20,RS LMG Platoon,0,average,1,platoon,3,infantry,1933,4,1935,12,0,0,47,1,47,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,20,RS SMG Platoon,0,average,1,platoon,3,infantry,1933,4,1937,12,0,0,87,1,44,1,44,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0
60,20,EPR LMG Platoon,0,average,1,platoon,5,*AI*,1936,8,1939,12,0,0,47,1,47,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,20,EPR Inf Plt 39,0,average,1,platoon,5,*AI*,1936,8,1939,12,0,0,87,1,38,1,38,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0
62,20,Engineer Plt,0,average,1,platoon,3,infantry,1930,1,1939,12,0,0,60,1,51,1,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0
63,20,Engineer Co,1,recon,2,company,3,infantry,1930,1,1939,12,0,0,78,1,1062,1,1062,1,1062,1,1071,1,0,0,0,0,0,0,0,0,0,0
64,20,Special Forces,4,elite recon,1,platoon,3,infantry,1930,1,1939,12,0,0,54,1,54,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,20,EPR Inf Co 39,1,recon,2,company,5,*AI*,1938,1,1939,12,0,0,88,1,1061,1,1061,1,1061,1,1076,1,0,0,0,0,0,0,0,0,0,0
66,20,Recon Section,1,recon,1,platoon,3,infantry,1930,1,1939,12,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
