rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,B22,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,B30,B31,B32,B33,B34,B35,B36
1,.45 M3 SMG,1,0,1,1,0,0,0,0,4,8,0,0,0,408,0,0,0,0,0,0
2,75mm M3 Gun,6,0,8,4,25,102,3,0,68,160,0,0,0,0,0,0,0,0,0,0
3,.45 M3 SMG,2,0,1,1,0,0,0,0,4,8,0,0,0,408,0,0,0,0,0,0
4,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20mm Quad AA,4,0,222,2,12,38,0,0,72,160,0,0,0,570,0,0,0,0,0,0
8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,37mm M1A2 AA,4,0,6,2,12,44,0,0,64,180,0,0,0,0,0,0,0,0,0,0
12,37mm M1916,5,0,6,2,9,27,0,8,28,80,0,0,0,0,0,0,0,0,0,0
13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,37mm M5 Gun,5,0,6,2,12,71,28,0,44,120,40,86,0,0,0,0,0,0,0,0
15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,37mm M3 Gun,5,0,6,2,12,69,0,0,44,120,0,0,0,0,0,0,0,0,0,0
17,40mm Bofors Gun,4,0,6,3,26,56,0,0,60,207,0,0,0,991,0,0,0,0,0,0
18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,57mm M1 Gun,5,0,7,3,0,103,0,0,72,160,80,127,0,0,0,0,0,0,0,0
28,,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
