id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,ew,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,84,PzKpfw I A,132,light tank,2,armor,0,default,1936,1,1941,0,2,2,1,22,22,12,0,4,2,n/a,0,9,4,226,0,0,154,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,19,13,13,6,0,27,16,14,13,22,22,0,8402,8402,620,0,0
2,84,T-26TU M33,132,light tank,2,armor,0,default,1938,10,1949,0,3,3,2,42,21,10,0,4,2,n/a,0,4,6,226,0,0,18,60,76,0,0,171,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,10,50,28,0,81,0,0,0,0,65,8465,453,0,0
3,84,M5A1 Stuart,137,cruiser tank,2,armor,0,default,1944,2,1949,0,2,4,2,81,32,91,0,4,2,n/a,0,6,6,226,0,0,2,44,83,0,20,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,63,28,28,67,32,32,13,0,24,0,17,10,0,0,0,8710,8710,541,0,0
4,84,M3A1 Stuart,137,cruiser tank,2,armor,0,default,1943,10,1949,0,2,4,2,64,34,50,0,4,2,n/a,0,5,6,226,0,0,16,44,83,0,0,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,44,25,25,56,25,25,13,50,33,0,16,10,0,0,0,7710,7710,541,0,0
5,84,Vickers 6ton,132,light tank,2,armor,0,default,1936,1,1943,0,3,3,2,37,18,91,0,4,2,n/a,0,5,6,228,0,0,22,25,75,0,0,0,0,0,0,0,0,238,60,0,0,0,0,0,0,0,0,0,12,10,6,14,8,8,10,50,42,0,34,8,14,14,0,8401,8401,1084,0,0
6,84,Cpt Type 94,152,captured tank,2,armor,0,default,1937,6,1945,0,2,2,3,19,22,12,0,4,2,n/a,0,9,0,226,0,0,245,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,14,10,8,4,50,50,12,22,0,7,7,0,762,762,598,0,0
7,84,Cpt Ha-Go,152,captured tank,2,armor,0,default,1937,1,1949,0,2,3,3,42,26,12,0,4,2,n/a,0,6,6,226,0,0,13,50,69,0,0,0,0,0,0,0,0,209,60,0,0,0,0,0,0,0,0,0,14,12,10,14,12,12,9,50,48,15,10,15,18,15,0,764,764,600,0,0
8,84,Cpt Chi-Ha,130,main battle tank,2,armor,0,default,1940,1,1944,0,3,4,3,52,22,12,0,4,2,n/a,0,6,6,228,0,0,212,55,27,0,0,0,0,0,0,0,0,209,60,0,0,0,0,0,0,0,0,0,25,22,20,27,25,12,8,50,52,18,26,12,5,5,0,7508,7508,604,0,0
9,84,SdKfz 221,285,light armored car,8,recon,0,default,1936,1,1949,0,2,2,2,20,48,91,0,2,2,n/a,0,9,0,226,0,0,176,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,10,8,8,0,0,36,35,31,35,35,35,0,137,137,621,0,0
10,84,BA-6,284,armored car,8,recon,0,default,1938,6,1943,0,2,3,2,41,26,11,0,4,2,n/a,0,6,0,228,0,0,18,30,30,0,0,171,60,0,0,0,0,129,60,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,4,60,25,8,20,30,0,0,0,8102,8102,30,0,0
11,84,Bren Carrier,264,scout APC,8,recon,0,default,1942,1,1949,0,2,2,2,19,30,22,0,1,1,n/a,0,9,108,124,0,1,240,0,0,0,0,148,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,14,12,12,0,0,14,0,8,0,0,0,0,664,664,506,0,0
12,84,Stuart Recce,264,scout APC,8,recon,0,default,1945,1,1949,0,2,2,2,35,36,92,0,1,1,n/a,0,4,6,224,0,0,139,60,0,0,0,0,0,0,0,0,0,131,60,0,0,0,0,0,0,0,0,0,44,25,25,44,25,25,0,50,33,25,33,33,25,33,0,7726,7726,724,0,0
13,84,Jeep .30cal,262,scout vehicle,8,recon,0,default,1942,8,1949,0,2,2,1,13,54,20,0,1,1,n/a,0,9,104,105,0,0,139,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,442,442,939,0,0
