rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,B22,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,B30,B31,B32,B33,B34,B35,B36
1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3 inch M7 Gun,6,0,8,4,27,142,0,0,96,207,120,196,0,0,0,0,0,0,0,0
3,7.92mm MG34 LMG,2,0,2,1,0,0,0,0,36,64,0,0,0,540,0,0,0,0,0,0
4,7.92mm MG34 MG,3,0,3,1,0,0,5,0,44,100,0,0,0,543,0,0,0,0,0,0
5,7.92mm MG42 MG,3,0,3,1,0,0,0,0,40,100,0,0,0,552,0,0,0,0,0,0
6,,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
9,25mm SA-L Gun,5,0,6,2,9,40,0,0,50,120,0,0,0,0,0,0,0,0,0,0
10,,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0
11,37mm FlaK36/43,4,0,6,2,12,44,0,0,60,184,0,0,0,315,0,0,0,0,0,0
12,37mm SA18 Gun,5,0,6,2,10,32,0,8,40,100,0,0,0,0,0,0,0,0,0,0
13,37mm M5 Gun,5,0,6,2,12,71,0,0,44,120,40,86,0,0,0,0,0,0,0,0
14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,94mm MkII L/50 ,4,0,12,5,28,95,0,0,108,230,0,0,0,0,0,0,0,0,0,0
16,37mm M6 Gun,5,0,6,2,13,77,0,6,44,140,68,91,0,0,0,0,0,0,0,0
17,40mm Bofors Gun,4,0,6,3,26,56,0,0,60,207,0,0,0,991,0,0,0,0,0,0
18,,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2pdr OQF Mk IX,5,0,6,2,0,60,0,1,60,128,40,108,0,0,0,0,0,0,0,0
21,47mm C 47 L/30 ,5,0,7,3,13,57,0,0,52,120,0,0,0,0,0,0,0,0,0,0
22,,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,60mm C 60 L/50,5,0,7,3,18,69,2,14,44,160,0,0,0,0,0,0,0,0,0,0
25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0
27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
29,6pdr OQF Mk3,5,0,7,3,22,98,0,0,72,160,160,148,0,0,0,0,0,0,0,0
30,60mm Mle 35 Mtr,3,0,4,3,5,0,7,15,16,136,10,0,0,0,0,0,0,0,0,0
