rid,name,wclass,B16,size,warhead,pen.HE,pen.AP,kill,accuracy,rng_max,rng_APCR,pen_APCR,pen_HEAT,sound,X1,X2,X3,X4,X5,X6,X7
1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,120mm L14 Bofor,7,0,10,7,36,0,12,40,227,0,0,0,0,0,0,0,0,0,0,0
3,150mm L15 Vckrs,7,0,10,9,55,0,16,40,227,0,0,0,0,0,0,0,0,0,0,0
4,100mm veld M.26,7,0,10,6,35,94,10,58,223,80,0,0,0,0,0,0,0,0,0,0
5,20mm no1 Oerlkn,4,0,222,2,12,38,14,72,160,0,0,0,570,0,0,0,0,0,0,0
6,60mm Staal 1894,6,0,8,3,14,38,5,36,200,0,0,0,0,0,0,0,0,0,0,0
7,80mm Staal 1894,6,0,8,5,26,55,6,36,208,0,0,0,0,0,0,0,0,0,0,0
8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7.7mm MaximM.25,4,0,4,1,0,0,13,44,80,0,0,0,0,0,0,0,0,0,0,0
10,75mm tl Vickers,4,0,8,4,26,114,6,76,229,0,0,0,0,0,0,0,0,0,0,0
11,120mm L24 Krupp,7,0,12,7,36,94,12,48,225,40,0,120,0,0,0,0,0,0,0,0
12,80mm Vickers AA,4,0,8,4,24,98,6,64,230,0,0,0,0,0,0,0,0,0,0,0
13,37mm Bofors M34,5,0,6,2,16,39,2,40,120,0,0,0,0,0,0,0,0,0,0,0
14,37mm Bofors M38,5,0,6,2,18,43,2,44,120,0,0,0,0,0,0,0,0,0,0,0
15,94mm Krupp AA,4,0,12,5,28,95,7,108,230,0,0,0,0,0,0,0,0,0,0,0
16,37mm M5 Gun ,5,0,6,2,12,71,4,44,120,40,86,0,0,0,0,0,0,0,0,0
17,40mm Bofors AA,4,0,6,3,26,56,11,60,207,0,0,0,991,0,0,0,0,0,0,0
18,60mm Krupp AA,4,0,7,3,20,0,3,72,230,0,0,0,0,0,0,0,0,0,0,0
19,2pdr OQF late,5,0,6,2,0,76,3,76,160,40,129,0,0,0,0,0,0,0,0,0
20,2pdr OQF Mk IX,5,0,6,2,0,60,0,60,128,40,108,0,0,0,0,0,0,0,0,0
21,47mm Bohler Gun,5,0,7,3,13,82,3,52,120,0,0,0,0,0,0,0,0,0,0,0
22,20mm M/1938 AA,4,0,222,2,12,38,14,56,160,0,0,0,477,0,0,0,0,0,0,0
23,80mm M/1936 AA,4,0,8,4,27,137,7,104,209,0,0,0,0,0,0,0,0,0,0,0
24,105mm M/1931 AA,4,0,10,6,35,94,10,58,223,80,0,0,0,0,0,0,0,0,0,0
25,20mm Polsten,5,0,222,2,20,32,14,36,120,0,0,0,477,0,0,0,0,0,0,0
26,50mm HIH M.1936,5,0,7,3,18,64,3,60,180,0,0,0,0,0,0,0,0,0,0,0
27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6pdr OQF Mk4/5,5,0,7,3,22,104,4,68,160,160,158,0,0,0,0,0,0,0,0,0
29,6pdr OQF Mk3,5,0,7,3,22,98,4,72,160,160,148,0,0,0,0,0,0,0,0,0
30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,75mm M/1922 MH,6,0,6,4,22,0,6,40,215,0,0,75,0,0,0,0,0,0,0,0
33,70mm veld Krupp,6,0,9,4,23,50,6,48,216,0,0,75,0,0,0,0,0,0,0,0
34,70mm tl Krupp,4,0,9,4,23,50,6,48,216,0,0,75,0,0,0,0,0,0,0,0
35,105mm M/1928 FH,7,0,12,6,34,74,10,48,228,40,0,0,0,0,0,0,0,0,0,0
36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3in OML Mortar,3,0,5,5,12,0,7,16,208,20,0,0,0,0,0,0,0,0,0,0
38,17pdr OQF Gun,6,0,9,4,29,184,5,140,207,192,251,0,0,0,0,0,0,0,0,0
39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,60mm M2 Mortar,3,0,4,3,9,0,5,16,160,10,0,0,0,0,0,0,0,0,0,0
41,75mm M1A1 Pack,6,0,9,4,23,0,6,48,216,40,0,65,0,0,0,0,0,0,0,0
42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8mm M.08/15 Swz,3,0,4,1,0,0,13,44,80,0,0,0,453,0,0,0,0,0,0,0
44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,75mm M3 Gun,6,0,8,4,25,102,6,68,160,0,0,0,0,0,0,0,0,0,0,0
46,75mm M6 Gun,6,0,8,4,25,98,6,68,160,0,0,0,0,0,0,0,0,0,0,0
47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
52,,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,81mm Stokes Mrt,3,0,5,5,29,0,8,20,208,0,0,0,0,0,0,0,0,0,0,0
58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
63,25pdr QF GH,7,0,10,5,20,87,8,56,216,0,0,0,0,0,0,0,0,0,0,0
64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
68,,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
69,,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
70,105mm M1/M2 FH,7,0,12,6,34,74,10,48,222,40,0,85,0,0,0,0,0,0,0,0
71,,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
72,4.2in Mortar,3,0,7,6,22,0,10,16,211,20,0,0,0,0,0,0,0,0,0,0
73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0
79,150mm L17 Krupp,7,0,12,9,48,0,17,36,225,40,0,0,0,0,0,0,0,0,0,0
80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,TNT,2,0,2,10,80,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0
83,Flamethrower,8,0,2,15,150,0,15,4,4,0,0,0,0,0,0,0,0,0,0,0
84,Satchel Charge,2,0,2,10,0,222,8,4,4,0,0,150,0,0,0,0,0,0,0,0
85,Incendiary Bomb,8,0,1,3,55,222,2,4,4,0,0,55,603,0,0,0,0,0,0,0
86,Anti-Tank Mine,2,0,2,10,0,222,0,4,4,0,0,100,483,0,0,0,0,0,0,0
87,No69 HndGranaat,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
88,No.36 Mills Grn,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
89,MkIIA Frag Gren,2,0,1,2,19,0,10,4,4,0,0,0,705,0,0,0,0,0,0,0
90,PIAT,2,0,3,4,0,222,2,4,8,0,0,130,633,0,0,0,0,0,0,0
91,M9 Bazooka,2,0,3,4,0,222,8,8,20,0,0,110,636,0,0,0,0,0,0,0
92,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6.5mm M.15 LMG,2,0,1,1,0,0,6,28,52,0,0,0,453,0,0,0,0,0,0,0
96,6.5mm M.15 LMG,1,0,1,1,0,0,6,28,52,0,0,0,453,0,0,0,0,0,0,0
97,.303 Bren LMG,2,0,2,1,0,0,6,32,80,0,0,0,588,0,0,0,0,0,0,0
98,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
