id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,88,Daimler I,233,armored car,8,recon,0,default,1942,7,1942,0,2,3,2,44,50,90,0,4,3,0,5,4,224,0,1,20,0,48,0,0,179,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,10,16,14,16,8,0,16,22,12,18,8,28,0,661,661,520,0,0
2,88,Daimler II,233,armored car,8,recon,0,default,1943,1,1949,0,2,3,2,59,50,90,0,4,3,0,6,4,224,0,1,21,0,56,0,12,179,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,14,20,14,14,8,0,16,22,12,20,24,36,0,661,661,520,0,0
3,88,Staghound I,233,armored car,8,recon,0,default,1943,9,1945,0,3,5,2,64,54,90,0,4,2,0,5,2,226,0,0,198,34,64,0,5,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,22,19,16,44,32,32,12,0,24,12,8,32,8,8,0,663,663,522,0,0
4,88,AEC II,233,armored car,8,recon,0,default,1943,7,1944,0,3,4,2,79,40,73,0,4,3,0,5,4,226,0,1,82,10,35,0,0,130,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,11,45,45,45,8,0,32,0,24,18,12,8,0,678,678,833,0,0
5,88,AEC III,233,armored car,8,recon,0,default,1944,6,1949,0,3,4,2,96,40,73,0,4,4,0,6,4,226,0,0,99,20,17,0,0,179,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,11,45,45,45,8,0,32,0,24,18,12,8,0,679,679,40,0,0
6,88,Otter II,233,armored car,8,recon,0,default,1941,7,1949,0,2,3,2,25,36,90,0,4,2,0,5,4,226,0,1,148,90,0,0,0,0,0,0,134,0,30,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,6,0,48,28,64,0,15,0,0,8812,8812,29,0,0
7,88,Vickers IIA,112,light tank,2,armor,0,default,1940,1,1940,0,2,2,1,20,24,22,0,4,2,0,9,4,224,0,0,121,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,6,10,7,7,9,0,42,0,34,8,14,14,0,630,630,497,0,0
8,88,Vickers VIB,112,light tank,2,armor,0,default,1938,8,1941,0,2,3,1,42,34,90,0,4,2,0,9,4,224,0,1,40,80,0,0,0,137,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,6,18,12,12,4,0,48,0,32,12,8,8,0,632,632,81,0,0
9,88,Stuart I,112,light tank,2,armor,0,default,1941,11,1943,0,2,4,2,67,34,70,0,4,2,0,6,6,226,0,1,2,33,70,0,0,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,44,25,25,56,25,25,13,50,18,0,16,5,5,5,0,7710,7710,504,0,0
10,88,Stuart VI,112,light tank,2,armor,0,default,1944,6,1944,0,2,4,2,96,32,90,0,4,2,4,6,6,226,0,0,198,44,83,0,25,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,63,29,28,67,32,32,13,0,42,0,33,10,0,0,0,7773,7773,541,0,0
11,88,Sherman IVA,111,main battle tank,2,armor,0,default,1948,4,1949,0,4,5,4,195,26,90,0,4,5,4,5,8,230,0,1,52,25,34,0,4,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,64,51,51,103,64,64,21,0,42,0,11,38,12,8,0,392,392,478,0,0
12,88,Sherman III,111,main battle tank,2,armor,0,default,1942,10,1943,0,4,5,3,98,26,91,0,4,2,4,5,8,230,0,0,45,52,45,0,0,0,0,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,70,56,0,5,28,15,8,0,384,384,479,0,0
13,88,Sherman V,111,main battle tank,2,armor,0,default,1943,7,1949,0,4,5,3,121,26,90,0,4,3,4,5,8,230,0,1,45,47,50,0,0,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,64,38,38,103,64,64,21,0,42,0,11,38,12,8,0,7772,7769,539,0,0
14,88,VC Firefly,113,medium tank,2,armor,0,default,1944,6,1949,0,4,4,3,191,26,91,0,4,7,0,5,8,230,0,1,38,24,36,0,8,139,60,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,64,38,38,90,51,64,21,50,42,0,11,28,12,8,0,648,648,515,0,0
15,88,Grizzly I,111,main battle tank,2,armor,0,default,1943,9,1945,0,4,5,2,95,22,92,0,4,2,4,5,8,230,0,0,44,33,45,0,0,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,94,51,51,22,50,51,0,5,28,12,8,0,8214,8214,178,0,0
16,88,Ram I,111,main battle tank,2,armor,0,default,1941,10,1941,0,4,5,3,78,24,92,0,4,3,0,5,8,230,0,1,20,0,90,0,0,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,76,64,38,76,76,51,21,50,44,0,0,0,5,0,0,8820,8820,19,0,0
17,88,Ram II,111,main battle tank,2,armor,0,default,1942,1,1942,0,4,5,3,85,22,92,0,4,3,0,5,8,230,0,1,29,0,65,0,0,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,76,64,38,76,76,51,21,50,44,0,10,0,5,0,0,8806,8806,19,0,0
18,88,Staghound (21),233,armored car,8,recon,0,default,1945,2,1949,0,3,5,2,75,54,90,0,4,3,0,5,2,226,0,0,21,0,50,0,20,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,45,38,25,42,38,25,9,0,24,12,8,32,8,0,0,663,663,522,0,0
19,88,Humber I/II,213,scout vehicle,8,recon,0,default,1941,11,1942,0,2,3,2,46,46,70,0,4,2,0,8,2,224,0,1,101,60,0,0,0,179,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,10,15,15,15,7,0,24,16,20,30,12,12,0,662,662,521,0,0
20,88,Sherman V,239,command tank,9,C&C,0,default,1943,7,1944,0,4,5,3,140,26,90,0,4,3,4,5,8,230,0,1,45,47,50,0,0,140,60,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,64,38,38,103,64,64,21,0,42,0,11,38,12,8,0,7772,7772,539,0,0
21,88,IIC Firefly,113,medium tank,2,armor,0,default,1944,6,1945,0,4,4,3,195,22,90,0,4,7,0,5,8,230,0,1,38,24,40,0,12,139,60,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,51,38,38,90,51,64,22,50,51,0,5,28,12,8,0,7768,7768,906,0,0
22,88,VC Firefly,239,command tank,9,C&C,0,default,1944,6,1949,0,4,4,3,191,26,91,0,4,7,0,5,8,230,0,1,38,24,34,0,8,139,60,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,64,38,38,90,51,64,21,50,42,0,11,28,12,8,0,648,648,515,0,0
23,88,Skink Tank (CS),110,CS tank,2,armor,0,default,1945,3,1949,0,4,5,4,79,22,91,0,4,3,0,8,0,230,0,0,10,90,0,0,0,10,90,0,0,0,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,94,51,51,22,50,51,0,5,28,12,8,0,8821,8821,181,0,0
24,88,Sherman DD,196,amphibian tank,7,marine unit,0,default,1944,6,1945,0,4,5,3,114,24,90,0,4,3,4,5,0,230,6,0,45,47,50,0,0,139,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,50,56,0,5,28,15,8,0,436,436,214,0,0
25,88,Grizzly I CS,110,CS tank,2,armor,0,default,1944,10,1945,0,4,5,4,78,22,92,0,4,2,0,4,6,230,0,1,68,56,0,10,0,139,60,0,0,0,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,97,51,51,18,70,51,0,5,28,12,0,0,395,395,946,0,0
26,88,Sherman IB CS,110,CS tank,2,armor,0,default,1944,6,1949,0,4,5,3,99,22,91,0,4,2,0,4,6,230,0,1,68,56,0,10,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,64,38,38,97,51,51,18,70,47,0,10,28,12,8,0,395,395,946,0,0
27,88,Churchill I,119,infantry tank,2,armor,0,default,1942,6,1942,0,3,5,5,108,16,90,0,4,3,0,6,4,228,0,1,20,0,150,0,0,179,60,0,0,0,0,35,58,0,0,0,0,0,0,0,0,0,95,76,64,89,89,89,22,72,25,0,8,0,8,8,108,641,641,513,0,0
28,88,Churchill III,119,infantry tank,2,armor,0,default,1942,6,1943,0,3,5,5,97,14,91,0,4,3,0,6,88,228,0,1,29,0,84,0,0,179,60,0,0,0,0,130,60,0,0,0,0,0,0,0,0,0,95,76,64,89,89,89,22,72,25,0,8,0,8,8,108,642,642,888,0,0
29,88,Churchill IV,119,infantry tank,2,armor,0,default,1943,10,1943,0,3,5,5,100,14,92,0,4,3,0,6,8,228,0,1,29,0,80,0,4,179,60,0,0,0,0,130,60,0,0,0,0,0,0,0,0,0,95,76,64,89,89,89,22,72,25,0,8,0,8,8,108,642,642,888,0,0
30,88,Valentine VI,119,infantry tank,2,armor,0,default,1941,11,1942,0,3,4,4,71,16,81,0,4,3,0,6,8,226,0,0,20,0,79,0,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,54,31,74,54,65,14,70,17,6,24,18,12,8,0,639,639,512,0,0
31,88,Churchill OKE,119,infantry tank,2,armor,0,default,1942,6,1942,0,3,5,5,120,16,93,0,4,3,0,6,8,228,0,1,20,0,150,0,0,179,60,0,0,0,0,108,20,0,0,0,0,0,0,0,0,0,95,76,64,89,89,89,22,72,25,0,8,0,8,8,108,641,641,513,0,0
32,88,Scorpion,128,mine clearing tank,2,armor,0,default,1943,7,1944,0,4,4,3,81,12,90,0,4,3,0,5,0,228,0,0,21,0,93,0,0,179,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,70,55,82,75,75,18,72,28,0,25,11,12,0,0,622,622,523,0,0
33,88,Sherman Crab,128,mine clearing tank,2,armor,0,default,1944,6,1949,0,4,5,3,130,20,90,0,4,3,4,5,0,230,0,0,45,47,50,0,0,140,60,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,50,56,0,5,28,15,8,0,437,437,542,0,0
