id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
0,SPWAW,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
1,Misc Small Arms,2,secondary infantry weapon,1,1,0,0,0,0,0,0,8,12,0
2,PPSh-41 SMG,1,primary infantry weapon,1,1,2,0,0,0,0,0,4,16,0
3,.303 SMLE No.4,1,primary infantry weapon,1,1,0,0,0,0,0,0,20,24,0
4,8mm Berthier,1,primary infantry weapon,1,1,4,0,0,0,0,0,16,48,0
5,9mm Sten MkI,1,primary infantry weapon,1,1,0,0,0,0,0,0,4,8,0
6,7.92mm MG34 BMG,5,light gun,3,1,1,0,0,0,0,0,28,32,0
7,8mm Berthier,1,primary infantry weapon,1,1,0,0,0,0,0,0,16,24,0
8,20mm KwK30 L/50,5,light gun,222,2,1,0,12,38,0,63,56,80,48
9,25mm KwK L/73,5,light gun,6,2,0,0,9,30,0,0,40,96,0
10,7.92mm MG34 MG,3,team weapon,3,1,3,0,0,0,0,0,44,100,0
11,37mm FlaK36/43,4,anti-air weapon,6,2,0,0,12,44,0,0,60,184,0
12,37mm KwK18 (f),5,light gun,6,2,10,0,9,27,0,0,28,80,0
13,37mm KwK38 (f),5,light gun,6,2,0,0,11,39,0,0,32,120,0
14,37mm vz.34 Gun,5,light gun,6,2,1,0,11,39,0,0,40,160,0
15,37mm A7 Gun,5,light gun,6,2,0,0,12,42,0,58,44,160,72
16,37mm L56 M6 Gun,5,light gun,6,2,14,0,13,71,0,86,44,140,60
17,37mm vz.37 AA,4,anti-air weapon,6,3,0,0,26,56,0,0,60,207,0
18,37mm PUV vz.30,5,light gun,6,2,2,0,11,43,0,0,40,160,72
19,37mm PUV vz.37,5,light gun,6,2,0,0,12,42,0,0,44,160,72
20,40mm Bofors Gun,4,anti-air weapon,6,3,12,0,26,56,0,0,60,207,0
21,47mm KwK35 L/34,5,light gun,7,3,0,0,14,51,0,0,52,120,0
22,PPSh-41 SMG,2,secondary infantry weapon,1,1,11,0,0,0,0,0,4,16,0
23,47mm KwK47/40,5,light gun,7,3,0,0,15,68,0,70,56,120,40
24,47mm PUV vz.36,5,light gun,7,3,4,0,17,70,0,127,80,160,72
25,50mm KwK38 L/42,5,light gun,7,3,0,0,18,77,0,130,60,180,72
26,50mm PUV vz.38,5,light gun,7,3,2,0,20,104,0,161,72,196,80
27,8mm Berthier,2,secondary infantry weapon,1,1,0,0,0,0,0,0,16,48,0
28,47mm KwK47/32,5,light gun,7,3,2,0,14,47,75,69,52,120,60
29,7.92mm MG34 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
30,50mm PaK38/45,5,light gun,7,3,2,0,20,100,0,161,72,196,80
31,8mm Berthier,2,secondary infantry weapon,1,1,0,0,0,0,0,0,16,24,0
32,9mm Sten MkI,2,secondary infantry weapon,1,1,4,0,0,0,0,0,4,8,0
33,.303 SMLE No.4,2,secondary infantry weapon,1,1,0,0,0,0,0,0,20,24,0
36,76mm vz.39 FG,6,medium gun,9,4,2,0,25,86,70,0,40,216,0
37,3in OML Mortar,3,team weapon,5,5,0,0,12,0,0,0,16,208,20
38,20mm M35 L/65,5,light gun,222,2,2,0,12,38,0,63,56,80,48
39,75mm StuK75/18,6,medium gun,8,4,0,0,22,57,70,0,56,223,40
40,50mm leGrW 36,3,team weapon,2,3,11,0,8,0,0,0,8,52,10
41,75mm KwK37 L/24,6,medium gun,8,4,0,0,24,57,85,0,52,160,0
42,7.92mm Kar 98k,1,primary infantry weapon,1,1,3,0,0,0,0,0,16,24,0
43,7.92mm MG38 BMG,5,light gun,3,1,0,0,0,0,0,0,28,40,0
44,75mm 75/34 Gun,6,medium gun,8,4,4,0,25,82,70,0,48,160,0
45,75mm PUV vz.40,6,medium gun,8,4,0,0,25,140,0,178,84,160,40
46,75mm leFH16nA,6,medium gun,9,4,3,0,23,50,75,0,48,216,0
47,75mm KwK40 L/48,6,medium gun,8,4,0,0,27,140,0,195,84,207,144
48,75mm KwK42 L/70,6,medium gun,9,4,3,0,28,188,0,251,136,209,160
49,76.2mm KwK L-11,6,medium gun,8,4,0,0,25,75,0,0,40,100,0
50,76.2mm KwK F-34,6,medium gun,8,4,3,0,26,92,75,130,64,160,80
51,75mm KwK44 L/46,6,medium gun,8,4,0,0,27,145,0,200,84,207,144
52,76mm PaK36(r),6,medium gun,8,4,3,0,27,128,0,170,76,207,144
