id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,91,SP ENH FR v1.1,4,elite recon,5,force HQ,6,force HQ,1943,1,1949,12,0,0,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,91,Lt Armd Car Sec,1,recon,1,platoon,1,armor,1943,1,1949,12,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,91,Arm'd Car Sec,1,recon,1,platoon,1,armor,1943,12,1949,12,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,91,Lt Armd Car Trp,1,recon,1,platoon,1,armor,1943,12,1949,12,0,0,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,91,Arm'd Car Troop,1,recon,1,platoon,1,armor,1943,12,1949,12,0,0,72,1,72,1,72,1,73,1,73,1,0,0,0,0,0,0,0,0,0,0
6,91,Arm'd Car Sqdrn,4,elite recon,2,company,1,armor,1943,12,1949,12,0,0,72,1,1005,1,1005,1,1005,1,1005,1,0,0,0,0,0,0,0,0,0,0
7,91,Arm'd Car Troop,1,recon,1,platoon,1,armor,1943,1,1943,12,0,0,2,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0
8,91,Arm'd Car Sqdn,1,recon,2,company,1,armor,1943,1,1943,12,0,0,2,1,1007,1,1007,1,1007,1,0,0,0,0,0,0,0,0,0,0,0,0
10,91,Lt Tank Section,1,recon,1,platoon,1,armor,1943,1,1949,12,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,91,Lt Tank Platoon,1,recon,1,platoon,1,armor,1943,1,1949,12,0,0,6,1,6,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0
12,91,Lt Tank Company,1,recon,2,company,1,armor,1943,1,1949,12,0,0,6,1,6,1,1011,1,1011,1,1011,1,0,0,0,0,0,0,0,0,0,0
