id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,9,SP ENH FR v1.1,4,elite recon,5,force HQ,6,force HQ,1930,1,1949,12,0,0,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,Cav Sqdrn ,1,recon,2,company,3,infantry,1930,1,1943,12,0,0,51,1,1030,1,1030,1,1030,1,0,0,0,0,0,0,0,0,0,0,0,0
4,9,Comm Rifle Co,1,recon,2,company,3,infantry,1931,1,1949,12,0,0,84,1,1013,1,1013,1,1013,1,1013,1,1056,1,0,0,0,0,0,0,0,0
5,9,Comm Rifle Co-,1,recon,2,company,3,infantry,1931,1,1949,12,0,0,84,1,1033,1,1033,1,1033,1,0,0,0,0,0,0,0,0,0,0,0,0
6,9,Comm Rifle Co*,1,recon,2,company,3,infantry,1931,1,1949,12,0,0,84,1,1012,1,1012,1,1012,1,1012,1,1056,1,0,0,0,0,0,0,0,0
7,9,Motor Rifle Co,1,recon,2,company,3,infantry,1939,1,1949,12,0,0,84,1,1031,1,1031,1,1031,1,1031,1,1056,1,1024,1,1021,1,0,0,0,0
9,9,Scout Car,1,recon,1,platoon,4,miscellaneous,1942,8,1949,12,0,0,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,Elite Rifle Co,4,elite recon,2,company,3,infantry,1942,1,1949,12,0,0,84,1,1011,1,1011,1,1011,1,1011,1,1056,1,0,0,0,0,0,0,0,0
11,9,Elite Rifle Plt,3,elite,1,platoon,3,infantry,1942,1,1949,12,0,0,85,1,91,1,91,1,91,1,83,1,0,0,0,0,0,0,0,0,0,0
12,9,Comm Rifle Plt*,0,average,1,platoon,3,infantry,1931,1,1949,12,0,0,85,1,71,1,71,1,71,1,71,1,83,1,0,0,0,0,0,0,0,0
13,9,Comm Rifle Plt,0,average,1,platoon,3,infantry,1945,1,1949,12,0,0,85,1,41,1,42,1,42,1,42,1,26,1,0,0,0,0,0,0,0,0
15,9,LMG Team,0,average,1,platoon,3,infantry,1930,1,1949,12,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,9,Recon Platoon,1,recon,2,company,1,armor,1933,1,1944,12,0,0,200,1,200,1,1030,1,1030,1,0,0,0,0,0,0,0,0,0,0,0,0
18,9,Truck Section,0,average,1,platoon,4,miscellaneous,1930,1,1949,12,0,0,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,Truck Platoon,0,average,1,platoon,4,miscellaneous,1930,1,1949,12,0,0,14,1,14,1,14,1,14,1,14,1,0,0,0,0,0,0,0,0,0,0
20,9,Hvy Truck Sec,0,average,1,platoon,4,miscellaneous,1930,1,1949,12,0,0,15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,9,Hvy Truck Plt,0,average,1,platoon,4,miscellaneous,1930,1,1949,12,0,0,15,1,15,1,15,1,15,1,15,1,0,0,0,0,0,0,0,0,0,0
22,9,Light Mortar,2,dedicated artillery,1,platoon,2,artillery,1938,1,1949,12,0,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,9,AT Gun Platoon,0,average,1,platoon,2,artillery,1935,1,1949,12,0,0,16,1,16,1,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0
24,9,Mortar Section,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,12,0,0,86,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,9,Mortar Platoon,2,dedicated artillery,1,platoon,2,artillery,1930,1,1949,12,0,0,86,1,86,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,9,AT Gun Section,0,average,1,platoon,2,artillery,1935,1,1949,12,0,0,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9,AA Gun Section,0,average,1,platoon,2,artillery,1939,1,1949,12,0,0,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,9,HMG Squad,0,average,1,platoon,3,infantry,1930,1,1949,12,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,9,HMG Section,0,average,1,platoon,3,infantry,1930,1,1949,12,0,0,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,9,Light Cav Troop,1,recon,1,platoon,3,infantry,1930,1,1943,12,0,0,51,1,51,1,51,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0
