id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,20,AC Latil,233,armored car,8,recon,0,default,1930,1,1936,0,2,4,2,18,24,11,0,4,2,0,7,2,226,0,0,196,90,0,0,0,0,0,0,0,0,0,125,90,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,50,35,15,15,35,15,15,0,19830,9830,337,0,0
2,20,AC Latil Nemoni,233,armored car,8,recon,0,default,1932,5,1935,0,2,4,2,30,24,11,0,4,2,0,4,0,226,0,0,108,4,0,0,0,0,0,0,0,0,0,125,90,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,50,35,15,15,35,15,15,0,19830,9830,337,0,0
3,20,AC Bilbao,233,armored car,8,recon,0,default,1932,1,1938,0,3,3,2,26,24,11,0,4,2,0,9,5,226,0,0,196,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,3,3,3,3,50,5,0,12,5,5,5,0,19802,9802,87,0,0
4,20,FAI Arm Car,233,armored car,8,recon,0,default,1936,10,1939,0,2,3,2,20,36,21,0,4,2,0,9,4,226,0,0,172,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,4,60,15,0,15,20,15,15,0,19704,9704,29,0,0
5,20,UNL-35 AC,233,armored car,8,recon,0,default,1937,5,1939,0,2,3,2,24,40,92,0,4,2,0,9,4,226,0,0,172,90,0,0,0,0,0,0,0,0,0,129,60,0,0,0,0,0,0,0,0,0,8,8,8,12,8,8,8,60,15,5,15,20,15,15,0,19707,9707,30,0,0
6,20,Chevrolet MG,233,armored car,8,recon,0,default,1938,1,1939,0,2,3,2,20,30,92,0,4,2,0,9,0,226,0,0,172,90,0,0,0,0,0,0,0,0,0,129,60,0,0,0,0,0,0,0,0,0,8,8,8,12,8,8,8,0,25,8,20,30,5,5,0,19822,9822,623,0,0
7,20,Chevrolet AT,233,armored car,8,recon,0,default,1938,1,1939,0,2,4,2,42,30,92,0,4,2,0,6,0,226,0,0,18,24,36,0,0,171,60,0,0,0,0,129,60,0,0,0,0,0,0,0,0,0,8,8,8,12,8,8,8,0,25,8,20,30,5,5,0,19706,9706,623,0,0
8,20,AC Schneider,235,heavy armored car,8,recon,0,default,1930,1,1936,0,5,8,4,29,14,20,0,4,2,0,7,112,226,0,0,100,90,0,0,0,100,90,0,214,40,0,214,40,0,0,0,0,0,0,0,0,0,12,12,6,12,12,6,6,50,0,0,0,0,0,0,0,19833,9833,141,0,0
9,20,BA-6,235,heavy armored car,8,recon,0,default,1936,11,1939,0,2,4,2,42,26,21,0,4,2,0,6,0,228,0,0,18,20,40,0,0,171,60,0,0,0,0,129,60,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,4,60,25,8,20,30,0,0,0,19706,9706,30,0,0
10,20,CA Schneider,122,assault gun,2,armor,0,default,1930,1,1936,0,3,7,4,39,6,20,0,4,2,0,7,104,226,0,0,32,96,0,0,0,0,0,0,205,90,0,205,90,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,6,50,15,0,0,15,0,0,0,19806,9806,336,0,0
12,20,M1917 (MG),119,infantry tank,2,armor,0,default,1930,1,1939,0,2,2,1,12,6,11,0,4,2,0,7,0,226,0,0,196,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,15,7,7,4,0,52,0,35,18,22,22,0,7626,7626,85,0,0
13,20,M1917 (37),119,infantry tank,2,armor,0,default,1936,8,1939,0,2,2,1,21,6,11,0,4,2,0,7,0,226,0,0,12,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,15,7,7,4,0,52,0,35,18,22,22,0,19805,9805,991,0,0
14,20,Trubria A-4,119,infantry tank,2,armor,0,default,1930,1,1939,0,2,3,2,25,10,11,0,4,2,0,9,0,226,0,0,224,90,0,0,0,0,0,0,0,0,0,197,60,0,0,0,0,0,0,0,0,0,20,20,20,16,16,16,16,50,45,5,35,5,5,5,0,19703,9703,86,0,0
15,20,C.L.I Trubia 36,119,infantry tank,2,armor,0,default,1936,11,1939,0,2,3,2,22,14,12,0,4,2,0,9,0,226,0,0,246,90,0,0,0,0,0,0,0,0,0,220,60,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,50,35,15,15,0,0,0,0,19738,9738,86,0,0
16,20,Vickers 6ton B,111,main battle tank,2,armor,0,default,1949,12,1949,0,3,3,3,39,22,12,0,4,2,0,5,6,226,0,0,20,25,24,0,0,137,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,8,13,13,13,4,50,15,0,28,12,8,8,0,8043,8043,1084,0,0
17,20,T-26 M33,111,main battle tank,2,armor,0,default,1936,10,1939,0,3,3,2,45,21,10,0,4,2,0,4,6,226,0,0,18,60,76,0,0,172,60,0,171,60,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,10,50,28,0,81,0,0,0,0,65,9702,453,0,0
