id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
2,16,M8 Greyhound,233,armored car,8,recon,0,default,1945,9,1949,0,2,4,1,73,52,92,0,4,2,0,7,4,226,0,0,18,32,70,0,10,140,60,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,17,10,10,26,19,19,0,0,42,18,12,0,20,5,0,398,398,554,0,0
3,16,M3 Scout Car,215,scout APC,8,recon,0,default,1939,9,1949,0,3,4,3,23,42,52,0,1,1,0,9,4,226,0,0,140,60,0,0,0,139,60,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,7,7,0,50,24,0,0,22,0,0,0,1611,1611,551,0,0
4,16,M4A3 (75) W,111,main battle tank,2,armor,0,default,1945,12,1949,0,4,5,4,139,26,90,0,4,3,4,6,8,230,0,1,45,42,55,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,64,38,38,103,64,64,21,0,42,0,11,38,12,8,0,384,384,479,0,0
5,16,M4A3 Sherman,111,main battle tank,2,armor,0,default,1945,11,1946,0,4,5,3,131,26,90,0,4,3,4,5,8,230,0,1,45,37,60,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,97,51,51,21,50,56,0,22,28,12,8,0,384,384,479,0,0
6,16,M4A3 (76) W,111,main battle tank,2,armor,0,default,1946,2,1949,0,4,5,4,190,26,90,0,4,5,4,5,8,230,0,1,59,25,38,0,6,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,64,51,51,103,64,64,21,0,42,0,11,38,12,8,0,8243,8243,478,0,0
10,16,M4A1 Dozer,125,engineer tank,2,armor,0,default,1945,11,1946,0,4,5,3,116,22,90,0,4,2,4,5,8,230,0,1,2,47,50,0,0,140,60,0,177,60,0,131,60,0,0,0,0,0,0,0,0,0,51,38,38,95,51,51,18,50,51,0,5,28,12,8,0,394,394,543,0,0
15,16,Ford Carrier,141,tracked APC,3,APC,0,default,1941,1,1942,0,2,2,2,26,30,22,0,2,2,0,9,108,124,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,14,12,12,0,0,14,0,8,0,0,0,0,664,0,506,0,0
16,16,PT Boat,260,landing barge,12,navy,0,default,1940,1,1942,0,5,12,9,196,0,92,0,4,5,0,9,12,255,16,0,232,60,30,0,0,147,80,0,140,60,0,81,0,4,0,0,0,0,0,0,0,0,20,10,10,20,10,10,8,0,15,0,0,15,0,0,0,1600,1600,203,0,0
25,16,PC Company HQ,60,motorized infantry,0,infantry,0,default,1930,1,1941,0,1,6,0,12,9,33,0,0,0,0,9,0,0,0,0,236,50,0,0,0,115,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613,1007,0,0,0
26,16,PC Platoon Ldr,238,platoon HQ,9,C&C,0,default,1930,1,1941,0,1,6,0,11,9,13,0,0,0,0,9,0,0,0,0,236,40,0,0,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,1004,0,0,0
27,16,Rifle Squad,0,infantry,0,infantry,0,default,1936,1,1942,0,1,12,0,29,9,40,0,0,0,0,9,0,0,0,0,242,50,0,0,0,93,6,4,113,40,0,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,1610,0,0,0
28,16,Rifle Squad,0,infantry,0,infantry,0,default,1945,6,1949,0,1,12,0,20,9,40,0,0,0,0,9,0,0,0,0,242,50,0,0,0,87,8,0,113,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8329,1610,0,0,0
29,16,HMG Squad,11,heavy MG squad,0,infantry,0,default,1945,6,1949,0,0,4,0,34,6,12,0,3,2,0,9,0,0,0,0,106,60,0,0,0,87,4,0,209,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,419,0,0,0
30,16,Mortar Squad,146,mortar,4,artillery,0,default,1945,6,1949,0,1,10,0,28,4,82,0,2,0,0,8,0,0,0,0,56,50,0,0,0,209,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,67,0,0
31,16,Mortar Squad,146,mortar,4,artillery,0,default,1945,6,1949,0,1,4,0,19,9,51,0,2,0,0,9,0,0,0,0,30,50,0,0,0,209,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,66,0,0
32,16,MG Squad,7,machine gun,0,infantry,0,default,1945,6,1949,0,0,4,0,20,8,11,0,2,2,0,9,0,0,0,0,120,60,0,0,0,87,4,0,209,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,418,0,0,0
33,16,75mm Pack FH,163,howitzer,4,artillery,0,default,1930,1,1949,0,1,6,0,29,1,91,0,2,1,0,8,0,106,0,0,33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8205,8205,654,0,0
34,16,Chevy 6ton,244,heavy truck,10,transport,0,default,1939,1,1941,0,4,2,5,26,25,51,0,0,0,0,9,224,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,312,715,0,0
35,16,Jeep .30cal,213,scout vehicle,8,recon,0,default,1941,1,1949,0,2,2,1,12,48,30,0,1,1,0,9,104,105,0,0,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,442,442,939,0,0
36,16,Mack 7-1/2ton,244,heavy truck,10,transport,0,default,1941,12,1949,0,4,2,5,31,23,51,0,0,0,0,9,230,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,667,546,0,0
