id,nation,name,stat,stat,type,type,pscr,pscr,start_yr,start_mo,end_yr,end_mo,exp_mod,mor_mod,element_rid[0],element_cnt[0],element_rid[1],element_cnt[1],element_rid[2],element_cnt[2],element_rid[3],element_cnt[3],element_rid[4],element_cnt[4],element_rid[5],element_cnt[5],element_rid[6],element_cnt[6],element_rid[7],element_cnt[7],element_rid[8],element_cnt[8],element_rid[9],element_cnt[9]
1,19,SP ENH FR v1.1,4,elite recon,5,force HQ,6,force HQ,1936,7,1949,12,0,0,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19,Reserve Platoon,0,average,1,platoon,3,infantry,1936,7,1940,12,0,0,174,1,109,1,109,1,109,1,109,1,0,0,0,0,0,0,0,0,0,0
4,19,Reserve Company,1,recon,2,company,3,infantry,1936,7,1940,12,0,0,87,1,1003,1,1003,1,1003,1,1048,1,0,0,0,0,0,0,0,0,0,0
5,19,Rifle Platoon,0,average,1,platoon,3,infantry,1936,7,1940,12,0,0,174,1,113,1,113,1,113,1,113,1,0,0,0,0,0,0,0,0,0,0
6,19,Rifle Company,1,recon,2,company,3,infantry,1936,7,1940,12,0,0,87,1,113,1,1005,1,1005,1,1005,1,1184,1,1055,1,0,0,0,0,0,0
7,19,SP Div Inf Co,1,recon,2,company,3,infantry,1941,1,1945,12,0,0,173,1,143,1,1023,1,1023,1,1023,1,1185,1,1055,1,0,0,0,0,0,0
8,19,SP Div SMG Plt,3,elite,1,platoon,3,infantry,1942,1,1945,12,0,0,88,1,147,1,147,1,147,1,0,0,0,0,0,0,0,0,0,0,0,0
9,19,SP Div SMG Co,4,elite recon,2,company,3,infantry,1942,1,1945,12,0,0,173,1,147,1,1008,1,1008,1,1008,1,0,0,0,0,0,0,0,0,0,0
10,19,SP Div Motr Plt,3,elite,1,platoon,3,infantry,1942,1,1945,12,0,0,88,1,143,1,143,1,143,1,134,1,134,1,134,1,134,1,0,0,0,0
11,19,SP Div Motor Co,4,elite recon,2,company,3,infantry,1942,1,1945,12,0,0,173,1,134,1,1010,1,1010,1,1010,1,0,0,0,0,0,0,0,0,0,0
12,19,Ski Inf Platoon,3,elite,1,platoon,3,infantry,1942,1,1944,12,0,0,152,1,152,1,152,1,152,1,0,0,0,0,0,0,0,0,0,0,0,0
13,19,Ski Inf Company,4,elite recon,2,company,3,infantry,1942,1,1944,12,0,0,152,1,152,1,1012,1,1012,1,1012,1,0,0,0,0,0,0,0,0,0,0
14,19,SP Div Eng Plt,0,average,1,platoon,3,infantry,1941,1,1945,12,0,0,36,1,150,1,150,1,151,1,151,1,0,0,0,0,0,0,0,0,0,0
15,19,Morrocan Plt,3,elite,1,platoon,3,infantry,1936,8,1940,12,0,0,174,1,118,1,118,1,118,1,118,1,0,0,0,0,0,0,0,0,0,0
16,19,Morrocan Co,4,elite recon,2,company,3,infantry,1936,8,1940,12,0,0,87,1,1015,1,1015,1,1015,1,1184,1,0,0,0,0,0,0,0,0,0,0
17,19,Morrocan Plt,3,elite,1,platoon,3,infantry,1946,1,1949,12,0,0,86,1,184,1,184,1,184,1,184,1,0,0,0,0,0,0,0,0,0,0
18,19,Morrocan Co,4,elite recon,2,company,3,infantry,1946,1,1949,12,0,0,89,1,1017,1,1017,1,1017,1,1185,1,0,0,0,0,0,0,0,0,0,0
19,19,Legion Inf Plt,3,elite,1,platoon,3,infantry,1936,7,1940,12,0,0,175,1,120,1,120,1,120,1,120,1,0,0,0,0,0,0,0,0,0,0
20,19,Legion Inf Co,4,elite recon,2,company,3,infantry,1936,7,1940,12,0,0,87,1,120,1,1019,1,1019,1,1019,1,1184,1,0,0,0,0,0,0,0,0
21,19,Legion Inf Plt,3,elite,1,platoon,3,infantry,1946,1,1949,12,0,0,175,1,186,1,186,1,186,1,0,0,0,0,0,0,0,0,0,0,0,0
22,19,Legion Inf Co,4,elite recon,2,company,3,infantry,1946,1,1949,12,0,0,89,1,186,1,1021,1,1021,1,1021,1,1185,1,0,0,0,0,0,0,0,0
23,19,SP Div Inf Plt,0,average,1,platoon,3,infantry,1936,7,1949,12,0,0,88,1,143,1,143,1,143,1,0,0,0,0,0,0,0,0,0,0,0,0
24,19,Combat Eng Plt,3,elite,1,platoon,3,infantry,1936,8,1945,12,0,0,36,1,122,1,122,1,123,1,123,1,0,0,0,0,0,0,0,0,0,0
25,19,Combat Eng Co,4,elite recon,2,company,3,infantry,1936,8,1945,12,0,0,87,1,1024,1,1024,1,1024,1,1067,1,0,0,0,0,0,0,0,0,0,0
26,19,Special Ops Plt,4,elite recon,1,platoon,3,infantry,1936,8,1940,12,0,0,116,1,116,1,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,19,Div Ops Plt,4,elite recon,1,platoon,3,infantry,1941,1,1945,12,0,0,153,1,153,1,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,19,Recon Section,1,recon,1,platoon,3,infantry,1936,7,1949,12,0,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,19,Recon Group,1,recon,1,platoon,3,infantry,1936,7,1949,12,0,0,126,1,126,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,19,Sniper,4,elite recon,1,platoon,3,infantry,1936,7,1949,12,0,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
