id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
0,SPWAW,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
2,37mm M6 Gun,5,light gun,6,2,0,0,13,77,0,91,44,140,68
3,7.92mm MG34 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
4,7.92mm MG34 MG,3,team weapon,3,1,4,0,0,0,0,0,44,100,0
6,7.92mm MG34 BMG,5,light gun,3,1,9,0,0,0,0,0,28,32,0
8,20mm KwK38 Hglf,4,anti-air weapon,222,2,12,0,12,38,0,63,48,96,64
9,8mm M14 Schwz,3,team weapon,4,1,0,0,0,0,0,0,44,80,0
10,7.7mm Type 99,1,primary infantry weapon,1,1,0,0,0,0,0,0,16,24,0
11,37mm FlaK36/43,4,anti-air weapon,6,2,0,0,12,44,0,0,60,184,0
12,37mm PP obr.15,5,light gun,6,2,10,0,11,33,0,74,40,160,72
13,37mm Model 94,5,light gun,6,2,0,0,10,37,0,0,40,120,0
14,37mm PaK36/46,5,light gun,6,2,0,0,12,40,0,58,44,160,72
15,7.7mm Type 99,2,secondary infantry weapon,1,1,0,0,0,0,0,0,16,24,0
16,37mm M5 Gun,5,light gun,6,2,14,0,12,71,0,86,44,120,40
17,40mm Bofors Gun,4,anti-air weapon,6,3,0,0,26,56,0,0,60,207,0
18,45mm L46 Gun,5,light gun,7,3,13,0,13,66,0,90,48,120,120
19,37mm M3 Gun,5,light gun,6,2,0,0,12,69,0,0,44,120,0
22,47mm L34 Gun,5,light gun,7,3,11,0,14,51,0,0,52,120,0
23,47mm L40 Gun,5,light gun,7,3,0,0,15,56,0,0,56,120,0
30,60mm M2 Mortar,3,team weapon,4,3,1,0,9,0,0,0,16,160,10
32,75mm leFH16nA,6,medium gun,9,4,4,0,23,50,75,0,48,216,0
33,75mm Krupp M08,6,medium gun,9,4,0,0,22,0,0,0,36,215,40
36,76.2mm 02/30 FH,6,medium gun,9,4,3,0,25,69,75,0,48,216,40
37,3in Stokes Mort,3,team weapon,5,5,0,0,12,0,0,0,0,216,20
39,75mm 75/13 Sk,6,medium gun,8,4,0,0,21,0,0,0,40,216,0
40,50mm leGrW 36,3,team weapon,2,3,0,0,8,0,0,0,8,52,10
41,50mm leGrW 36,2,secondary infantry weapon,2,3,0,0,8,0,0,0,8,52,10
43,105mm leFH18M,7,large gun,12,6,0,0,34,74,105,0,48,222,40
45,75mm M3 Gun,6,medium gun,8,4,0,0,25,102,0,0,68,160,0
54,77mm FK16 How,6,medium gun,9,4,0,0,23,69,0,0,40,214,0
56,81mm GrW34 Mtr,3,team weapon,5,5,0,0,18,0,0,0,16,207,20
57,82mm BM obr. 37,3,team weapon,5,5,0,0,18,0,0,0,16,208,20
59,88mm FlaK18/36,4,anti-air weapon,12,5,0,0,36,162,120,220,132,210,94
62,122mm G ob10/30,7,large gun,12,7,0,0,38,94,70,0,56,218,40
68,Obice da 105/28,7,large gun,12,6,0,0,37,74,85,0,48,220,40
71,105mm M2A1 FH,7,large gun,12,6,0,0,34,74,85,0,56,222,40
72,4.2in M2 Mortar,3,team weapon,7,6,6,0,22,0,0,0,16,211,20
74,122mm G obr.38,7,large gun,12,7,6,0,45,94,120,0,48,225,40
75,122mm L43 Gun,7,large gun,15,7,0,0,45,189,0,248,104,207,40
76,TNT,2,secondary infantry weapon,2,10,0,0,80,0,0,0,4,4,0
77,6.5mm Type 38,1,primary infantry weapon,1,1,0,0,0,0,0,0,12,24,0
78,6.5mm Type 38,2,secondary infantry weapon,1,1,6,0,0,0,0,0,12,24,0
83,Flamethrower,8,infantry flamethrower,2,15,0,0,150,0,0,0,4,4,0
84,Satchel Charge,2,secondary infantry weapon,2,10,0,0,0,222,150,0,4,4,0
85,Gasoline Bomb,8,infantry flamethrower,1,3,0,0,55,222,55,0,4,4,0
87,Hand Grenade,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
88,13mm PzB39 ATR,2,secondary infantry weapon,2,2,0,0,0,33,0,0,24,48,0
91,M1 Bazooka,2,secondary infantry weapon,3,4,0,0,0,222,90,0,8,16,0
93,M1 RG Launcher,2,secondary infantry weapon,2,2,0,0,19,222,25,0,8,16,0
94,7.92mm SIG KE7,2,secondary infantry weapon,2,1,0,0,0,0,0,0,28,44,0
95,7.92mm Type 30,3,team weapon,2,1,0,0,0,0,0,0,28,48,0
96,50mm RM obr Mrt,3,team weapon,2,3,0,0,8,0,0,0,0,72,10
97,7.92mm ZB30 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,28,52,0
106,.50cal M2-HB,3,team weapon,4,1,0,0,23,23,0,0,44,160,0
107,40mm Tp 27 GL,3,team weapon,2,3,0,0,9,0,0,0,0,20,1
108,40mm Tp 27 GL,2,secondary infantry weapon,2,3,6,0,9,0,0,0,0,20,1
109,Flame Projector,9,vehicle flamethrower,3,20,0,0,200,0,0,0,8,8,0
110,.45 Colt M1911,2,secondary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
111,Obice da 149/13,7,large gun,12,9,0,0,50,0,0,0,48,226,40
