id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,76,AMR 33,111,main battle tank,2,armor,0,default,1934,1,1940,0,2,2,3,18,38,11,0,4,2,0,7,6,220,0,0,211,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,10,13,13,13,6,50,25,0,20,5,15,15,0,233,233,976,0,0
2,76,Renault R35,112,light tank,2,armor,0,default,1936,3,1940,0,2,2,2,55,14,50,0,4,2,0,5,6,226,0,0,12,70,30,0,0,212,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,40,45,40,40,13,70,30,8,24,16,30,30,0,227,227,573,0,0
3,76,Hotchkiss H35,111,main battle tank,2,armor,0,default,1936,1,1942,0,2,2,2,56,18,12,0,4,2,0,5,6,226,0,0,12,60,40,0,0,212,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,45,40,40,22,70,22,15,40,16,20,30,0,228,228,575,0,0
4,76,Hotchkiss H39,111,main battle tank,2,armor,0,default,1939,1,1942,0,2,2,2,57,22,11,0,4,2,0,5,6,226,0,0,12,60,40,0,0,212,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,22,70,22,15,30,16,28,30,0,696,696,576,0,0
5,76,Renault FT17c,119,infantry tank,2,armor,0,default,1930,1,1942,0,2,2,1,29,8,11,0,4,2,0,5,0,226,0,0,12,80,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,10,22,12,12,8,60,36,0,20,12,10,14,0,230,230,577,0,0
6,76,Renault Char B1,114,heavy tank,2,armor,0,default,1936,1,1940,0,4,4,4,94,16,92,0,4,2,0,6,8,230,0,0,28,20,30,0,0,212,70,0,128,70,0,39,67,7,0,0,0,0,0,0,0,0,40,40,40,50,40,40,25,52,33,0,32,11,23,23,0,231,231,578,0,0
7,76,Somua S35,111,main battle tank,2,armor,0,default,1937,1,1942,0,3,3,3,71,25,52,0,4,2,0,6,6,228,0,0,21,78,40,0,0,212,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,30,52,42,42,25,72,21,15,30,11,23,24,0,232,232,579,0,0
8,76,AMR 35 ZDT1+,111,main battle tank,2,armor,0,default,1937,1,1940,0,2,2,3,18,36,11,0,4,2,0,7,6,226,0,0,233,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,10,13,13,13,6,50,25,0,20,5,15,15,0,7618,7618,584,0,0
9,76,Renault B1bis,114,heavy tank,2,armor,0,default,1937,9,1940,0,4,4,4,113,16,92,0,4,2,0,6,8,230,0,0,21,20,30,0,0,212,70,0,128,70,0,39,67,7,0,0,0,0,0,0,0,0,60,55,55,66,56,56,28,50,35,0,30,11,23,23,0,234,234,966,0,0
10,76,FCM 36,112,light tank,2,armor,0,default,1938,1,1940,0,2,2,2,58,16,11,0,4,2,0,5,6,226,0,0,12,76,26,0,0,212,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,45,40,40,15,52,36,45,70,24,30,35,0,235,235,580,0,0
