id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
0,SPWAW,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
3,7.92mm MG34 LMG,2,secondary infantry weapon,2,1,0,0,0,0,0,0,36,64,0
7,20mm KwK30 L/50,5,light gun,222,2,0,0,12,38,0,63,56,80,48
8,20mm KwK35 L/45,5,light gun,222,2,0,0,12,38,0,63,56,88,52
11,37mm m32 AA,4,anti-air weapon,6,2,0,0,12,44,0,0,64,180,0
13,37mm KwK38 (f),5,light gun,6,2,0,0,11,39,0,0,32,120,0
14,37mm M35/36 Gun,5,light gun,6,2,14,0,12,36,0,58,44,160,40
16,37mm M3 Gun,5,light gun,6,2,14,0,12,69,0,0,44,120,0
17,40mm Bofors Gun,4,anti-air weapon,6,3,0,0,26,56,0,0,60,207,0
18,37mm M6 Gun,5,light gun,6,2,0,0,13,77,0,91,44,140,68
20,2pdr OQF Mk IX,5,light gun,6,2,0,0,0,60,0,108,60,128,40
21,47/32mm Gun,5,light gun,7,3,0,0,14,47,75,0,52,120,60
22,47mm KwK35 L/34,5,light gun,7,3,11,0,14,51,0,0,52,120,0
28,6pdr OQF Mk2/3,5,light gun,7,3,2,0,22,98,0,148,72,160,160
29,6pdr OQF Mk4/5,5,light gun,7,3,0,0,22,104,0,158,68,160,160
31,65mm M/06 IG,6,medium gun,8,4,0,0,19,0,0,0,28,216,20
33,75mm M/11 FH,6,medium gun,9,4,0,0,27,0,45,0,40,215,40
35,3in Howitzer,6,medium gun,9,4,0,0,24,60,0,0,40,216,0
36,3in Mk I OQF Hw,6,medium gun,9,4,4,0,25,84,0,0,40,206,0
37,3in OML Mortar,3,team weapon,5,5,0,0,12,0,0,0,16,208,20
38,17pdr OQF Gun,6,medium gun,9,4,0,0,29,184,0,251,140,207,192
45,75mm M3 Gun,6,medium gun,8,4,0,0,25,102,0,0,68,160,0
55,75mm L36 Gun,6,medium gun,8,4,0,0,25,102,0,0,56,120,0
56,81mm M27/31 Mtr,3,team weapon,5,5,4,0,18,0,0,0,16,208,20
63,25pdr QF GH,7,large gun,10,5,0,0,20,87,0,0,56,216,0
67,95mm OQF Gun,7,large gun,11,6,0,0,31,0,127,0,60,160,0
70,100/17mm m14 FH,7,large gun,12,6,6,0,32,63,0,0,56,225,40
71,105mm M25/27,7,large gun,12,6,0,0,34,74,85,0,44,223,40
72,4.2in Mortar,3,team weapon,7,6,6,0,22,0,0,0,16,211,20
75,122mm L43 Gun,7,large gun,15,7,0,0,45,189,0,248,104,207,40
80,152mm Mk XIX FG,7,large gun,12,9,0,0,49,126,0,0,48,228,80
82,6pdr OQF Mk4/5L,5,light gun,7,3,0,0,22,112,0,158,76,160,144
83,Flamethrower,8,infantry flamethrower,2,15,0,0,150,0,0,0,4,4,0
84,Satchel Charge,2,secondary infantry weapon,2,10,0,0,0,222,150,0,4,4,0
85,Petrol Bomb,8,infantry flamethrower,1,3,0,0,55,222,55,0,4,4,0
86,Anti-Tank Mine,2,secondary infantry weapon,2,10,0,0,0,222,100,0,4,4,0
87,Mills Grenade,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
88,13mm PzB39 ATR,2,secondary infantry weapon,2,2,0,0,0,33,0,0,24,48,0
89,StHGr 24,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
90,PIAT,2,secondary infantry weapon,3,4,6,0,0,222,130,0,4,8,0
91,Mod.35 Grenade,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
92,TNT,2,secondary infantry weapon,2,10,0,0,80,0,0,0,4,4,0
