id,name,wclass,wclass,size,warhead,kill_HE,kill_AP,pen_HE,pen_AP,pen_HEAT,pen_APCR,accuracy,range_max,range_APCR
0,SPWAW,0,unknown weapon,0,0,0,0,0,0,0,0,0,0,0
1,Misc Small Arms,1,primary infantry weapon,1,1,0,0,0,0,0,0,8,12,0
2,Type 100 SMG,1,primary infantry weapon,1,1,2,0,0,0,0,0,4,16,0
3,Bergmann SMG,1,primary infantry weapon,1,1,0,0,0,0,0,0,8,16,0
4,57mm Type 90,5,light gun,7,3,3,0,22,49,55,0,48,110,0
5,Bergmann SMG,2,secondary infantry weapon,1,1,0,0,0,0,0,0,8,16,0
6,Type 100 SMG,2,secondary infantry weapon,1,1,3,0,0,0,0,0,4,16,0
12,37mm T11 CFIG,5,light gun,6,2,3,0,11,0,0,0,24,80,0
13,37mm Type 94,5,light gun,6,2,0,0,11,37,0,0,40,160,0
14,37mm Type 98,5,light gun,6,2,0,0,11,41,0,0,40,160,0
16,37mm L53 Gun M3,5,light gun,6,2,0,0,12,69,0,0,44,120,0
18,37mm Type 100,5,light gun,6,2,0,0,11,41,0,0,40,160,0
19,37mm Type 1,5,light gun,6,2,0,0,11,48,0,0,40,160,0
23,47mm Type 1 Gun,5,light gun,7,3,0,0,16,83,0,0,56,120,0
27,50mm Type98 Mtr,3,team weapon,2,6,0,0,8,0,0,0,0,32,10
28,50mm Type98 Mtr,2,secondary infantry weapon,2,6,2,0,8,0,0,0,0,32,10
31,70mm Type 92 Gn,6,medium gun,8,4,0,0,19,39,88,0,40,207,0
32,75mm T41 MtnG,6,medium gun,8,4,4,0,21,43,100,0,40,216,20
33,75mm Type 38 Hw,6,medium gun,9,4,0,0,23,66,0,0,36,220,20
34,75mm Type 94 Hw,6,medium gun,8,4,0,0,21,68,0,0,40,220,20
35,75mm T38 Imp Hw,6,medium gun,9,4,0,0,23,66,0,0,36,228,40
36,Type 3 76mm AA,4,anti-air weapon,9,4,3,0,25,74,0,0,64,180,0
37,75mm Type 95 Gn,6,medium gun,9,4,0,0,23,66,100,0,36,231,40
39,75mm Type 99 Gn,6,medium gun,8,4,0,0,24,84,0,0,48,120,0
44,75mm Type 90 Gn,6,medium gun,8,4,0,0,24,89,100,0,52,231,40
45,75mm Type 3 Gun,6,medium gun,8,4,0,0,25,98,0,0,52,160,0
48,75mm Type 5 Gun,6,medium gun,9,4,0,0,26,145,0,198,84,210,200
56,81mm T97 CFIG,3,team weapon,5,5,4,0,18,0,0,0,16,208,20
66,150mm Type 4 Hw,7,large gun,12,9,6,0,51,116,0,0,48,217,40
67,150mm Type 89,7,large gun,12,9,0,0,56,120,0,0,52,217,40
68,105mm Type 91,7,large gun,12,6,5,0,47,72,0,0,48,228,40
69,105mm Type 14,7,large gun,12,6,0,0,38,72,0,0,48,228,40
71,105mm Type 92,7,large gun,12,6,0,0,47,80,0,0,48,231,40
75,120mm Naval How,7,large gun,12,7,0,0,41,193,140,0,36,213,0
77,TNT,2,secondary infantry weapon,2,10,0,0,80,0,0,0,4,4,0
83,Type 93 Flame,8,infantry flamethrower,3,15,0,0,150,0,0,0,4,4,0
84,Satchel Charge,2,secondary infantry weapon,2,10,0,0,0,222,150,0,4,4,0
86,Anti-Tank Mine,2,secondary infantry weapon,2,10,0,0,0,222,100,0,4,4,0
87,Type 97 Grenade,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
88,Type 100 Flame,8,infantry flamethrower,3,20,6,0,150,0,0,0,4,4,0
89,Type 91 Grenade,2,secondary infantry weapon,1,2,0,0,19,0,0,0,4,4,0
91,70mm AT Rocket,2,secondary infantry weapon,4,4,0,0,0,222,85,0,8,16,0
92,10th Yr Grenade,2,secondary infantry weapon,4,2,0,0,22,222,28,0,4,4,0
93,T-2 RGL 40mm,2,secondary infantry weapon,2,2,0,0,4,222,60,0,4,12,0
94,Bamboo Spear,1,primary infantry weapon,0,1,0,0,0,0,0,0,4,4,0
95,Ceramic Grenade,2,secondary infantry weapon,4,3,0,0,12,0,0,0,4,4,0
96,6.5mm Type 44,1,primary infantry weapon,1,1,6,0,0,0,0,0,12,24,0
97,6.5mm Type 44,2,secondary infantry weapon,1,1,0,0,0,0,0,0,12,24,0
99,T-91 RGL ,2,secondary infantry weapon,2,2,0,0,12,0,0,0,0,8,0
100,T-2 RGL 30mm,2,secondary infantry weapon,2,2,0,0,4,222,24,0,4,12,0
108,Flame Projector,9,vehicle flamethrower,3,20,0,0,200,0,0,0,8,8,0
109,200mm Rocket,7,large gun,18,12,0,0,84,0,0,0,0,216,0
114,Nambu Pistol,1,primary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
115,Nambu Pistol,2,secondary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
118,.303 Vickers MG,3,team weapon,4,1,0,0,0,0,0,0,48,100,0
131,.30cal BMG,5,light gun,3,1,0,0,0,0,0,0,28,32,0
134,7.7mm Type 99,2,secondary infantry weapon,1,1,15,0,0,0,0,0,16,24,0
135,7.7mm Type 99,1,primary infantry weapon,1,1,0,0,0,0,0,0,16,24,0
136,Samurai Sword,1,primary infantry weapon,1,1,10,0,0,0,0,0,4,4,0
137,Samurai Sword,2,secondary infantry weapon,1,1,0,0,0,0,0,0,4,4,0
139,.30cal M1917 AA,4,anti-air weapon,3,1,0,0,0,0,0,0,48,100,0
141,6.5mm Type 44,2,secondary infantry weapon,1,1,0,0,0,0,0,0,12,40,0
