id,nation,name,type,type,uclass,uclass,mclass,mclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_HE_FH,arm_HE_SH,arm_HE_RH,arm_HE_FT,arm_HE_ST,arm_HE_RT,arm_HE_TP,arm_HE_SK,arm_AP_FH,arm_AP_SH,arm_AP_RH,arm_AP_FT,arm_AP_ST,arm_AP_RT,arm_AP_TP,arm_AP_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT,sound,lbm,text,icon,icon_desert,icon_winter
1,87,Renault FT-17M,112,light tank,2,armor,0,default,1930,1,1940,0,2,2,1,17,8,10,0,4,2,0,5,6,226,0,0,241,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,10,22,12,12,8,60,36,0,20,12,10,14,0,7626,7626,615,0,0
2,87,Renault R35,112,light tank,2,armor,0,default,1940,4,1941,0,2,2,2,51,14,11,0,4,2,0,5,5,226,0,0,217,40,30,0,0,212,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,40,45,40,40,13,70,15,7,40,15,30,30,0,227,227,616,0,0
3,87,Captured C.V.33,131,captured tank,2,armor,0,default,1942,1,1944,0,2,2,2,22,25,12,0,4,2,0,9,2,224,0,0,0,0,0,0,0,0,0,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,17,13,13,5,60,30,5,8,30,8,8,0,7888,7888,590,0,0
4,87,Captured L6/40,131,captured tank,2,armor,0,default,1943,10,1944,0,2,2,2,30,26,12,0,4,2,0,8,5,226,0,0,227,60,0,0,0,225,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,15,37,30,30,6,60,22,5,0,16,10,14,0,277,277,585,0,0
5,87,T-34/85,111,main battle tank,2,armor,0,default,1944,11,1949,0,4,5,4,155,33,81,0,4,5,0,5,8,230,0,1,185,20,25,0,0,171,60,0,0,0,0,129,60,0,0,0,0,0,0,0,0,0,47,60,45,90,75,60,20,50,60,40,47,30,30,10,0,85,85,463,0,0
6,87,SU-76,157,SP gun,4,artillery,0,default,1945,1,1949,0,3,4,2,59,27,31,0,4,3,0,4,4,226,0,0,207,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,10,25,15,10,10,50,60,0,0,25,0,0,0,86,86,455,0,0
7,87,SU-85,179,tank destroyer,5,anti-tank,0,default,1945,1,1949,0,3,4,3,133,33,31,0,4,5,0,5,8,226,0,0,208,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,20,50,50,48,48,55,20,0,0,87,87,456,0,0
8,87,Autoblinda AB41,234,light armored car,8,recon,0,default,1942,7,1944,0,2,4,4,30,48,11,0,4,2,0,8,0,226,0,0,227,60,0,0,0,225,60,0,0,0,0,127,60,0,0,0,0,0,0,0,0,0,15,9,15,26,9,9,6,50,45,22,32,16,20,16,0,286,286,266,0,0
9,87,SdKfz 222,234,light armored car,8,recon,0,default,1944,1,1944,0,2,3,2,32,48,11,0,4,2,0,8,0,226,0,0,209,64,0,0,0,155,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,10,8,8,0,0,36,35,31,15,35,35,0,138,138,621,0,0
10,87,BA-64,234,light armored car,8,recon,0,default,1945,1,1949,0,2,2,2,18,48,21,0,2,2,0,6,4,226,0,0,172,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,11,10,10,10,0,50,38,30,30,30,30,30,0,8140,8140,473,0,0
